"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"tet37",0.824611780539965,0.257756978106135,0.689438891911398,0.991674756216374,0.750579844288983,0.569424504723515,NA,0.760591474404049,7.60788454810865e-07,0.468221303331449,0.901567776110941,NA,NA,0.942349180483615,0.0101877269314725,0.8737632267497,0.984696882544697,NA,0.125616433733002,0.906036641888267,0.868928309001326,NA,NA
"tetW",0.984204098966911,0.329535374018169,0.0124208648361816,0.365054028872115,0.0318816382769074,0.0544936250645872,NA,0.760591474404049,0.500116532038691,0.763112005246314,0.914689152869488,NA,NA,0.217451573812971,0.0212836669953958,0.52646371317385,0.92348560401875,NA,0.561118930047609,0.863842944152982,0.123149519706883,NA,NA
"Kpne_acrA",0.00180776145437711,1.94667527817827e-16,5.88013421650769e-16,0.856959324906995,0.022555069620765,0.0502072596594894,NA,0.87641260608015,0.710700072111611,0.763112005246314,0.677470358553584,NA,NA,0.499288396863737,1.18699712084041e-16,0.313286188975858,0.92348560401875,NA,0.960844535502382,0.993385081374305,0.0217313163245844,NA,NA
"OCH-1",0.149615854189371,3.98141375311978e-17,0.885219313895659,0.719276785524456,0.678816999669232,0.809969370711008,NA,0.563526131721709,0.752741958947962,0.840345295157266,0.000663197919221156,NA,NA,0.86414747038978,0.37663361323077,0.751591273890874,4.50639306132079e-17,NA,0.51049324943074,0.949723024136899,0.900072920180068,NA,NA
"qacJ",0.956137650297208,0.0108154279962266,0.439335879856087,0.957287858067817,0.900674873529867,0.920466644201082,NA,0.563526131721709,0.542044972066874,0.348555715846936,0.24345270452395,NA,NA,0.750985655484501,0.0247029446125112,0.0151960865319158,0.984696882544697,NA,0.182267831229573,0.939771918413858,0.665158897316982,NA,NA
"OKP-B-12",0.844573448559417,0.984413537219484,0.469071326000943,0.695910906199528,0.951114529188196,0.82359260348696,NA,0.563526131721709,0.752741958947962,0.603969330125718,0.748644318414385,NA,NA,0.992435175532019,2.54221463379265e-14,0.302852088406527,3.94124662858372e-14,NA,4.73114726182088e-10,0.225034644051777,0.88083792833134,NA,NA
"SHV-12",0.984204098966911,0.837605762337419,0.296674056314528,0.910449518848239,0.675000349558228,0.617692929672955,NA,0.718838117406937,0.920786986667783,0.763112005246314,0.681041075341101,NA,NA,0.654094573532513,0.251969931744161,0.77953380905436,0.92348560401875,NA,0.592252068246227,0.993385081374305,0.737472108832339,NA,NA
"ykkC",0.720458346159148,0.844432343077581,0.725444772469575,0.700187511775051,0.456857693659167,0.477892019998892,NA,0.718838117406937,0.730428544709442,0.19530945523951,0.863625908162025,NA,NA,0.560752598204341,0.229360596010382,0.108105661914274,0.713644053370216,NA,0.210021923725302,0.905361732226523,0.737472108832339,NA,NA
"ykkD",0.230259452330946,1.45498039037391e-06,0.888480607600866,0.864486417062077,0.91252470372227,0.971917780657023,NA,0.718838117406937,0.710700072111611,0.419332670243965,0.528957667575979,NA,NA,0.93898875917616,0.126168889259636,0.520383684337166,0.993010076839092,NA,0.164780432575385,0.755064116631421,0.80232842498877,NA,NA
"tet(40)",0.769763352253648,4.35875857396996e-08,0.00986769931193009,0.775246611583424,1.33791898224135e-05,0.000654279384240724,NA,0.563526131721709,0.9391541979943,0.639823334381278,0.528957667575979,NA,NA,0.296454135433284,0.000742115520641175,0.751591273890874,0.964505149657404,NA,0.855331172470292,0.734154703188884,0.153087932132422,NA,NA
"rmtB",0.301926356650837,0.000746191335062121,6.08272987792307e-16,0.0253566195540972,0.0296995033931784,0.0293753459820397,NA,0.563526131721709,0.715152371857258,0.844452348324172,0.845807474003165,NA,NA,0.00497370208010502,0.140366257626806,7.55850687951513e-16,2.43895159700241e-16,NA,0.960844535502382,0.85560583109854,0.275481559891902,NA,NA
"rpoB2",0.637636253808444,0.817690346683525,0.0103183446455751,0.86359455248636,0.0816082705557064,0.0953463473551483,NA,0.973736695101916,0.891185772441462,0.658622357554608,0.901567776110941,NA,NA,0.53588266407795,0.00269752667879716,0.97419098782799,0.822620968136687,NA,0.0394739733799163,0.84539841873013,0.453527445993852,NA,NA
"Kpne_KpnE",0.984204098966911,0.00665327298256669,0.482900558755387,0.86359455248636,0.824531825341973,0.996885973492676,NA,0.696486024380688,0.787354223693912,0.432328541394262,0.716630295143066,NA,NA,0.864587131716394,0.0231414491549273,0.730238476679111,0.893114869590401,NA,0.195936067087223,0.985313764958796,0.85087210126198,NA,NA
"Kpne_KpnF",0.974281081245026,0.837605762337419,0.931782833094607,0.700187511775051,0.521455170616909,0.845963586653579,NA,0.563526131721709,0.787354223693912,0.469262599868922,0.592161339837714,NA,NA,0.859133677267412,0.078853359326273,0.259016967331437,0.941529632927925,NA,0.0915743039933911,0.949515135955101,0.88083792833134,NA,NA
"marA",0.00614921164586446,0.902273790885217,0.0124151392155994,0.95584209085128,0.0141140151805136,0.231740839854914,NA,0.571350716360347,0.710700072111611,0.75761846334032,0.896696331711311,NA,NA,0.547162501426824,0.000668084140982316,0.0578235268681454,0.932169970126638,NA,1.74882956572054e-10,0.85560583109854,0.635119410114494,NA,NA
"baeS",0.060575185854764,0.942484731246476,0.00140885241044792,0.978922257643611,0.0186245662163565,0.106895887012685,NA,0.563526131721709,0.689147572262795,0.681140853027039,0.667626286838075,NA,NA,0.39269233258778,2.61153178295922e-05,0.068382097849196,0.941529632927925,NA,0.0566094588921554,0.84539841873013,0.88083792833134,NA,NA
"baeR",0.0215920810020172,0.89551297465211,0.00100371629890863,0.831908824551353,0.0141140151805136,0.233658006971987,NA,0.567847113252412,0.710700072111611,0.763112005246314,0.705779193923764,NA,NA,0.579350837931372,8.753698827139e-23,0.390260408221514,0.668087979892036,NA,0.00801701651337722,0.793278186788641,0.900072920180068,NA,NA
"acrD",0.0332731784352064,0.958041769969546,0.0195983869040564,0.996949307872087,0.0709843978012227,0.214928587507251,NA,0.611021160171595,0.39054506662997,0.668269975544712,0.858898649375065,NA,NA,0.248541232421507,0.0101877269314725,0.390260408221514,0.713644053370216,NA,0.287516840897377,0.85560583109854,0.88083792833134,NA,NA
"emrA",0.00614921164586446,0.934536214391733,0.00160027939224676,0.878365821076113,0.0286036100338055,0.0953463473551483,NA,0.471652932521254,0.715152371857258,0.785335115140147,0.256259995635061,NA,NA,0.501988643689284,3.08812513890426e-05,0.514621053383137,0.92348560401875,NA,0.164780432575385,0.631031630857403,0.900072920180068,NA,NA
