"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"TolC",0.00404267338943697,0.401141753023724,0.206826295293487,0.918940265330613,0.0156847188162715,0.189693979470652,0.505883344519983,0.16205213173435,0.814585455073161,0.934635041289663,NA,0.642935384916242,0.302738543915842,NA,NA,NA,0.53968183134793,NA,0.00387765607971752,0.321148838200704,0.198988874570598,0.92348560401875,NA,NA,0.0610763348804028,0.84539841873013,0.988260079880903,0.107621159042694,NA,NA
"ANT(6)-Ib",0.48729656676458,3.31998491096088e-11,0.964239259684564,8.61095212347314e-10,0.562400753049215,0.981379119199375,2.96244807439587e-11,4.81397812089328e-11,0.958790565080502,0.908404762431409,NA,0.901567776110941,0.946664381377219,NA,NA,NA,0.730874628183356,NA,2.49993564136795e-11,0.625278672724511,7.39537662831516e-11,3.43855580063806e-11,NA,NA,0.647041470578844,0.85560583109854,0.0478443246080233,0.985040776013881,NA,NA
"ArnT",0.0720673107948692,6.24809712694452e-14,0.430333225298635,0.778167169515611,0.162475929041023,0.152157649203585,0.223699975122051,0.791038599336937,0.914365567750719,0.580293258975748,NA,0.901567776110941,0.869317307142989,NA,NA,NA,0.428453848171298,NA,4.55390630593871e-14,0.482115228660054,0.762928159397131,0.92348560401875,NA,NA,0.990781486966091,0.993385081374305,0.611521059060418,0.937488263593346,NA,NA
"dfrB3",0.426823267910224,0.330767666493673,0.835636123411241,0.47663897696636,0.87268199121608,0.81976989342129,0.315308422087114,0.782213531449485,0.984095349210857,0.604420329648542,NA,0.901567776110941,0.585562849464109,NA,NA,NA,0.436262314795232,NA,0.222335515683431,0.747634894607837,0.00501716481149119,0.971641989044329,NA,NA,0.564315779764593,0.85560583109854,0.396433526813331,0.27541232078841,NA,NA
"CfxA6",0.312690764890263,2.13235257880499e-13,0.864116161741992,0.714934082676631,0.016112938602136,0.360919824784558,2.39239557622023e-13,0.295613919557216,0.725673640521891,0.930032704047523,NA,0.90636884865575,2.88494760661851e-13,NA,NA,NA,0.683627576039109,NA,1.62882723251701e-13,0.587226026693354,5.42230704423575e-13,2.45220546562574e-13,NA,NA,0.801345891538789,0.236922028792474,7.54622275607706e-07,0.149757855012145,NA,NA
"CblA-1",0.0437536657612243,1.90553972545485e-06,0.964239259684564,0.00198550889993207,0.540309176875822,0.466126117789231,9.81310881698013e-34,3.27103627232671e-34,0.995714982811994,0.942701531721721,NA,0.914689152869488,0.946664381377219,NA,NA,NA,0.349392348212491,NA,0.00830858826402443,0.73292025718331,1.08502583955163e-06,0.562979800707466,NA,NA,0.990781486966091,0.993385081374305,0.116291212426238,0.810742818834905,NA,NA
"dfrB6",0.733620910497833,0.391340414355497,0.888610830519057,0.560510077740623,0.952143827055498,0.940645946469184,0.714590279162465,0.864364274024941,0.996811486135034,0.568371215129492,NA,0.994820612907472,0.774836261130705,NA,NA,NA,0.822296811466501,NA,0.0102307285279391,0.764505787828854,0.0171498180894256,0.848079342317576,NA,NA,0.615491010160672,0.702072635435793,0.396433526813331,0.36295160946712,NA,NA
"dfrB7",0.139262340758099,0.432357162601451,0.899602809299456,0.604647140061134,0.993128444341547,0.926200381422909,0.626556158481327,0.12850537120352,0.69114576306918,0.580293258975748,NA,0.522180836344605,0.648735908642061,NA,NA,NA,0.822296811466501,NA,0.0220120196553056,0.678367373313256,0.198988874570598,0.954030553729523,NA,NA,0.851960936479851,0.84539841873013,0.223171532450184,0.107621159042694,NA,NA
"QnrB54",0.098347044341643,0.728300381238051,1.29256797718688e-08,0.817772702984432,0.964293833542731,0.251856852862313,2.96279158149577e-09,0.875882731779051,0.914365567750719,0.859552496137902,NA,0.885989757856638,3.52331971853552e-09,NA,NA,NA,0.604555789051519,NA,2.61191179894922e-09,0.118821311534147,6.15508560565183e-09,0.941529632927925,NA,NA,0.858513348795614,0.85560583109854,0.673773499467076,0.947284829762877,NA,NA
"efrB",0.432566065674539,0.743587360298678,0.864116161741992,0.613364800377703,0.10268179424638,0.0299078403808002,0.576602299517678,0.39971548348505,3.32727689872781e-24,0.12978130537925,NA,0.667626286838075,0.648735908642061,NA,NA,NA,0.730874628183356,NA,9.70698499078175e-15,0.529758693869777,0.276622070527527,0.549601603131532,NA,NA,0.858513348795614,0.949723024136899,0.0517686367789059,0.52475681456005,NA,NA
