"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"Novisyntrophococcus fermenticellae",0.632840201610788,0.275698747250254,0.0668648512127637,0.0208452671823229,3.52628741990912e-08,1.39712870880583e-07,NA,0.156971515210661,0.0320492017017994,0.662099716591071,0.534717753659898,NA,NA,0.0113971075601931,0.0854725105654293,0.188237504849497,0.652839818888681,NA,0.291822355137005,0.202163027693337,0.0257036562185809,NA,NA
"[Clostridium] innocuum",0.126204213821318,0.163029017840174,0.482293344745332,0.0697883600853225,0.526725390071557,0.132848752941563,NA,0.687813633012955,0.225893379931156,0.296811020431972,0.265825611656754,NA,NA,0.0210483926882309,0.0511340440798676,0.133948127391328,0.278865946980153,NA,0.667046366490514,0.0636291610674481,0.199483891057703,NA,NA
"Leuconostoc mesenteroides",0.0200944121956053,0.798660965809926,0.0677340245420109,0.117854252214186,7.31024151847887e-05,6.55531449903179e-05,NA,0.287411823043305,0.60055857048176,0.899063518680855,0.48383210167841,NA,NA,0.165810163156297,0.150102357881701,0.964174443313192,0.0430239879462581,NA,0.979646499442636,0.858368901343896,0.941090246624364,NA,NA
"Pauljensenia hongkongensis",0.0424322810286586,0.815414729314988,0.405189358821342,0.362472472022884,0.035936510703784,0.00112274305979204,NA,0.187153786267362,0.34320858849343,0.699405864381971,0.422409096482463,NA,NA,0.397105273196026,0.305423108704955,0.060331658983438,7.13401122113886e-82,NA,0.069008031950301,0.28050634801965,0.0673358110382177,NA,NA
"Bacteroides zhangwenhongii",0.863821695987725,0.0936297812634961,0.00274453228392601,0.0880069400457406,0.127805836097492,0.0476062832676453,NA,0.0725052242277597,0.144870302122781,0.0616391060616142,0.507746489342379,NA,NA,0.115177358701745,0.0116135838248725,0.00105392160751078,0.658169942821882,NA,0.614579983565123,0.403594913040592,0.306720058014309,NA,NA
"Ligilactobacillus salivarius",0.0229312066771324,0.124367700020316,0.293288439755204,0.851710781663685,0.00917736327525894,0.000366196875540171,NA,0.267960950412734,0.026542728064134,0.173650747642146,0.0572102464482148,NA,NA,0.711450693699629,0.0201737236231621,0.414947991017012,0.577389397862343,NA,0.597756830764932,0.0973588688353306,0.593245897891113,NA,NA
"Clostridium gasigenes",0.119973757874885,3.31417001571456e-06,0.028248459146079,0.472477870252387,1.7134133523563e-10,9.68617346909599e-08,NA,0.989234490207097,0.961046596396185,0.1119231691324,0.499740566785828,NA,NA,0.175953641676083,0.685892396587273,0.547204074306934,0.629972822015862,NA,0.208886825781056,0.148163502530377,0.0774768547786442,NA,NA
"Enterococcus cecorum",0.022001877040087,0.684796284823283,0.0541703581574185,0.233910225519992,0.210369747707658,0.552647735945116,NA,0.882628394094298,0.131868936992949,0.76230693525134,0.0124787284593538,NA,NA,0.10625392163206,0.000151842153030554,0.0179877076058925,0.0171890526789757,NA,0.0271439918257748,0.968207374119192,0.135040881561425,NA,NA
"Lawsonibacter asaccharolyticus",0.5231087600116,0.0606168698318886,0.0745761626719053,0.0387491297553256,0.000168087188410457,0.00220792998348678,NA,0.223649628570952,0.281897322993268,0.055100339738077,0.880749304072225,NA,NA,0.0145681079270208,0.277337423433964,0.101328861404135,0.113791384277772,NA,0.931214376386084,0.410134402208381,0.0345035786417598,NA,NA
"Clostridium sp. SY8519",0.431312240400962,0.174031482146566,0.0821603033927697,0.0222241545167223,2.55747676918821e-07,1.43151203805871e-07,NA,0.146138176927903,0.00131318142596844,0.338880065837711,0.771529025944383,NA,NA,0.00616636838666285,0.105930995291505,0.121593439766777,0.756242365499425,NA,0.286199564866194,0.311556143567839,0.0180784587184846,NA,NA
"Akkermansia muciniphila",0.0281900566979513,0.0810054406195228,0.0207344459441442,0.000535420847700196,0.439775220323171,0.148800007783416,NA,0.00335083467562425,0.890003429945516,0.125606382354463,0.0144375085819634,NA,NA,1.27117663264053e-06,0.0478474222586758,0.0186142173753096,0.667284026109876,NA,0.00911265453100464,0.00176506668062557,1.66593807270183e-05,NA,NA
"Pseudomonas putida",0.277337340779982,0.403070371884115,0.116827219007871,0.0231428611204228,0.00173038639216214,0.00127123185275509,NA,0.716456565090306,0.725270223379437,0.842422004472818,0.406483912961091,NA,NA,0.0880468819285555,0.830672678181229,0.803891971210331,0.658504534318323,NA,0.256025347757555,0.218967969004821,0.0206915620230741,NA,NA
"Qiania dongpingensis",0.850775016913427,0.252425283189191,0.268350853794648,0.0440542123588579,6.93415402110572e-06,5.9744121455436e-06,NA,0.191583463063223,0.0680941958046825,0.804357201940232,0.644615622027689,NA,NA,0.0107941885576498,0.165991948610844,0.176069976021022,0.586390630668464,NA,0.652359571183158,0.390472211106627,0.0655650767797142,NA,NA
"Cellulosilyticum sp. WCF-2",0.864848284089834,0.255948809326872,0.025242007157805,0.158745859921947,9.11724608626615e-10,4.45378584078865e-10,NA,0.149081636144709,0.0850356498375627,0.259750781076099,0.42912755456156,NA,NA,0.0607514292012827,0.249200879766493,0.463311458679272,0.62445088962637,NA,0.23456896783137,0.203729678177717,0.0396447189723013,NA,NA
"Gordonibacter pamelaeae",4.10449342868418e-05,0.111856296816227,0.000315895981825699,0.268523616524372,7.90459046505585e-06,0.00755289578180311,NA,0.755454904073853,0.0670687645503565,0.139491004131899,0.678033107790065,NA,NA,0.0355058654868632,0.0843670761506736,0.122794201636991,0.15979643606585,NA,0.91288616396662,0.836328125697306,0.12535534207866,NA,NA
"Veillonella atypica",0.0159777426710518,0.873307255497855,0.133180639857862,0.624123797554818,0.820596318055656,0.402111665003766,NA,0.810741957441361,0.217553141041841,0.46458828347471,0.805267220388725,NA,NA,0.286691607388569,0.00168080419562026,0.15551379186871,0.860275610761232,NA,0.0325400494811679,0.0419693330966643,0.614052591582382,NA,NA
"Staphylococcus aureus",0.286941619846649,0.64471643963535,0.577388897416147,0.943384758549099,0.85601315654036,0.774877771056138,NA,0.0669494193732758,0.120085779849649,0.573586330892682,0.0523816645103401,NA,NA,0.330481914800519,0.000226685918887078,0.251037143385472,0.674854678126619,NA,0.138336439510378,0.464018152086689,0.338970808684647,NA,NA
"Clostridium sp. C1",0.0152794425743096,0.0648350047221166,0.00564912185128087,0.0737688389088096,1.02277060958998e-12,1.93320139608071e-11,NA,0.753782659238028,0.354846703037798,0.650885380871025,0.0809928309064564,NA,NA,0.00265156901147584,0.00778254396139627,0.138952626391683,0.794716626228676,NA,0.655202240288998,0.00103518083672288,0.0189019749474013,NA,NA
"Weizmannia coagulans",0.96338160889648,0.397266593621116,0.500509708605537,0.255777966038311,0.0089017826429,0.002106935396703,NA,0.605114753193239,0.0817268111606641,0.395227990103732,0.00288086019366597,NA,NA,0.212562975714187,0.00399478811040227,0.405441785200775,0.966000566067753,NA,0.912533920904648,0.162011307793803,0.110022479693553,NA,NA
"Emergencia timonensis",0.310466645862069,0.235858921664673,0.064103739159508,0.0136852232784963,4.7758040690065e-05,6.04218646392956e-06,NA,0.98195402820005,0.0880381112715201,0.727312214868683,0.493338698921337,NA,NA,0.011755769444281,0.0626777562877506,0.162244770870707,0.612984817189144,NA,0.156417557552101,0.148954056455983,0.0147459033364395,NA,NA
"Vescimonas coprocola",0.0339746676433111,0.202586812441203,0.0405938204520168,0.00571201379677976,0.000509316840494023,0.0167075842686104,NA,0.203918825520926,0.0917917494285206,0.522269421317057,0.959725031893905,NA,NA,0.0269812098651102,0.00380425117943824,0.203661325850161,0.608856012209745,NA,0.640315592631617,0.474253675488408,0.0551039965751296,NA,NA
"Streptococcus pyogenes",0.157748105581751,0.89350416200612,0.441083969848397,0.74170374638107,0.000746959010025826,0.000863574745082107,NA,0.563467576176828,0.403079577535869,0.341358966028111,0.0241826403110656,NA,NA,0.470304556399115,0.428492710346121,0.485300799287535,3.99700257822155e-18,NA,0.873443003234306,0.0790334427477677,0.189159375769753,NA,NA
"Bacteroides faecis",0.942356936726215,0.0676505726447079,0.00616954929328599,0.0313156945118986,0.648031914126342,0.299112719159009,NA,0.45214184049573,0.339531431524278,0.00702726447391144,0.181096307736326,NA,NA,0.257353045116399,0.193583185394514,0.00927427162140872,0.0798493920726455,NA,0.527885066471362,0.881161591588557,0.193690667923268,NA,NA
"Bacteroides caccae",0.624659598959926,0.0947539611984481,0.000214935239911147,0.00743412840090694,0.964173184086134,0.756387066932698,NA,0.0239292113462141,0.432299142084857,0.606767613074187,0.801866140380512,NA,NA,0.0147316878161642,0.140945467104865,0.000132624173385691,0.622178627128041,NA,0.976336572065441,0.0165204187334602,0.154681016165943,NA,NA
"Actinomyces sp. oral taxon 169",0.00827108931147404,0.401189409054633,0.90287158147521,0.0549013466343366,0.00198328919658991,0.000296498721876029,NA,0.973060537187942,0.811038434005423,0.633252582264197,0.965266313270236,NA,NA,0.733749080407365,0.983789112858008,0.0571140110824008,0.602279369044206,NA,0.182250276211649,0.36240789313635,0.090139966111263,NA,NA
"Anaerobutyricum hallii",0.476353635003363,0.181999288455743,0.0256312267167022,0.0107495311760047,6.40509390427671e-08,1.25736651827868e-05,NA,0.217882552965775,0.124199714723761,0.486449156320894,0.842981426292386,NA,NA,0.00487093607306897,0.0461797941895904,0.123031789669254,0.393890499603551,NA,0.535888481041813,0.715963588681537,0.0585972468665353,NA,NA
"Escherichia coli",0.0101767751270552,0.672217710349016,0.0960283896801649,0.9853582153323,0.00117619397876075,0.00769075231223268,NA,0.101227300212413,0.206970066245684,0.712946955368261,0.273992092989866,NA,NA,0.0629811203246571,0.1025527595927,0.138860802228359,0.785075504540044,NA,0.35199779285305,0.626437084704166,0.564649029336255,NA,NA
"Peptacetobacter hiranonis",0.244282207382394,0.411011785831087,0.131284523189968,0.26209980069705,2.17610021745454e-08,1.00369251560792e-07,NA,0.152050455332704,0.97866874175676,0.0820207551789354,0.884207411917582,NA,NA,0.0686041118344995,0.247519950790498,0.308571181777357,0.69975669340936,NA,0.857688209110334,0.117646150969596,0.0529799910922767,NA,NA
"Paraprevotella xylaniphila",0.155337215021998,0.301234510499304,0.069172606733338,0.128961212770769,0.914537895534168,0.540318186420849,NA,0.628477028722194,0.433273469056047,0.0503925926481472,0.992491207378697,NA,NA,0.521304368761185,0.139367184934552,0.0310445689504495,0.00304122958715,NA,0.0734651833984054,0.653390071011706,0.676205974880285,NA,NA
"Streptococcus thermophilus",0.379667333883486,0.526631958554713,0.383165529542338,0.173806929761327,0.0506118231236123,0.0336910104266089,NA,0.650667895728572,0.275952733294305,0.205748539935433,0.211169926441105,NA,NA,0.0196146366115789,0.63076218571409,0.776816269456212,0.190361887162999,NA,0.872484824197856,0.188652680390507,0.146075526718525,NA,NA
"Alistipes communis",0.231165661430088,0.242294903287325,0.067647983106491,0.0830267447613553,0.951524272288754,0.352503203670861,NA,0.337102098652197,0.296579273590405,0.0296177098156236,0.615374334636319,NA,NA,0.0437426106777915,0.067665984690321,0.023045794208066,0.491307867650087,NA,0.380623665097123,0.132560123071685,0.751889744563255,NA,NA
"Enterococcus faecalis",0.618752869434495,0.571805077836584,0.293760686624353,0.136449961481622,0.589679222690481,0.141111591619773,NA,0.774595695620622,6.88965382538262e-06,0.493294007811504,0.681087664921497,NA,NA,0.143194396339091,0.00118816188230834,0.0713353854383953,0.996696108822265,NA,0.244624928720943,0.353197469804443,0.487218793163146,NA,NA
"Blautia liquoris",0.637889908147449,0.248663285017265,0.0415397687233663,0.0224037474430407,1.52885822946903e-08,3.41910398741475e-08,NA,0.06923036603687,0.0702587913644278,0.331074383209032,0.22204696394511,NA,NA,0.0298248255608996,0.0675175695332525,0.492762119021479,0.648682900273433,NA,0.297437974837736,0.210334982198721,0.0258038403368054,NA,NA
"Fusobacterium nucleatum",0.778402968809461,0.154709146630795,0.0305634359301667,0.216908529308473,2.96878230566082e-05,4.87708784043618e-05,NA,0.926201968275973,0.425180745326198,0.88717705976207,0.122602271573928,NA,NA,0.135537257891704,0.238470890659955,0.480829817193102,0.546676350461116,NA,0.17258757020706,0.105827610309474,0.0369547063555067,NA,NA
"Clostridium sp. BJN0001",0.458322982235815,0.244307068091967,0.0444326375019678,0.377616486799738,3.13506013488362e-08,2.89145270314428e-06,NA,0.521942031418669,0.661172751363036,0.217834633037512,0.995392088429483,NA,NA,0.161329039327118,0.666910338554295,0.319910949239059,0.639225622971229,NA,0.273308049265218,0.941303616752664,0.0858582248326557,NA,NA
"Campylobacter concisus",0.765125104181637,0.233979776884735,0.907378282362787,0.740902779314446,0.093639234124327,0.0270124770337633,NA,0.246867153271698,0.989795780769105,0.921278733233552,0.421738280045893,NA,NA,0.384644371051663,0.315721041736185,0.345657689707357,0.383088106205862,NA,0.677923772291969,0.244966903921223,0.661136427549337,NA,NA
"Phocaeicola vulgatus",0.343108180181123,0.322199775489117,0.00487564730628549,0.146221045374651,0.534944333642498,0.132481860191668,NA,0.43018634567608,0.32856756379355,0.0466849400424972,0.841539789452577,NA,NA,0.437142120514206,0.828213407487113,5.69576127832785e-05,0.704382812072333,NA,0.94603788342688,0.290289527325377,0.46826967808707,NA,NA
"Anaerostipes caccae",0.0780779826243378,0.0377545137711133,0.00284162915967695,0.0157578845781285,1.25789703244779e-07,0.000146330573577067,NA,0.322299841464133,0.365629322079727,0.392816672131381,0.30786698172709,NA,NA,0.00426903943733813,0.00631239370570056,0.34229830270126,0.998464014419961,NA,0.732599278400473,0.192419230869775,0.00496233572298564,NA,NA
"Prevotella melaninogenica",0.418724413420352,0.544476995083193,0.277316483366237,0.690600355249867,0.27557525697224,0.322085595892294,NA,0.320229941589131,0.179534756885303,0.0223582089759419,0.127160518409514,NA,NA,0.818087202330093,0.920421661596819,0.0892904832904695,1.56406568060608e-06,NA,0.0965170370011717,0.243256649855597,0.490800559184853,NA,NA
"Geosporobacter ferrireducens",0.168552152101109,0.419473423722024,0.0857067972080853,0.159288908902645,7.76322114374944e-06,7.9890892725968e-05,NA,0.817233081683358,0.175421902446365,0.306789392852982,0.220317440511088,NA,NA,0.0379074892058088,0.206086988702088,0.173665279501191,0.926598011857522,NA,0.26976715459841,0.253746818658255,0.0258263376342733,NA,NA
"Streptococcus mitis",0.107952275463743,0.565873554791477,0.791513996343519,0.682360571704185,0.31581334018726,0.00569061587984747,NA,0.0451512190005842,0.057510435530518,0.240527498455697,0.87953086741475,NA,NA,0.138914159771037,0.000515662365495781,0.0663073606825523,0.493391617977773,NA,0.688268401186236,0.0735150580933185,0.636656148749787,NA,NA
"Eubacterium maltosivorans",0.922895005626563,0.291084826376347,0.113037631373188,0.0687719640919057,7.93409770808113e-07,2.16582905579262e-05,NA,0.383965367083816,0.345245212620145,0.517658434040131,0.464051886388316,NA,NA,0.013704109961776,0.252988896310006,0.178232916443166,0.871160409349915,NA,0.41404111488106,0.194897883095848,0.0555393790021369,NA,NA
"Bacteroides thetaiotaomicron",0.348581869795609,0.682290846608391,0.000996125422396486,0.0150063082141029,0.213409557911182,0.0690639744165148,NA,0.00732368924078057,0.507186364499664,0.0692167138807838,0.697192176773395,NA,NA,0.0614232525808158,6.16188978808454e-05,1.50839804319899e-05,0.443728438345263,NA,0.61028728970907,0.450815273284302,0.87724349388107,NA,NA
"Fusobacterium ulcerans",0.948870163909759,0.303226355192842,0.0152280483232077,0.113574667821999,2.40666563778801e-06,1.72372151540763e-06,NA,0.206007859019156,0.44649795411009,0.485116755972117,0.594146122102769,NA,NA,0.289153833363709,0.529874085264919,0.212190818149092,0.558385176574135,NA,0.397915313367503,0.279465621843931,0.276263782855919,NA,NA
"Anaerostipes hadrus",0.036510416441688,0.152119240073141,0.000818828420199948,0.0139624676095201,4.36134360844092e-09,1.11441018581798e-08,NA,0.283817301260684,0.480940276756841,0.333272854935668,0.60155721688436,NA,NA,0.023782903094632,0.0474323497782783,0.194565901604742,0.364495602823013,NA,0.770463869669532,0.228734731110872,0.0383591103580732,NA,NA
"Streptococcus parasanguinis",0.566191768369169,0.766490057828906,0.396568908613604,0.0126734597102858,1.23812847011908e-05,6.23067412183072e-06,NA,0.163418092711159,0.101087227390089,0.134662250304498,0.036361465545158,NA,NA,0.676732685099382,0.0607918243727527,0.190838276095349,0.49680557339394,NA,0.296327903153915,0.0655178707888633,0.0511673402388338,NA,NA
"Parabacteroides sp. CT06",0.226567987774199,0.410318769065303,5.67492664310363e-54,0.492305431196348,0.755907903337032,0.291378957402062,NA,0.132153088709955,0.10539155974081,0.092200324116426,0.829669902228895,NA,NA,0.0463410274233166,1.02726904352098e-05,3.37404360005317e-54,0.761464416347545,NA,0.604007558919091,0.105537493558542,0.552537009981743,NA,NA
"Enterococcus durans",0.0438505383009794,0.319156870766943,0.252247142530286,0.87191965595946,0.759504812205857,0.728949406201879,NA,0.964195074621293,0.0466872889808094,0.922715180301096,0.277513642064339,NA,NA,0.244153126710834,2.27771020465364e-05,0.0900812161258272,0.555447169280124,NA,0.0671710816478403,0.104150761035711,0.180031140599522,NA,NA
"Faecalibacterium sp. IP118",0.0311474767540683,0.783609402188985,0.0470006587108549,0.05708103923202,0.0011249944041728,0.0148100709835806,NA,0.0180075867611704,0.0342133782088484,0.410254354700416,0.583724460564091,NA,NA,0.331136479260153,0.175607489263947,0.514745682756673,0.525763726536046,NA,0.687881331518545,0.603125463561754,0.163307111125353,NA,NA
"Romboutsia hominis",0.000192972269413255,0.191127829407372,0.0316135181607285,0.37707335533645,1.00911655373648e-12,1.47337423559683e-08,NA,0.159852249332572,0.17403475552372,0.514865123313402,0.259800930682609,NA,NA,0.0509239416362216,0.285301507901949,0.68666031362859,0.883907773163463,NA,0.550301942064124,0.0971402446108718,0.0557971790062853,NA,NA
"Lachnoclostridium phocaeense",0.990381563912395,0.202230801941857,0.109920483265493,0.0449364355054424,3.26178739543654e-08,2.03146894028022e-07,NA,0.159858922737404,0.350076277940908,0.769675889025399,0.628057553434587,NA,NA,0.00156818961168826,0.0823240048162436,0.167017671745802,0.802833891634534,NA,0.565271419514704,0.159498248768761,0.00858186732790704,NA,NA
"Wansuia hejianensis",0.461637828362266,0.236333957267933,0.0324877477797796,0.166659003924673,0.000125983973218951,7.30830029072453e-05,NA,0.713460914769838,0.360281555065926,0.939877429855263,0.163054524622939,NA,NA,0.000979684139797389,0.0727798980204041,0.0846026513218748,0.00101006135425449,NA,0.671316494841212,0.342413833673937,0.00506007761180591,NA,NA
"Anaerostipes rhamnosivorans",0.59752855995535,0.205292920770727,0.0711552590035287,0.018771413938419,3.43227167050306e-10,7.1803462394537e-09,NA,0.173360089916894,0.145389178866534,0.372113121514866,0.0990835811035214,NA,NA,0.00129698358207522,0.093086094248098,0.193939077338504,0.961555862351147,NA,0.45710308739439,0.365512189969299,0.0161376930277282,NA,NA
"Bacteroides cellulosilyticus",0.0556645651390383,0.033458804897761,0.0092191149580943,0.00487897706756753,0.450656512111395,0.105779314733326,NA,0.145706450760936,0.783208427156852,0.0464907407685717,0.858942300579169,NA,NA,0.0117499999370571,0.768187633687391,0.00791795063439157,0.174941452075795,NA,0.922759967463182,0.358143326466087,0.817649264582532,NA,NA
"Bacteroides fragilis",0.287156044145419,0.0494020019192664,0.0024538861274831,0.352518770788366,0.678854824777651,0.122262301712459,NA,0.340273436363541,0.0438635855899923,0.0762490620975661,0.774427463097436,NA,NA,0.0504403920847951,0.0685913804672166,0.000190569031714941,0.825878600328221,NA,0.587144300585029,0.000151515018322838,0.875363660744032,NA,NA
"Eggerthella lenta",0.00214252621101524,0.0260130514020651,0.0005409451692212,0.119552015056928,5.59156156486449e-06,0.0241816665562691,NA,0.535160145132466,0.0394208135898531,0.798570693177821,0.599229246043903,NA,NA,0.0048685754964641,0.0270348528021509,0.0988880278836106,0.184528144817055,NA,0.805643137032923,0.753976057824288,0.244086789638582,NA,NA
"Adlercreutzia hattorii",0.0400202440159449,0.242477318105934,0.153967588697848,0.0186640130972452,0.139100894958659,0.118897667324903,NA,0.135251844790108,0.442399656857565,0.0612932908726854,0.77386713154534,NA,NA,0.0335320140833959,0.184159711170401,0.158639064617296,0.0709134251965798,NA,0.382704063446387,0.521284034105124,0.138575014407416,NA,NA
"Plasmodium malariae",0.79108263849353,0.982841572410535,0.0134840595160492,0.967749616035108,2.31625511069647e-05,0.000284056802796071,NA,0.995327284137195,0.806007077510236,0.5598038716402,0.0456692834768003,NA,NA,0.186736287194892,0.194231202173642,0.49841227356689,0.820457747579171,NA,0.374172082658046,0.251459035059287,0.0788952174539222,NA,NA
"Faecalibacterium sp. I2392",0.132866417758268,0.0697318580859131,0.0398939670196682,0.125012508604028,0.00012809579864907,0.00033754029265277,NA,0.157677893439837,0.401798784984806,0.580494815771259,0.646292999710146,NA,NA,0.158875988967215,0.0608275151604281,0.857578846054847,0.316488732689227,NA,0.499527615760201,0.430682923035377,0.210229975842263,NA,NA
"Aminipila luticellarii",0.589749531625616,0.437559269984499,0.0678896773064488,0.130896158066836,1.79055737819921e-07,5.71929020139036e-08,NA,0.113569513796392,0.0711655686720324,0.180093335971582,0.641237155798678,NA,NA,0.0176125131638142,0.147364669880209,0.187561305062805,0.709534813500166,NA,0.351385139316027,0.163547124219745,0.0130990922335976,NA,NA
"Bifidobacterium animalis",0.37725830983082,0.228156706719594,0.854588561869533,0.856537596431388,0.819806701827221,0.649008800250366,NA,0.700942174433712,0.631607894482339,0.465524197893954,0.813309104906882,NA,NA,0.0310716745262876,0.137039848184419,0.204188502403488,0.992293307642569,NA,0.7010996113019,0.740458160713122,0.529761442901528,NA,NA
"Alistipes senegalensis",0.538770321163564,0.0896699187206912,0.000102028421931656,0.0573843766447052,0.720206016879398,0.262674768586051,NA,0.047415534477796,0.529039740778357,0.00094458968406364,0.482364361953018,NA,NA,0.00196599636994077,0.119925328049266,0.0101301672401546,0.00183560575162198,NA,0.184609194680394,0.741100516001219,0.468864133568734,NA,NA
"Bacillus velezensis",0.758673693536115,0.488716795572424,0.842831776145045,0.327678263441251,0.000567966399208999,0.00170589847493733,NA,0.434406857043106,0.524779868245446,0.964481059003031,0.000827006699396281,NA,NA,0.716297933712899,0.202495862165211,0.503162067591759,0.455319406110846,NA,0.294311469288852,0.123340949767681,0.533154357766149,NA,NA
"Bacteroides salyersiae",0.827832280728799,0.252880473461191,0.00931471543581869,0.0618797124061282,0.670772254288063,0.0996466558354059,NA,0.896543607389104,0.00957997178077437,0.019715648401249,0.240017824127562,NA,NA,0.0793193909892829,0.101404268800814,0.00914445184516083,0.519390030866199,NA,0.655245050184185,0.281134582692088,0.532237550979055,NA,NA
"Erysipelatoclostridium ramosum",0.719825727131914,0.149806779230541,4.54671828336161e-05,0.0251693845671579,5.69758072917697e-06,0.00446798815287132,NA,0.425618062134209,0.00532650477888423,0.0609646617745499,0.971004484321464,NA,NA,0.0165763251155736,0.0625816205416314,0.0128734048722692,0.004456579570255,NA,0.817934740736709,0.307746453212583,0.090285646209494,NA,NA
"Lacticaseibacillus rhamnosus",0.0176308949350445,0.0600596676928199,0.983152060968784,0.0790907710031898,0.230966102421523,0.0114970959974374,NA,0.807651555859739,0.00068492941177663,0.937750599624161,0.261223637036029,NA,NA,0.916294076024942,0.562246986490126,0.0626094196906022,0.0891222920324914,NA,0.568153051581701,0.250451537669918,0.402805632579041,NA,NA
"Clostridium saccharoperbutylacetonicum",0.442962355324097,0.311877013606,0.0503459555770606,0.657883838339933,3.77608058225334e-08,1.53997580291354e-07,NA,0.512316828578729,0.143821630042616,0.598124282785536,0.773020559430716,NA,NA,0.0670643263127576,0.466185647021292,0.31399887459158,0.969559570968347,NA,0.74188976607834,0.322504411875623,0.0727606889532504,NA,NA
"Enterobacter hormaechei",0.0257232712964657,0.648817157890372,0.0243470335357162,0.530003999168984,6.18048759393243e-07,1.45045003399966e-05,NA,0.899092828136104,0.297332043522223,0.590397318933706,0.0062485732210894,NA,NA,0.119267936068575,0.094103173590233,0.0584679274640211,0.518889957343137,NA,0.489845629860814,0.705455735095,0.0512739185261821,NA,NA
