"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"Gordonibacter pamelaeae",8.0951522281869e-10,0.214949654483845,0.360765001929642,0.0864430110700735,8.25931109787476e-06,0.00071815092456125,0.442681679607463,0.00627585394569776,0.0670687645503565,0.0434748854554656,0.519544513492315,0.191281293232627,NA,0.000224449709390655,0.0843670761506736,0.122794201636991,0.341025888814079,0.619184240629241,0.480783494066886,0.00526451914592353,0.763962761460658,NA
"Veillonella atypica",0.0625768581721784,0.982395574207652,0.225036758640268,0.99232485473557,0.720931074880345,0.237585615680142,0.668729379448139,0.900653882904653,0.217553141041841,0.728234663859077,0.844230377183152,0.55544243787699,NA,0.0255069341515159,0.00168080419562026,0.15551379186871,0.726584826159929,0.0374906101674414,0.203019860573475,0.374453850920675,0.503959631165833,NA
"Staphylococcus aureus",0.011982936902413,0.00854994671642781,0.160835218678942,0.503076046372263,0.0564010957412784,0.168847465529992,0.243549158478882,0.980452069459867,0.120085779849649,0.454890113511939,0.115538761171833,0.0386885422058951,NA,0.253007691035519,0.000226685918887078,0.251037143385472,0.873167872115276,0.420956147921734,0.35842676009527,0.737439001910892,0.92390749974796,NA
"Clostridium sp. C1",2.28310429153384e-07,0.485064163270864,0.417064916783776,0.115276552066372,3.1301942566305e-16,1.13041192679203e-10,0.771362717785815,0.000193761261796923,0.354846703037798,0.126103992341955,0.0706173960311555,0.548792695736939,NA,2.51498751701802e-06,0.00778254396139627,0.138952626391683,0.448576801959264,0.459589598259775,0.473108332323866,0.0392530003470478,0.813674885325441,NA
"Weizmannia coagulans",0.0159197145180107,0.821906747174047,0.14734242363751,0.510337220785693,3.09218556789676e-05,0.000417702037942556,0.873573273854056,0.628260538570838,0.0817268111606641,0.131819654522064,0.0701828092881141,0.011336036776738,NA,0.60617539165054,0.00399478811040227,0.405441785200775,0.65672451464433,0.845466696091039,0.372154287650394,0.0299769705116335,0.597693065008379,NA
"Emergencia timonensis",0.017888460577904,0.550543261769326,0.105786445414473,0.0491448159879527,5.81132681209873e-07,3.19050056002336e-06,0.431231551090055,0.0155696870720473,0.0880381112715201,0.0863793615376945,0.865197063818227,0.356002965676515,NA,0.00102368185860227,0.0626777562877506,0.162244770870707,0.672744411419018,0.0890818831876669,0.379289007836203,0.00812642691023886,0.819460808076235,NA
"Vescimonas coprocola",1.51718472980309e-06,0.843837469029208,0.0461881892308167,0.0465486322017951,9.43332250695943e-07,0.000360638063970332,0.512590162200477,0.0342941336235659,0.0917917494285206,0.408348593141417,0.793981956351598,0.243586965114595,NA,0.0001402051816246,0.00380425117943824,0.203661325850161,0.550343882160537,0.753990957461583,0.346095319175291,0.00800940219603997,0.273353655983082,NA
"Streptococcus pyogenes",0.0558118355742887,0.513674568043844,0.627733416627494,0.857764524404993,2.90612959009279e-06,5.41596831130979e-05,0.849676690248743,0.411986209430471,0.403079577535869,0.49567825391935,0.0471604199015552,0.746452134642993,NA,0.684894457979182,0.428492710346121,0.485300799287535,0.41440600054739,0.47114601918141,0.842661634220052,0.0944437022112447,0.94465442285642,NA
"Bacteroides faecis",0.742734946831078,0.609890601536413,0.0498778561831162,0.0158747811670077,0.540489256623928,0.176122506221937,0.0595089728946618,0.133132493856939,0.339531431524278,0.00528498683953883,0.11868556251759,0.454079250769583,NA,0.100438622775443,0.193583185394514,0.00927427162140872,0.466055754406403,0.74094346308801,0.758196445047288,0.0467851128923753,0.54386023829388,NA
"Bacteroides caccae",0.294443375695654,0.426537552904585,4.8619819922639e-05,0.000440828726035193,0.611250134475947,0.832843403895606,0.0536547614475229,0.0693730408839299,0.432299142084857,0.270909248474383,0.568481921789053,0.509988231938939,NA,0.00358442800644298,0.140945467104865,0.000132624173385691,0.740812603698666,0.479735189157243,0.848716288669675,0.0214225158681948,0.210121628686322,NA
"Actinomyces sp. oral taxon 169",0.370629501063682,0.134041953555107,0.775286719674318,0.1949713590823,0.00054288261468026,0.000228919844210282,0.227939248079889,0.333008516154899,0.811038434005423,0.314475161042969,0.821127164560234,0.86066289520321,NA,0.506178289076271,0.983789112858008,0.0571140110824008,0.725910055370338,0.147518421123357,0.643081958755482,0.148626624929024,0.679969470127302,NA
"Anaerobutyricum hallii",0.0344220342325678,0.0582210936838082,0.0409665741718963,0.0357978124246195,1.81935164514648e-12,8.83178305871169e-09,0.468589140675739,0.208814350563554,0.124199714723761,0.225466593940833,0.770075654710646,0.271123811916,NA,0.000121432513603168,0.0461797941895904,0.123031789669254,0.442286219501784,0.737325909367683,0.333790501906608,0.0227544767985481,0.170032341895267,NA
"Escherichia coli",5.61759902124275e-05,0.181290904215187,0.0951778390076533,0.991952688850076,0.0567065705067678,0.0161107873899467,0.254298486594996,0.247878103822917,0.206970066245684,0.727410573447325,0.73012166043534,0.913045224597341,NA,0.401172850996284,0.1025527595927,0.138860802228359,0.366775851030012,0.225741441768497,0.602244111163834,0.188830215179514,0.313981662975128,NA
"Peptacetobacter hiranonis",0.00475701203678625,0.283647218266751,0.143127600507937,0.741856122125146,7.10332454457832e-09,6.84232333812272e-07,0.925383231660638,0.10403125822093,0.97866874175676,0.992345966383861,0.846421787497887,0.505376090126009,NA,0.0092897244470658,0.247519950790498,0.308571181777357,0.366276740146018,0.899648240802845,0.646996480860815,0.0935653965531111,0.561624840013371,NA
"Paraprevotella xylaniphila",0.0739935161987136,0.830671803047892,0.0383315424030134,0.2403887456326,0.582808362338243,0.734682915784628,0.159291102742555,0.216466669471646,0.433273469056047,0.0874339590104006,0.62673487455665,0.264219685476787,NA,0.262592282676132,0.139367184934552,0.0310445689504495,0.252810879178285,0.207462603798058,0.935455712785729,0.118081303822788,0.937889552441848,NA
"Streptococcus thermophilus",0.939991381393251,0.24167085088922,0.669553738265181,0.354998843549834,0.252756774741267,0.338617112850816,0.655959034236327,0.0849938936541071,0.275952733294305,0.457273507108403,0.396550833980989,0.64558838463433,NA,0.0641466672851981,0.63076218571409,0.776816269456212,0.744553705904442,0.655139931579921,0.0796710056804021,0.855698522460179,0.536977069874861,NA
"Alistipes communis",0.03073033621663,0.488635294471264,0.001002714474049,0.0269072871633358,0.28542178225723,0.921609410837802,0.0612716486420394,0.368122506887091,0.296579273590405,0.116517740347606,0.332469516932588,0.433465757424104,NA,0.00193154071777846,0.067665984690321,0.023045794208066,0.437929743112769,0.682350991257147,0.872330072344069,0.136639886805869,0.494222287339791,NA
"Enterococcus faecalis",0.0211226469889529,0.142938820818412,0.136394037726412,0.0768871430702514,0.00698882842214021,0.00179593471451629,0.0233434252717472,0.921004511852067,6.88965382538262e-06,0.126903686657635,0.8067250408674,0.220627017985456,NA,0.0897013932446049,0.00118816188230834,0.0713353854383953,0.240699336200278,0.297520411548576,0.239656950322332,0.492227988536173,0.2090206943292,NA
"Blautia liquoris",9.35318703784302e-05,0.406660393828451,0.231841410955704,0.137293381500062,3.57580991848219e-13,2.95321478116378e-10,0.757400341358013,0.0141339288394787,0.0702587913644278,0.114104210750207,0.25411619876373,2.05422088980829e-09,NA,0.00111104401124596,0.0675175695332525,0.492762119021479,0.899092288903943,0.234090533256769,0.857078508398739,0.0162687442768738,0.907168466008753,NA
"Fusobacterium nucleatum",0.395802971568707,0.190740775964171,0.439773340520832,0.450948662618892,2.31779403346311e-05,4.6434843035019e-05,0.368770436939932,0.00960143277774756,0.425180745326198,0.104802087113695,0.125536542746525,0.540303134111084,NA,0.106531351949677,0.238470890659955,0.480829817193102,0.582568489921094,0.0812898396196601,0.780082688510802,0.168244751062207,0.729239467063014,NA
"Clostridium sp. BJN0001",0.162353009108596,0.299304081054666,0.331836732549819,0.881838329871433,2.24823071884934e-07,0.000108909797625419,0.349645272990015,0.0537238885105186,0.661172751363036,0.0416908428377666,0.892989488904773,0.415630640314592,NA,0.204209008730585,0.666910338554295,0.319910949239059,0.769787659838903,0.193209691693893,0.372534234123699,0.121663305569234,0.96176683100275,NA
"Campylobacter concisus",0.295458980319954,0.144787246275319,0.84951353861294,0.946468061890382,0.00021975953786125,5.89794593379428e-05,0.481183364367117,0.560938505888358,0.989795780769105,0.586665909052777,0.578841678161113,0.671132840475701,NA,0.0550769405814414,0.315721041736185,0.345657689707357,0.903624265988666,0.620369320332685,0.447467336601276,0.72019461058448,0.803935752415205,NA
"Phocaeicola vulgatus",0.546011948791916,0.913250663870615,0.00107474858219175,0.279819081073789,0.819225298869246,0.292081848671022,0.0377990895815932,0.253110318853624,0.32856756379355,0.0243583808326706,0.593862670552555,0.579967480794932,NA,0.0655094007941796,0.828213407487113,5.69576127832785e-05,0.65310038952391,0.55919859629533,0.609210447860767,0.0564751270290643,0.213947719236125,NA
"Anaerostipes caccae",4.10605775610601e-06,0.60478360905745,0.207504072761169,0.496493617358426,6.0692399464109e-12,1.08189501233065e-08,0.617274663253491,0.000454466171164112,0.365629322079727,0.122640656074564,0.301869365947965,0.000264883808285772,NA,0.000377863943613669,0.00631239370570056,0.34229830270126,0.292462407240996,0.519136598789519,0.25534247800934,0.00905662199214087,0.972975664900487,NA
"Prevotella melaninogenica",0.494726115580177,0.987113987188767,0.574130448441423,0.551717673766294,0.516221058154508,0.446315868932541,0.137684226406957,0.38361308401668,0.179534756885303,0.0276080263334256,0.0927746712805195,0.581949630346624,NA,0.422429327828674,0.920421661596819,0.0892904832904695,0.00373367425828578,0.176256471413382,0.151295375657961,0.096522702850338,0.74132041490237,NA
"Geosporobacter ferrireducens",0.358100694821462,0.424376690747547,0.424660330145812,0.47138792679594,2.13970834920583e-06,1.48656629819577e-05,0.547374128665946,0.00191861034450142,0.175421902446365,0.0103460025635071,0.253903408237068,0.342483761602595,NA,0.0491896016592834,0.206086988702088,0.173665279501191,0.550906567779234,0.241873077030002,0.587773967112087,0.0119525463186025,0.734494903140647,NA
"Streptococcus mitis",0.592777329166526,0.351978983280692,0.988235951912208,0.604299378986721,0.00710593791989363,0.00558106811045107,0.743333878461127,0.015644293256485,0.057510435530518,0.992630940514962,0.61419328271121,0.538879838254601,NA,0.7543542828219,0.000515662365495781,0.0663073606825523,0.343527726765104,0.758534399993893,0.508145374136109,0.607828920927731,0.587246870279163,NA
"Eubacterium maltosivorans",0.000366022912133769,0.802050092051235,0.0843790267394098,0.422118311368469,6.8514532231796e-11,2.0573597144539e-07,0.972672111513488,0.0043253171579224,0.345245212620145,0.451787034925233,0.441383292230926,0.429610663721349,NA,2.52420809634404e-05,0.252988896310006,0.178232916443166,0.83838795477436,0.394064238478215,0.244769268404567,0.0614562165192257,0.589737983946168,NA
"Bacteroides thetaiotaomicron",0.177724033031188,0.987192522722387,0.000952822012639627,0.000251662871147922,0.667598910147329,0.277814126507753,0.0921373792721619,0.0317021751049676,0.507186364499664,0.0604804809661013,0.72455564501322,0.582217143642293,NA,0.00266883933225692,6.16188978808454e-05,1.50839804319899e-05,0.91550273707326,0.923916030820568,0.554200666752257,0.539355834867956,0.278907949792933,NA
"Fusobacterium ulcerans",0.0667533502513081,0.102409666664322,0.171534352192038,0.511712179528677,0.00093711211899383,3.54020844255122e-05,0.564461138246448,0.267907265270252,0.44649795411009,0.112836119447863,0.469452033759699,0.189630615785905,NA,0.699397747335489,0.529874085264919,0.212190818149092,0.466281081340337,0.266585099131513,0.482081227182552,0.163398099550767,0.78347973410117,NA
"Anaerostipes hadrus",3.75110156635152e-06,0.527349385905114,0.11468891804697,0.0263715025541255,7.69418049743293e-14,9.56908108534032e-10,0.769125268645064,0.0931193590651952,0.480940276756841,0.121213295539951,0.661480072932514,0.172649354150566,NA,0.000145073684184485,0.0474323497782783,0.194565901604742,0.199560639542565,0.591655464443938,0.47165544385495,0.015723826764541,0.720013959767732,NA
"Streptococcus parasanguinis",0.00653549863885117,0.704965356665013,0.441833375793403,0.00585085993416616,3.05574355695816e-07,7.6898953307133e-06,0.232760545428147,0.61785468198598,0.101087227390089,0.725756800939655,0.045749225719328,0.914315344878918,NA,0.424913623809787,0.0607918243727527,0.190838276095349,0.871886777208101,0.448767518868459,0.0783588765869453,0.0489777131537029,0.0649188052071746,NA
"Parabacteroides sp. CT06",0.236302285585685,0.718210123868289,0.0349683646937464,0.250759960322865,0.689722785553614,0.808884582477434,9.43464341284485e-54,0.0559206731894517,0.10539155974081,0.0519864471998213,0.989550198450556,0.0623700545835531,NA,0.0118229282305086,1.02726904352098e-05,3.37404360005317e-54,0.205080683069827,0.363007680916427,0.787258341647054,0.274594862999519,0.301445602850777,NA
"Enterococcus durans",0.666151651377571,0.71522582070105,0.377545230921469,0.400865649063171,0.567413759683129,0.345847320961069,0.329603417554729,0.87740228381007,0.0466872889808094,0.554049006829953,0.663023226586338,0.78778413303051,NA,0.82950314638186,2.27771020465364e-05,0.0900812161258272,0.759928523942236,0.0490084709519674,0.0166984441790769,0.0646042301898788,0.173723143553343,NA
"Faecalibacterium sp. IP118",1.32627737563207e-05,0.28852804057672,0.502677066941898,0.124658688472737,6.2896317812501e-07,0.000656777296770782,0.604241777216946,0.126267005417308,0.0342133782088484,0.777523760090238,0.529613051639416,0.178310441267204,NA,0.0141521897866608,0.175607489263947,0.514745682756673,0.384105199215615,0.950276342535813,0.540728555106433,0.0349355915369387,0.119978381280538,NA
"Romboutsia hominis",0.000163213645703102,0.412512582758603,0.337760867225045,0.724158667382745,1.95300402699463e-09,2.50924400957589e-06,0.143605904236103,0.00505142514410275,0.17403475552372,0.228745553450127,0.228767596227183,0.492573294965379,NA,0.0400426880395216,0.285301507901949,0.68666031362859,0.733608493551853,0.383377354625929,0.6391633408366,0.0780998230808083,0.81071545772515,NA
"Lachnoclostridium phocaeense",0.000162448852872591,0.216147101573221,0.184960418572119,0.24369674467441,2.48312559285811e-13,6.0484950382461e-10,0.809498949319581,0.00489270504627934,0.350076277940908,0.295496785119483,0.836202651244672,0.269647143936793,NA,1.5644779902665e-05,0.0823240048162436,0.167017671745802,0.216319701563469,0.459847557006543,0.689245385599613,0.026371900030348,0.977520863643056,NA
"Wansuia hejianensis",0.00277012832494564,0.230485158707902,0.206965376159587,0.254892200789579,1.49383029774882e-08,7.14465418538464e-08,0.555445938327991,0.000265483400675108,0.360281555065926,0.180146643328836,0.307620609242893,0.0471714295185894,NA,5.4904662887854e-06,0.0727798980204041,0.0846026513218748,0.00407231748877456,0.778000967250799,0.789082066250582,0.0079678019984734,0.769028778145828,NA
"Anaerostipes rhamnosivorans",3.51213012636408e-05,0.398090713448081,0.36775866307624,0.202737872862351,1.82922107621422e-14,1.53872575455892e-10,0.571149439074527,0.000290357569958357,0.145389178866534,0.0766845014279916,0.152381443024364,0.00663536672406643,NA,0.000241162021382261,0.093086094248098,0.193939077338504,0.324216702044173,0.355110646908803,0.877224387376248,0.0441752171529274,0.705459334992643,NA
"Bacteroides cellulosilyticus",0.210878632617753,0.634146692551195,0.0667371161916353,0.0204027074016854,0.894329555355716,0.194388617937739,0.069358110092886,0.0639499673789545,0.783208427156852,0.008933719226693,0.905038117353616,0.233974359737268,NA,0.000150786756305127,0.768187633687391,0.00791795063439157,0.340229833124854,0.827369251981413,0.212773728228397,0.428889169392652,0.794921270674842,NA
"Bacteroides fragilis",0.394060743743615,0.495137441160136,0.0025267356531222,0.102047293501021,0.626274548769921,0.755156212186314,0.0176602623416386,0.0466662397335492,0.0438635855899923,0.0140222601301585,0.959411427814319,8.47374126871348e-18,NA,0.00164982883345704,0.0685913804672166,0.000190569031714941,0.26132771250274,0.37409675065297,0.0500110744899354,0.634287798432164,0.465986164565774,NA
"Eggerthella lenta",3.40804363843212e-07,0.470725466182642,0.0294047255422585,0.0398654740356968,9.02396205353908e-06,6.57680217505468e-05,0.943308438594486,0.0137181668881403,0.0394208135898531,0.0967245256373167,0.56449182959563,0.00487867211968535,NA,1.2324084088711e-06,0.0270348528021509,0.0988880278836106,0.656735994847181,0.868523840051115,0.347348507610294,0.0117753812391101,0.862262329507662,NA
"Adlercreutzia hattorii",0.0210912166421123,0.012052695534822,0.157501832306582,0.115111861650626,0.0498687614306356,0.193252552747553,0.43961876275236,0.0274202794191641,0.442399656857565,0.552478523548748,0.720322373995478,0.504835856163359,NA,0.00277896857639652,0.184159711170401,0.158639064617296,0.705334987970525,0.182451364100246,0.37940319890056,0.0295827449791789,0.585899705694971,NA
"Plasmodium malariae",0.424378151283902,0.426923648241295,0.279733827822302,0.510275536605309,1.179936764488e-05,0.00100028815844342,0.262772010747773,0.00752688175250069,0.806007077510236,0.350844250678676,0.39781765071055,0.0734416002949682,NA,0.0698045264483309,0.194231202173642,0.49841227356689,0.830722835869442,0.765846490517262,0.845449352049017,0.0433219415099295,0.0555793655416551,NA
"Faecalibacterium sp. I2392",9.94243884765229e-05,0.534482832956048,0.28781649139508,0.44803480220448,5.73213263770915e-07,0.000136779973470375,0.165756669140708,0.0594477724434502,0.401798784984806,0.892743299861579,0.593575651317306,0.025236103698032,NA,0.0146726758326827,0.0608275151604281,0.857578846054847,0.0938837847755193,0.838476723681364,0.789930388990609,0.0815775555934974,0.0190764153425626,NA
"Aminipila luticellarii",0.000796908545398762,0.829872580632581,0.441622126925689,0.368832579566467,2.94466223825893e-11,2.28545013993444e-09,0.695792433205495,0.0224257832502137,0.0711655686720324,0.0361909425702846,0.768056624159486,0.0123816509946868,NA,0.00162424313228438,0.147364669880209,0.187561305062805,0.557867355366022,0.341459957086977,0.483956806038345,0.00927284764873029,0.501503095866703,NA
"Bifidobacterium animalis",0.756175030140877,0.0546954013761271,0.191952867388515,0.614051848256554,0.736769576452666,0.836013383131171,0.562631481501657,0.753229287637271,0.631607894482339,0.166215692224947,0.985392492283764,0.111658346190342,NA,0.0728727484273419,0.137039848184419,0.204188502403488,0.441890183704426,0.318772447152617,0.66378378272934,0.12795412001949,0.690797466484691,NA
"Alistipes senegalensis",0.146986741606621,0.505792042753401,0.000268046861588147,0.00847711174949935,0.142436609109355,0.678528048016393,0.087610776066386,0.0135806922397692,0.529039740778357,0.00619863607612591,0.327180728294033,0.221793902099562,NA,6.22159374372408e-05,0.119925328049266,0.0101301672401546,0.303798905179958,0.307747401924038,0.72613540001721,0.106776514340179,0.00528427469129552,NA
