"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"msrC",0.408558269699707,0.478086627527583,0.468149573021164,0.851542575279306,0.0985145414871886,0.248098916411004,NA,0.766717624026359,0.255766057640399,0.864392227007433,0.660611793111804,NA,NA,0.095527309520077,1.2618610764188e-41,0.071635296617436,0.541475535292854,0.0447124737238977,0.614116042077364,0.144448312425647,NA,NA
"Erm(35)",0.415042291888802,0.0597994154050397,5.02863557351447e-21,0.743872990417913,0.0771491214921033,0.037041335633624,NA,0.693847881024327,0.184357029837829,0.477148902892593,0.280496598106618,NA,NA,0.923052402000203,5.29786202641095e-21,0.181419126042544,0.729992721894222,0.727924850306517,0.765652473562485,0.274230660249519,NA,NA
"CfxA3",0.678515377854353,0.00187903702027857,3.19243409059949e-11,0.476009181121659,0.829257747214369,0.963555891562016,NA,0.622251158819585,0.0574399465541616,0.135607732191471,0.354699494359684,NA,NA,0.999533467077429,9.81653864657231e-16,9.3095131534386e-16,1.00755632838373e-15,0.172566026507058,9.5611855918579e-16,0.791973263298934,NA,NA
"tet(A)",0.719393568338537,0.632730235699726,0.0161388925943807,0.487797763767171,0.286116615021095,0.39026599554438,NA,0.0802844069538998,0.535207798673576,0.946951430390974,2.74792820579193e-05,NA,NA,0.71804620436697,0.742576233158443,0.327479330259088,5.54510086131437e-23,0.000614127480967314,0.794858599333398,0.572611830969528,NA,NA
"tet37",0.639832552124655,0.115516505238201,0.534949240546637,0.938608548525865,0.551682124077436,0.308517624632807,NA,0.450249802573634,1.14499934670532e-07,0.0990654807973606,0.81851924755746,NA,NA,0.893253952674874,0.00531533579033348,0.774705609531136,0.967010285824561,0.0363582003718479,0.662994198745877,0.537877946779939,NA,NA
"tetW",0.954579226422756,0.155774916586173,0.00456954893638788,0.039449612237223,0.0063976531659346,0.00839595123361969,NA,0.437712795415481,0.147539940114118,0.511022525510664,0.853505931941763,NA,NA,0.0414539789543122,0.0122434472348096,0.331486895455576,0.685697373067198,0.367790312888701,0.534588082849465,0.0259478921121527,NA,NA
"Kpne_acrA",4.8368199448217e-05,1.62765491486478e-17,1.57328005792848e-17,0.362244627698597,0.0032192565411644,0.0073883592809951,NA,0.662793574833957,0.40980558583011,0.50746806823566,0.395804361229103,NA,NA,0.215223898853289,1.62765491486478e-17,0.140402506096204,0.749980066015646,0.882799758416834,0.99155652222302,0.0029071995083056,NA,NA
"OCH-1",0.0350271230543679,3.1957836145443e-18,0.766869980374364,0.170798166462329,0.46540964860265,0.62103406874037,NA,0.131177925299447,0.500089223748827,0.616162321207221,8.87221296616931e-06,NA,NA,0.746282622858209,0.321209268808851,0.604160446167366,3.3157407140153e-18,0.297076339133608,0.742544216275097,0.748063599625225,NA,NA
"qacJ",0.894050025724805,0.00354485599876322,0.272183151063338,0.848352522402868,0.822355319309879,0.8481436370817,NA,0.164415742601464,0.166783068328269,0.0501267417438738,0.036904716642608,NA,NA,0.522424803815305,0.0150365749815286,0.00304938191275903,0.959837117835312,0.0667520117806261,0.708117153380651,0.320344084326573,NA,NA
"OKP-B-12",0.707847363248868,0.974883704620841,0.299690045455267,0.125681971829475,0.921829507500817,0.6610776750397,NA,0.179939324813146,0.500988795420216,0.18583671696176,0.47363808141164,NA,NA,0.986800351829471,4.50626674217427e-15,0.13471347076277,4.6134993980077e-15,1.95052002890972e-11,0.0398890840626896,0.611146938326728,NA,NA
"SHV-12",0.947704022369336,0.591036593219622,0.174630882646679,0.663930323876335,0.453919689819731,0.396645627080961,NA,0.383110915039202,0.819239263965038,0.487886898640677,0.407330468269875,NA,NA,0.371893235787716,0.206834261830186,0.654391257768041,0.748968708700911,0.4001167818921,0.949267510736227,0.38476805678209,NA,NA
"ykkC",0.501623055471286,0.623110463006633,0.589575517425106,0.148764619499957,0.244472344432999,0.215770644481105,NA,0.348850658078503,0.451352307512113,0.0201675196156964,0.693211431300622,NA,NA,0.273722232738126,0.186403427526833,0.0334179708146536,0.341675649618487,0.0793728340500307,0.60743462904761,0.38077091544427,NA,NA
"ykkD",0.0723892592612338,3.79560101836671e-07,0.781506353842902,0.46299939282464,0.848434339915689,0.949163852681775,NA,0.394205903798673,0.384929416680548,0.0690502263474188,0.226443416219817,NA,NA,0.869899285256844,0.0932552659745138,0.304757137896225,0.993010076839092,0.0567638279440288,0.227276824404107,0.442756488706178,NA,NA
"tet(40)",0.574104439975129,1.03502293896945e-08,0.00339924090009632,0.207423842564127,4.47464542555636e-08,1.0941126826768e-05,NA,0.121947027953538,0.899452209172773,0.220502890571427,0.226278873200468,NA,NA,0.0783273468201653,0.000332586888849222,0.592836854355719,0.88632622873108,0.697996006965723,0.218527654126457,0.0353279843382511,NA,NA
"rmtB",0.10428649223166,0.000222110464282705,1.83092203683303e-17,0.00144168071043362,0.00525006227011776,0.00353683095435929,NA,0.155753269774705,0.427362981600454,0.626984686715606,0.639731630347822,NA,NA,0.000316054647230754,0.107974044328313,1.7695501055721e-17,1.95768690060395e-17,0.899848705444858,0.523231640558596,0.0764714698027687,NA,NA
"rpoB2",0.371065913587523,0.494989808527485,0.00358898944193916,0.396805497018777,0.0245643623746273,0.0180249060851073,NA,0.918373739193111,0.741513862730688,0.242302539568585,0.77921043890922,NA,NA,0.249122710056304,0.00126305597000536,0.935093021761315,0.426442307896945,0.00594089900366634,0.355269423097684,0.150164605864185,NA,NA
"Kpne_KpnE",0.950735339761485,0.00211391616502955,0.318165251086325,0.394412558488441,0.692165512243596,0.996885973492676,NA,0.32664502434927,0.563524427660525,0.080971231833039,0.439227444887087,NA,NA,0.757598088661188,0.0137765148815287,0.561721905137778,0.525220915600523,0.0727388075139859,0.850203850700232,0.480927709408945,NA,NA
"Kpne_KpnF",0.927640705200307,0.571799284702199,0.891270536003537,0.14479974526279,0.299967522896683,0.68752224600943,NA,0.135321051565874,0.563346187393361,0.103583048800498,0.283380945289321,NA,NA,0.700305768748408,0.055118234445455,0.105764990118505,0.833998276067126,0.022843030198207,0.723948992238111,0.601998256311808,NA,NA
"marA",0.000308488878555073,0.743313112564851,0.0045048541017435,0.79362790009948,0.00152349467885142,0.0720799267776154,NA,0.192998068068211,0.411072009089733,0.370099226906409,0.764201639507451,NA,NA,0.262341073422575,0.000297174551005512,0.0146976188694951,0.777504654406507,4.7732815596928e-12,0.421527608380988,0.299504470990447,NA,NA
"baeS",0.00780960750134369,0.857377414378065,0.000395798001597409,0.903620545517179,0.00224242268825697,0.0218081909958988,NA,0.114035874205464,0.257219697143987,0.264041653721566,0.375877391416818,NA,NA,0.127395171441521,1.05684062119755e-05,0.0178388081345729,0.807393099639848,0.0103872308331183,0.361769646486454,0.612753986807791,NA,NA
"baeR",0.00173314362557998,0.724670870204061,0.000275266677292667,0.315137914097806,0.00155773411691287,0.0734577011885175,NA,0.189915422492445,0.368583237297936,0.50866321792683,0.429604726736204,NA,NA,0.30033237417847,7.02638032947612e-24,0.195782813489054,0.308348298411709,0.000884821220539961,0.269237628571222,0.74514227629806,NA,NA
"acrD",0.00311588293038722,0.913183626894049,0.0077344804504303,0.986826004745359,0.0194672930424758,0.0639753989570077,NA,0.222984377929517,0.100575150938153,0.248086847108572,0.686544405353313,NA,NA,0.0581088632447247,0.00530787507173127,0.194791874174926,0.343694794934151,0.128853701271734,0.454935662697015,0.600476274115851,NA,NA
"emrA",0.000288872821279459,0.84038213752987,0.000454928924217306,0.557854923227768,0.00468754813263034,0.0186661274508967,NA,0.00935605652552212,0.428867021978321,0.538440463557626,0.0477734846277999,NA,NA,0.226650390963389,1.26003768209472e-05,0.296036191243812,0.694423033713843,0.0566541522335644,0.166727420861989,0.714947700894795,NA,NA
"gadX",0.00391904805051316,0.724796454400705,0.00224981352531514,0.195719553360141,0.00237845756650345,0.0426983447568579,NA,0.0796149700450067,0.203023859963397,0.872725718697627,0.000304041981217274,NA,NA,0.145300998498357,0.00951300416020865,0.120270465446751,9.64105268494241e-24,0.0114764850860359,0.276297156321035,0.632932947608384,NA,NA
"mdtE",0.0363302677477453,0.750768064675824,0.000755503272779148,0.284059331585674,0.0231205741845704,0.480647102491543,NA,0.0969136266469968,0.386041648102299,0.371743622717993,0.125636921275399,NA,NA,0.0494732464607112,0.00946440189292453,0.0254051219010433,9.71083364350222e-27,0.0112287114132714,0.769627026180082,0.545813928835233,NA,NA
"CRP",3.12990088035908e-06,0.993402312398002,3.39431512290813e-12,0.83161580954474,0.000241957018658233,0.00601403860343044,NA,0.125318216929265,0.000238527465315567,0.165127123352745,0.536762820470657,NA,NA,0.0663700657480338,4.65699153976754e-06,0.126103936490533,0.974816980713145,0.138642415489818,0.924545376344524,0.514103602231023,NA,NA
"mdtP",0.0640000641560862,0.779644603734313,0.00548120906035132,0.395701699104984,0.00633332424138546,0.0226121294197046,NA,0.0550893979498202,0.397516618980346,0.987082291000093,0.0518539778240923,NA,NA,0.072276352997336,6.78032809347521e-06,0.181245559994252,5.90196325888285e-29,0.0254391000860731,0.33646793338701,0.745830478860221,NA,NA
"mdtO",0.084131116023562,0.810385379994014,0.00443024789724084,0.551404297737341,0.00497373239787798,0.242124007492814,NA,0.173319757472511,0.259234736533721,0.301799843153614,0.024434934640821,NA,NA,0.0390345797116575,1.33502281841605e-06,0.0202981489645413,0.00652042307725203,0.000404511802687003,0.598184585391318,0.632828673690245,NA,NA
"mdtN",0.120647724412351,0.790217965359953,0.0753414480504227,0.434012643952065,0.0329791316586241,0.165094486518002,NA,0.0675600585198718,0.375772952313202,0.749401591502662,0.00410956404923973,NA,NA,0.487490658270439,0.0235958194210537,0.0536889284383045,2.96748826288959e-25,0.00111726869576433,0.303000474668338,0.653606888403691,NA,NA
"sul2",0.161883686966656,0.410713896878942,0.0180605334258575,0.160249982437214,0.0682689100214601,0.0665722931363937,NA,0.000520432148686912,0.573265736556972,0.723864205794692,0.0285567376421605,NA,NA,0.932652876390661,0.378932286485832,0.607449516882207,1.27554293576041e-23,0.338101318566531,0.3507246033829,0.903760629503878,NA,NA
"vanR_in_vanD_cl",0.904968265419408,2.43455597830258e-16,0.495631035133845,0.363338693816609,0.0255116449039127,9.29031399800313e-05,NA,0.163482317235584,0.0573032742590748,0.0701225201076865,0.0969284772403195,NA,NA,0.304500479566365,2.21082663749322e-33,0.395625456834984,0.729996984775617,0.519635103558514,0.488057165966698,0.195546783310271,NA,NA
"lsaA",0.837811042159611,0.594002399516152,0.844945201324626,0.157907030048919,0.605859184120173,0.0752498982440412,NA,0.482979046387829,0.0687106827737019,0.000162936586599679,0.643775446206754,NA,NA,0.966790439162633,0.0209871870325113,0.0453494729210501,0.0864286392450264,0.786605192377249,0.626648499903711,0.20640275175467,NA,NA
"APH(2'')-If",0.758321771246149,5.85046741903694e-08,0.00116736765527432,6.15229822415547e-05,0.915337707041758,0.768490407941998,NA,0.852319008427399,5.85046741903697e-08,0.942451251246582,0.19056374086982,NA,NA,0.493327419236649,0.103537802684844,0.833414712060673,0.424082856585149,5.76325575008346e-08,5.82156200178565e-08,5.67454206993949e-08,NA,NA
"aad(6)",0.000610707482878915,5.37013563014262e-05,0.697152069365053,0.462195775608109,0.458231961113898,0.70625108746949,NA,0.838316536890598,0.725676768797403,0.863337458518771,0.6678827576062,NA,NA,0.224521328567206,1.07958139665441e-28,0.053092897766244,0.104674277788501,0.183430762589239,0.937059273904985,0.372231383565885,NA,NA
"lnuC",0.0750800978343568,6.18184598609006e-31,0.0122898032638969,0.119189869337638,0.0466702788977882,0.102818367866872,NA,0.823101614245491,0.0358897392289308,0.00841879492707041,0.800670072211931,NA,NA,0.0870678988651614,3.44187085289258e-40,0.622090873467338,0.000428756064217127,0.317235414389665,0.0215859970134104,0.00468453792722454,NA,NA
"dfrB5",0.28340617783699,0.311276381272276,0.36017756697535,0.191234161226766,0.0384583488021739,0.284345728560478,NA,0.743562480153521,0.694136494512668,0.729688782485298,0.76474101868356,NA,NA,0.0639767663758794,0.40694004776246,0.00513956892281381,0.833313750654023,0.62587453312881,0.657018207517192,0.816790505105124,NA,NA
"evgA",0.119443419202776,0.631595853855929,0.00792315143178317,0.395423597240366,0.02672304959948,0.259079237237303,NA,0.154764698799538,0.338447123589861,0.787411300835358,4.09581891881788e-06,NA,NA,0.12036720365617,3.28056876824552e-19,0.00281952020316107,0.0469332171901725,0.0632388563098857,0.335357550843195,0.781389762232932,NA,NA
"cpxA",0.00135737207730801,0.873630144230231,0.00426569518322718,0.325764259859793,0.00115895369320979,0.0153957779452668,NA,0.182337862100586,0.286173575681949,0.138820825368062,0.706995870850038,NA,NA,0.163844482530893,1.48099732266769e-06,0.280083967860851,0.820288123810157,0.00339732914283889,0.235973183387557,0.257680390777322,NA,NA
"mecI",0.105819749802623,0.15817970625844,0.914368557517246,0.466737107614952,0.532533564834089,0.133610016238776,NA,0.0179206950983347,0.201091106691112,0.226916877924758,0.013609915963765,NA,NA,0.812287072267243,0.00297080306779312,0.0152697051323359,0.89998975503149,0.00943000485750934,0.446349457702628,0.0911282869454009,NA,NA
"Cper_mprF",0.547814561224278,1.75213065402461e-08,0.544537007161901,0.000676306689889401,0.688223564028544,0.186597768369724,NA,0.162367227447021,1.75213065402461e-08,0.426081282040496,0.0155362594437463,NA,NA,0.614165737520212,0.551022642514392,0.261969439139176,0.647381505504434,0.216991756283985,0.776479892150208,0.525512597585627,NA,NA
"mdtG",0.188376716181463,0.78166418160215,4.98631949874532e-08,0.458188496468971,0.00933632882428427,0.158590686531711,NA,0.209081317393588,0.361726059027857,0.488272968571356,0.003353270250837,NA,NA,0.0436327289819431,0.00068046141099415,2.16462118555589e-23,0.0214706863813823,0.030341969085672,0.295631760368041,0.578391528187572,NA,NA
"abeS",0.326135554504889,0.0194919695476308,0.238888917037505,0.450620133729707,0.49594139831024,0.78281358331657,NA,0.2911482023833,0.269157547817216,0.0277005524366594,0.0443446771315581,NA,NA,0.728706380386905,0.00310724624542432,0.0427425355546423,0.946687121560489,0.0212030715651018,0.384294557749634,0.554666706775648,NA,NA
"Bbif_ileS_MUP",0.135151119088649,2.11051698302591e-13,0.576098614378253,0.709244460019382,0.00496879395662279,0.0308643836623065,NA,0.243425663799791,0.551976897139706,0.0221489428430752,0.950177643180263,NA,NA,0.860012426682707,0.00969352155918232,0.200518834956861,1.99128573092211e-30,3.8205493573299e-07,0.57346521385751,0.241174278598407,NA,NA
"APH(3')-IIIa",2.4429443907574e-05,1.72186629867454e-21,0.470252316445312,0.364720278409312,0.789150171181196,0.224375501264502,NA,0.486700539292341,0.500898484145195,0.595157316305594,0.300197928275971,NA,NA,0.662697201576265,3.15446607501465e-24,0.00129635245010463,0.0286092068082611,0.173974671344318,0.653073921230872,0.359836800969893,NA,NA
"gadW",0.172955640951619,0.64055351311667,0.0161575543695187,0.377046290152069,0.0173976913800924,0.0350249252233282,NA,0.0769520390007387,0.361332066902337,0.646218322568853,0.00484819171037332,NA,NA,0.384515188367907,9.45899405591754e-05,0.0192427408238017,4.51071797402389e-24,0.0125413973746448,0.682794086268876,0.606693978682917,NA,NA
"mphA",0.716071032360285,0.51153127724613,0.0482207843688873,0.458275498578831,0.575587166632689,0.325865221654493,NA,0.282034546730101,0.653173848817758,0.318719241951654,0.00447127151411482,NA,NA,0.900130340071089,0.923015795232548,2.76736194408787e-11,2.867347379056e-11,0.057985453813658,0.548733837081332,0.805161795807176,NA,NA
"emrY",0.0829663746067789,0.604585691405234,0.0590859092192894,0.366858841431757,0.037298037788144,0.0989339768318021,NA,0.184145010821453,0.380039512506855,0.710100156369687,0.0103486069396481,NA,NA,0.260518932491475,0.00418245455922569,0.203249270110096,0.0157770598092886,0.00419638343551741,0.459001530219022,0.582023643156403,NA,NA
"emrK",0.102577890813073,0.674162494244554,0.00220766852458823,0.48493933357534,0.00849523208334402,0.0895726243685487,NA,0.0747636647945416,0.367351804259564,0.91506092753697,0.000114653500645838,NA,NA,0.137059635237731,0.00987342590095343,0.000442609736104066,8.2852723753815e-23,0.0625716781151588,0.290092452345364,0.615702765957358,NA,NA
"qacL",0.0115868510740263,0.387209741090893,0.868343757019886,0.328311843802875,0.17590205487027,0.354154013932832,NA,0.180058641509515,0.0116729868642592,0.0788076279181216,0.538188586462178,NA,NA,0.679327688371929,0.131393502601359,1.12428283678187e-05,0.448691286019287,0.00035185016945812,0.277430172120521,0.975652598757266,NA,NA
"vanU_in_vanG_cl",0.700926481592756,0.1601296367271,0.421210368173165,0.378861659396137,0.636892089799231,0.426186171989938,NA,0.231956554218009,0.343810001713464,0.103256795909972,0.659633831524061,NA,NA,0.341180030558769,0.00894600471087882,0.399155354624304,0.96988021261109,0.0306107700994433,0.352963106241904,0.549350864078296,NA,NA
"dfrA17",0.125566972975933,0.596160688378061,2.76022759226438e-14,0.788995168142848,0.633759934839952,0.835724754931935,NA,0.00858417503936416,0.652466404297559,0.643303579876268,0.556933536760841,NA,NA,0.747161214056088,0.925037064896968,2.7024480312894e-14,0.733373508173497,0.337545199976928,0.0229774045571618,0.992480797568352,NA,NA
"dfrB2",0.431639523688161,0.517065260217197,0.772716524838686,0.309939349378659,0.447505510945231,0.377284702234005,NA,0.251202724183264,0.402721518580885,0.0177827499884639,0.381365953333452,NA,NA,0.960502617843636,0.0824941672957935,0.0856005278207914,0.526524942526333,0.00887598049239091,0.508810348666352,0.535146691927803,NA,NA
"vanL",0.765065523226592,0.00762063329141752,3.26547313653301e-17,0.839149435411305,0.93115056849028,0.785474840336593,NA,0.741935338607776,3.37349033823437e-17,0.491277354145616,0.318620932805692,NA,NA,0.857017950646418,3.37349033823437e-17,0.862588225483533,0.642162304704392,0.2013924030372,0.202006315214609,0.625636567556728,NA,NA
"dfrB4",0.38425910470072,0.542781623371621,0.932755498188857,0.149872912219409,0.389968566400442,0.626807061802028,NA,0.600388209882394,0.816003825732266,0.111719596969,0.253216957789686,NA,NA,0.376648101867961,0.216325057408421,0.0135559910512344,0.942342643841046,0.244210855597207,0.724044986614592,0.264489505496833,NA,NA
"oqxB",4.55598516522773e-05,0.000133186395892548,0.152235509016499,0.96343665465247,0.0509894221943894,0.0930269975588814,NA,0.258617568959851,0.326177160561856,0.149329947147405,0.0567783074282541,NA,NA,0.0669952902434805,0.0160672322439358,0.146973841538109,0.831473574404052,0.917412814747988,0.910014293649496,0.0128601484239179,NA,NA
"tet32",0.309995941844989,1.05785182297718e-06,0.000159839549787352,0.0106350179195239,8.29449322053039e-05,0.00769684007443356,NA,0.893420429268961,0.0254562408810724,0.846484610792182,0.806447707418205,NA,NA,0.00627133911376375,4.15827484812608e-25,0.247308327638764,0.47180902571606,0.693494581057275,0.361883801025965,0.148262188026412,NA,NA
"TolC",0.000637454039127952,0.843895578213271,0.00516403070290463,0.982237004280224,0.0249585005536792,0.0529477960553682,NA,0.0861874506189757,0.0693333991287706,0.488114313836948,0.328993691947107,NA,NA,0.203684230457668,0.00188046866742154,0.0745376386351403,0.72882050406641,0.0388980385218534,0.329811480795134,0.792078691226431,NA,NA
"ANT(6)-Ib",0.0466284127542426,6.35435146300885e-12,6.26878933251554e-12,5.92859473509183e-12,0.0154083106701094,0.388267313783664,NA,0.627351492718381,0.831028929016695,0.416590748327336,0.826185855031431,NA,NA,2.20092744624834e-07,6.35435146300885e-12,6.183425274511e-12,6.44010450955623e-12,0.349832111238578,0.380487259677773,0.00454288209019672,NA,NA
"ArnT",0.0261694068662192,8.3767507299876e-15,8.18794742983028e-15,0.631175177608043,0.0908440985189086,0.000271246237765085,NA,0.464550096368653,0.338311315126586,0.759952628779818,0.773619458459986,NA,NA,0.0718961380456735,8.3767507299876e-15,0.62669439117282,0.697496751602435,0.836852531482006,0.982311863751043,0.0120804005003746,NA,NA
"dfrB3",0.273689908295645,0.426219202087792,0.474439893789948,0.109159733256131,0.367615686505069,0.934129104943384,NA,0.365460279157668,0.879286619011669,0.198681220693435,0.825322708962216,NA,NA,0.162636618079438,0.17846329018068,0.000906110032844563,0.913148491376108,0.0206569869991125,0.459604399804563,0.494796998247234,NA,NA
"CfxA6",0.406838237545111,3.21407380329443e-14,3.14819666800328e-14,0.0439772382089338,0.0171008900966694,0.414837227410917,NA,0.0839285701465976,0.0846808976528329,0.7219174270522,0.835857027572629,NA,NA,0.580720432968127,3.21407380329443e-14,3.08291704856213e-14,3.28054242893075e-14,0.409323971338126,0.0435809751959399,2.34904898581476e-06,NA,NA
