"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"baeR",0.000152862909874232,0.247188135422347,0.0263500188742315,0.431884301206865,0.0626644610226923,0.0209917018424934,0.149280738243468,0.215739846087559,0.368583237297936,0.587443077519081,0.909118605578762,0.284687313846866,NA,0.272396855833064,7.02638032947612e-24,0.195782813489054,0.0100746700501463,8.92417807640771e-05,0.162347262642279,0.439428590612979,7.53321956918182e-24,NA
"acrD",4.7174209316636e-05,0.169611832616127,0.281356705461242,0.80224458572243,0.0519465110345333,0.017186101221249,0.0277188053818783,0.0606647551597889,0.100575150938153,0.687276115570627,0.940372251413642,0.423357889404384,NA,0.958576373300432,0.00530787507173127,0.194791874174926,0.145951232818525,0.0532361427524832,0.521522783495931,0.313488984684348,0.182100844953021,NA
"emrA",1.22908812200739e-07,0.122778425207206,0.508013897948033,0.996628734983226,0.0148530906855401,0.00228727804378467,0.332634729301174,0.735322688659188,0.428867021978321,0.56980627945584,0.385437149896409,0.544509781028623,NA,0.493739885172382,1.26003768209472e-05,0.296036191243812,0.232900482911517,0.0201756509221069,0.201233985649871,0.2894274647383,0.299719369076759,NA
"gadX",0.000266632869526491,0.136741196117847,0.214472177596055,0.367612606213927,0.0750532732927953,0.0315467491761828,0.124674654726901,0.549748723932003,0.203023859963397,0.663783939335237,0.00765785816059453,9.64105268494241e-24,NA,0.337459220862913,0.00951300416020865,0.120270465446751,0.0404393328471708,0.00294253866787164,0.0518609471407546,0.493973834014845,0.206949124944406,NA
"mdtE",0.000444648304064056,0.0987033153343669,0.531364812811444,0.154655149988371,0.0658237804255574,0.0491554011760267,0.0928306475454934,0.180045227351731,0.386041648102299,0.896076793630762,0.269505674654121,0.700190131276651,NA,0.627999433345835,0.00946440189292453,0.0254051219010433,0.218960405323297,0.00269031203207982,0.233965026245977,0.174422835527171,0.173995085451002,NA
"CRP",4.77583261254715e-08,0.251437880120938,0.189878802639278,0.572027860860157,0.0215627128893363,0.0129932335019349,0.0630017623277823,0.0518871563745279,0.000238527465315567,0.53728869222261,0.244065741112554,0.810859371805783,NA,0.581714220284448,4.65699153976754e-06,0.126103936490533,0.512096337398122,0.06165472085939,0.281512837772442,0.221676852498436,2.35006837878107e-31,NA
"mdtP",0.00045286810362049,0.278765894147131,0.10619225284979,0.595000234037138,0.0227854094002202,0.00807943724984992,0.17769642742103,0.753926306546468,0.397516618980346,0.907180834699586,0.212351209148214,0.430457774864844,NA,0.650459093259602,6.78032809347521e-06,0.181245559994252,0.00225417160386704,0.00872303175903136,0.0699611695293754,0.46778417222833,0.10320170003775,NA
"mdtO",0.00114563689485119,0.375421250914266,0.0508923621223382,0.43343209186531,0.0261456685705467,0.0134433437086294,0.373136495981577,0.28289508903212,0.259234736533721,0.418792666919662,0.123811508162844,0.234698803431062,NA,0.908485696468336,1.33502281841605e-06,0.0202981489645413,0.0162945719382683,6.81762540879997e-05,0.16138860295099,0.524617691103768,0.129002920320383,NA
"mdtN",0.00428572167170021,0.253780669932504,0.587585573292754,0.464677907331144,0.0891165041238276,0.0484097080242508,0.434359069260225,0.941167540994866,0.375772952313202,0.86840777025744,0.0461367447062125,0.73981389854929,NA,0.292041152353504,0.0235958194210537,0.0536889284383045,0.0367508820833656,0.000130939339658014,0.054988594755906,0.199232180793814,2.96748826288946e-25,NA
"sul2",0.00533648390092803,0.133926683162042,0.0652154903592147,0.175668471750851,0.171863755821743,0.0242374849200644,0.626852092848847,0.0551387584328857,0.573265736556972,0.457466168864379,0.20102714578179,0.287180291335368,NA,0.27419328292085,0.378932286485832,0.607449516882207,0.0206117698565971,0.928626193399162,0.0682199656526898,0.513014934439114,0.174263060956858,NA
"vanR_in_vanD_cl",0.0141461840952331,0.599746223064954,0.734465533725945,0.872640244539215,0.000241537073723629,4.477387516333e-05,0.843756022554495,0.183539589102859,0.0573032742590748,0.0274946633131432,0.0552280668857173,0.735742643151202,NA,0.00257308522594162,2.21082663749322e-33,0.395625456834984,0.532154415184442,0.291449774040471,0.208881009407443,0.0505260928163886,0.562493709479321,NA
"lsaA",0.0323366874593188,0.0889900909969894,0.3459414957922,0.180086527513153,0.0966868622192337,0.0176485200704493,4.29233445732452e-24,0.881588757083248,0.0687106827737019,0.00280311900204563,0.738030980102017,0.293596322327793,NA,0.503330317816103,0.0209871870325113,0.0453494729210501,1.49883162076061e-05,0.605425855464559,0.522956303246831,0.349387737044812,4.60877085025065e-24,NA
"APH(2'')-If",0.120910256048152,0.774101603577604,0.00529006234168747,0.185433203978529,0.223734306674188,0.273625572734968,5.85046741903697e-08,0.668282029304203,5.85046741903697e-08,0.397003096644118,0.104387785937365,0.63125360471177,NA,0.754466974578242,0.103537802684844,0.833414712060673,0.027049474272862,5.73385281405297e-08,0.506067038456293,5.52327124511487e-08,5.87920909792551e-08,NA
"aad(6)",0.00587973290087289,0.0162859323394634,0.153745203442102,0.493895267547353,0.567906347191141,0.633861241675266,0.00506461872649385,0.491787535888353,0.725676768797403,0.961646792972974,0.940863187456107,1.98874530242777e-05,NA,0.368204183761974,1.07958139665441e-28,0.053092897766244,0.420468782454946,0.324891533538554,0.502520144823688,0.446533894753457,0.286742882004469,NA
"lnuC",0.000691432558200208,0.350385507816442,0.567128743026555,0.0226331835435673,3.50737410384544e-06,9.50943892211695e-05,0.571508018075691,0.0198385641836799,0.0358897392289308,0.166086158878339,0.913275597197432,0.115355981785351,NA,0.000581336601876041,3.44187085289258e-40,0.622090873467338,0.471725425792057,0.175442550108846,0.229265977434046,0.00268157791025843,0.529606128990229,NA
"dfrB5",0.0143113623965041,0.27279397087978,0.2215219978213,0.174994780890374,0.280471485697674,0.422853094013378,0.0272795966585361,0.0946549867007545,0.694136494512668,0.875453334242969,0.568421829731428,0.634360816269053,NA,0.0654308278561538,0.40694004776246,0.00513956892281381,0.600720664515331,0.535190466433927,0.801234188765922,0.73335711196277,0.332778172933798,NA
"evgA",0.00585980211688099,0.189781693039481,0.148064854840503,0.300038705482036,0.289067703804443,0.0643413953017418,0.477054456117518,0.566523259229917,0.338447123589861,0.994522258705488,0.0092933442794105,3.42038056678221e-19,NA,0.364368781986095,3.28056876824552e-19,0.00281952020316107,0.030316046171147,0.0230216238962815,0.0743418832424955,0.356646183722423,0.722344048763311,NA
"cpxA",2.4432942337295e-05,0.129278332149505,0.174210374946514,0.636578740014593,0.0116670871363205,0.00357760537774796,0.233446154568527,0.0682458216139602,0.286173575681949,0.49443735450569,0.653726242716184,0.915808490284524,NA,0.595047718476282,1.48099732266769e-06,0.280083967860851,0.206674393777275,0.000734883920748666,0.754243027671306,0.586749142992255,0.118080091050512,NA
"mecI",0.181717156851343,0.220918313535074,0.0461408301080155,0.67306017328776,0.134800454345735,0.0649125720830142,0.0477656639130223,0.178552476878833,0.201091106691112,0.0141853572965372,0.00501343832548015,0.384692927784708,NA,0.638348421585833,0.00297080306779312,0.0152697051323359,0.577636517078206,0.0272865340460971,0.198371008189057,0.00512115631939212,0.943722300589586,NA
"Cper_mprF",0.896682831430824,1.69026591822273e-08,0.0014866807999036,0.00200375751906924,0.900904042054156,0.347048789741736,0.00683521141320114,0.492833522898507,1.75213065402461e-08,0.716723370854727,0.0237133927998927,1.76226642668372e-08,NA,0.203941643092969,0.551022642514392,0.261969439139176,0.103330361438941,0.111335526544304,0.785385736385807,0.684294342026471,1.76226642668371e-08,NA
"mdtG",0.0045222941617893,0.282953744569994,0.155345847045203,0.251512795097404,0.100230937685801,0.0387112460232428,0.418907858265639,0.209448915609593,0.361726059027857,0.715210979515585,0.0371403367063527,0.374461829840514,NA,0.484581299152567,0.00068046141099415,2.16462118555589e-23,2.96625080548594e-09,0.00987915655420115,0.058748892464582,0.484178578987789,0.544052192927344,NA
"abeS",0.302460742417215,0.256392681110213,0.661878759086861,0.783713305416,0.17372255625364,0.0644141777847675,0.0598079322613872,0.8469694215453,0.269157547817216,0.0753582903145392,0.0613256316708429,0.269506948295454,NA,0.472053225446962,0.00310724624542432,0.0427425355546423,0.835094069787947,0.0154023923982127,0.327145375931989,0.0907902056134718,9.42094442119907e-07,NA
"Bbif_ileS_MUP",0.111399824366887,0.136685774659418,0.623505065995067,0.432998317653343,2.38731458255981e-05,0.000773676478835258,1.75896500967648e-30,0.784437710096559,0.551976897139706,0.00248824224146239,0.960639393288076,0.544314665336082,NA,0.576792973026068,0.00969352155918232,0.200518834956861,0.000236860178507797,3.79215902487627e-05,0.83409127169195,0.126986390699969,0.323121978249224,NA
"APH(3')-IIIa",0.000103483271344846,0.0193596743096277,0.0620315585661167,0.292412339225053,0.0568678659759641,0.333558745225016,0.000795438787309625,0.806246540305497,0.500898484145195,0.71663198378018,0.348232802528761,0.447416667124943,NA,0.130218010184958,3.15446607501465e-24,0.00129635245010463,0.363676805683512,0.37920959126794,0.263646367611862,0.488692826074859,0.323452667717779,NA
"gadW",0.0035184080279413,0.0659437994728847,0.236885259429354,0.316348082779624,0.0498265228606578,0.0154527483934216,0.13013264971355,0.536307850701017,0.361332066902337,0.719363904606353,0.057239546263137,0.577485970351933,NA,0.212851469642512,9.45899405591754e-05,0.0192427408238017,0.00806107049519598,0.00338930500769762,0.216121153828622,0.505764697398335,0.214554871410005,NA
"mphA",0.780062885858546,0.208815740906525,1.28208713418629e-07,0.839111420141534,0.0934957545755231,0.22091413402359,0.850951313240729,0.108201374082426,0.653173848817758,0.54469985337014,0.00142105898597263,2.867347379056e-11,NA,0.0725181473694519,0.923015795232548,2.76736194408787e-11,0.302253699802118,0.0218545051293707,0.958413102250077,0.468854557703145,0.834812076133867,NA
"emrY",0.0015285075673261,0.141853012044266,0.134181466827944,0.32997990531451,0.161282594598865,0.0282388942171586,0.104166804578661,0.652280851556668,0.380039512506855,0.546005311506615,0.0876287028263737,0.515468821393344,NA,0.250804630310671,0.00418245455922569,0.203249270110096,0.0322331873756101,0.000826942861018225,0.128529918555345,0.474707380638912,6.69826084135814e-26,NA
"emrK",0.00119259533799199,0.176016778604957,0.177285786010896,0.335734202021053,0.085161640588868,0.0290800166634559,0.137692331981767,0.560618363441769,0.367351804259564,0.994390874297695,0.00704296322501427,0.692124546089882,NA,0.422235308971902,0.00987342590095343,0.000442609736104066,0.0536977794573281,0.0225473433495096,0.0523932669987264,0.449265239954689,0.219645917477401,NA
"qacL",0.00871432712848619,0.690380580209593,0.339124623599402,0.400893149564336,0.496434718104905,0.456145184356054,0.0165329883469575,0.794081596883285,0.0116729868642592,0.355088529860732,0.89530302899352,0.784611215829946,NA,0.571035207159188,0.131393502601359,1.12428283678187e-05,0.296508166818666,0.0018497722277517,0.734235985682612,0.300311109626738,0.433080348206384,NA
"vanU_in_vanG_cl",0.747507677709368,0.171915725734432,0.751151231654457,0.691648450369728,0.260673094986189,0.065111426812627,0.0432523411795455,0.788168203361463,0.343810001713464,0.460411927244002,0.667151834909941,0.961577523897252,NA,0.443053556320385,0.00894600471087882,0.399155354624304,0.837018813125581,0.0219124664219284,0.405257304532078,0.152869364048612,0.0600221741676185,NA
"dfrA17",0.122860299696953,0.215114616581436,1.96528370027964e-05,0.78424245857714,0.372427925551766,0.744395472356474,0.418747337824403,0.0749836311272715,0.652466404297559,0.372757750207904,0.298256053895974,2.87740127450466e-14,NA,0.251855591926129,0.925037064896968,2.7024480312894e-14,0.976517394913215,0.192487575525495,0.272020031886066,0.250166051358639,0.922018199421005,NA
"dfrB2",0.14681528498639,0.592759139319566,0.493690488514619,0.279060064796505,0.143370231217707,0.155967574420328,0.0798616500497741,0.483672775450405,0.402721518580885,0.0669184240270124,0.56086674934242,0.722237121908047,NA,0.178919203156532,0.0824941672957935,0.0856005278207914,0.424606538842673,0.0248342276823636,0.379077254519915,0.0700173606207137,0.511715227317949,NA
"vanL",0.288387994533498,0.683519531266435,0.940543952656925,0.913353925801908,0.43808560304584,0.637283159869649,3.37349033823442e-17,0.599365160283907,3.37349033823437e-17,0.986660471428031,0.332178017367914,3.48370604096954e-17,NA,0.637327500455986,3.37349033823437e-17,0.862588225483533,0.817436351099242,0.101509454112283,0.445084099105677,0.788416327914225,3.48370604096954e-17,NA
