"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"[Clostridium] innocuum",0.0340628464800851,0.927186524299144,0.618709646536132,0.309311316062433,0.0717680433109615,0.0911454175683369,0.819016680703399,0.741807858167012,0.530824115914541,0.89881427409362,0.939585436593641,0.785168275150756,NA,0.00796946230562268,0.216292719648222,0.342157607492412,0.983513014164853,0.99881363774454,0.996172226123443,0.999859155606275,0.236469086536037,0.99651051969426,NA
"Leuconostoc mesenteroides",0.0758157375439423,0.927186524299144,0.953537146172377,0.0643875733601956,0.000178061111679677,0.000666502957885503,0.862766464054168,0.367598139549125,0.762924568364451,0.783963982489734,0.996175812284058,0.716628956448977,NA,0.484477909453438,0.335738186675397,0.969144414670477,0.983513014164853,0.99881363774454,0.95894415228187,0.999859155606275,0.658936409304561,0.99651051969426,NA
"Pauljensenia hongkongensis",0.730423687156464,0.978698177530851,0.157204698557186,0.578779260095716,0.000140987506903582,3.39486324986365e-05,0.744451296208695,0.993531589444698,0.602934006812782,0.385701014379911,0.996175812284058,0.389878345550954,NA,0.87007660615897,0.447046867353087,0.287001420602391,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Bacteroides zhangwenhongii",0.805289616124632,0.927186524299144,0.102696148357499,0.309311316062433,0.747199684349749,0.241134625476415,0.557707189860422,0.189162003189981,0.466298535738325,0.274287913304853,0.985296254785328,0.453789609347153,NA,0.00731132176103999,0.100651059815562,0.0210533633993883,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.148845206131895,0.99651051969426,NA
"Ligilactobacillus salivarius",0.0491720997794611,0.927186524299144,0.645094629641774,0.750540911512393,0.00164016142838386,0.00142237580151021,0.819016680703399,0.392109717904604,0.279774701216547,0.647678201078683,0.737085899596884,0.913209329665793,NA,0.531449739037344,0.13803074057953,0.532812003438054,0.983513014164853,0.99881363774454,0.96429046186771,0.999859155606275,0.448876371639944,0.99651051969426,NA
"Clostridium gasigenes",0.317727568163533,0.969777524427684,0.713369706113392,0.95121034052982,3.52317424989258e-07,0.000249169920967229,0.794166006499153,0.0545079687153044,0.990960489039914,0.337585218632169,0.996175812284058,0.527615446100606,NA,0.21148296080783,0.762102662874748,0.638950865208695,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.181514953347634,0.99651051969426,NA
"Enterococcus cecorum",0.132619518941218,0.978698177530851,0.148026127309484,0.266055521752166,0.475467265166065,0.572720593033351,0.748656893053638,0.695032340180805,0.466298535738325,0.80456520936272,0.26642468562267,0.797676264260148,NA,0.498302081374922,0.00422988854870829,0.142344015222956,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.646268045268856,0.99651051969426,NA
"Lawsonibacter asaccharolyticus",0.00801242367637323,0.927186524299144,0.618709646536132,0.400999811874502,1.65527132034163e-05,0.000500271861231538,0.813330378066439,0.0643607120163701,0.552719214647024,0.337585218632169,0.996175812284058,0.590603864965213,NA,0.00205599556997498,0.43284315578499,0.3336463512911,0.983513014164853,0.99881363774454,0.96429046186771,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Clostridium sp. SY8519",0.0343878513524833,0.927186524299144,0.5458128922126,0.402932982138806,2.19404476318893e-10,8.95388694802645e-08,0.866428336646463,0.100153392207939,0.0426783963439744,0.337585218632169,0.99686921657103,7.58732824666201e-11,NA,0.000994999847971866,0.285297484467381,0.338894514635962,0.985390384418544,0.99881363774454,0.771010274707925,0.999859155606275,0.11343314194127,0.99651051969426,NA
"Akkermansia muciniphila",0.235063541928665,0.927186524299144,0.797666493941936,0.410461102813135,0.554968050146246,0.526539982767136,0.0377288974022998,0.089596988800286,0.972745615063808,0.337585218632169,0.379470812366757,0.267370535621239,NA,2.29559987597545e-09,0.212462204608142,0.142344015222956,0.983513014164853,0.99881363774454,0.197499893013438,0.0340809482502636,1.88890030583183e-06,0.99651051969426,NA
"Pseudomonas putida",0.0716716291742612,0.996073155558381,0.484590349562012,0.266055521752166,3.77634949619642e-05,0.000147964696721879,0.932926950144357,0.0341256706887953,0.867654561711596,0.582031323055302,0.939585436593641,0.600785719586591,NA,0.132270583060801,0.875573904028863,0.849790055589367,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.157366163711665,0.99651051969426,NA
"Qiania dongpingensis",0.00816998850061257,0.927186524299144,0.651167732020946,0.594510529396289,1.88962342549216e-08,4.98001591056665e-07,0.98944832770593,0.062440050908511,0.392675978831257,0.442187911499391,0.996175812284058,0.42171115699618,NA,0.00412436366955388,0.344344999777815,0.357059811089997,0.983513014164853,0.99881363774454,0.840521629941421,0.999859155606275,0.153954756990991,0.99651051969426,NA
"Cellulosilyticum sp. WCF-2",0.0185547029682981,0.969777524427684,0.849777685229552,0.750540911512393,3.73197847542091e-09,1.47158323841321e-06,0.819016680703399,0.0685536446070693,0.435918013753632,0.337585218632169,0.996175812284058,0.0419064560838447,NA,0.033196076773437,0.412827069292478,0.573623710745766,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Gordonibacter pamelaeae",2.53572531939803e-07,0.927186524299144,0.618709646536132,0.400999811874502,1.65527132034163e-05,0.00122241904262509,0.819016680703399,0.0531707490227692,0.392675978831257,0.337585218632169,0.996175812284058,0.525350030709327,NA,0.00165161106910104,0.261136188085418,0.338894514635962,0.983513014164853,0.164690470999866,0.848392206252994,0.999859155606275,0.10332601665728,0.99651051969426,NA
"Veillonella atypica",0.108950779853346,0.998868449304599,0.498660999259685,0.999869836126725,0.778845205549403,0.290465172775096,0.862766464054168,0.926794233068113,0.530824115914541,0.80456520936272,0.996175812284058,0.773060115648759,NA,0.0491375864061164,0.026220545451676,0.344604425163618,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.44934462110481,0.99651051969426,NA
"Staphylococcus aureus",0.0313647341741012,0.927186524299144,0.438629353160085,0.737481996253544,0.0771804468038547,0.217328420979198,0.794913895213846,0.985505946106567,0.463697565756072,0.608186068160587,0.76373079418669,0.216658523249374,NA,0.347440139098072,0.00589383389106403,0.407907163878622,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.779407075190374,0.99651051969426,NA
"Clostridium sp. C1",2.65827403797705e-05,0.936406507125847,0.642966479699355,0.410461102813135,6.10387880042947e-14,4.25392918115191e-09,0.885660385970371,0.0152914539282303,0.60432407940935,0.343697484697763,0.737085899596884,0.771709881993594,NA,0.000196169026327406,0.0778254396139627,0.342161895085241,0.983513014164853,0.99881363774454,0.780380643640534,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Weizmannia coagulans",0.0378578576952694,0.995477116142479,0.432515001605537,0.737481996253544,5.68845458245158e-05,0.000768414126403758,0.933407059734471,0.721739777274608,0.425275184285354,0.35128456307063,0.737085899596884,0.0789473989808537,NA,0.686653023322587,0.0486864800955277,0.5294721448046,0.983513014164853,0.99881363774454,0.924124028931322,0.999859155606275,0.125407631228019,0.99651051969426,NA
"Emergencia timonensis",0.0415267834844199,0.956687278362183,0.35875403227517,0.310536289268219,1.48131859916242e-06,1.0914870336922e-05,0.819016680703399,0.0685536446070693,0.437533062570291,0.337585218632169,0.996175812284058,0.670730225187637,NA,0.00411757622875191,0.230127393362293,0.346630423613395,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.10332601665728,0.99651051969426,NA
"Vescimonas coprocola",7.39627555779008e-05,0.996073155558381,0.240178584000247,0.309311316062433,2.27098504797172e-06,0.000672960980614495,0.819016680703399,0.0998112844267964,0.437533062570291,0.589836856759825,0.996175812284058,0.57575100845268,NA,0.0013365189763409,0.0486864800955277,0.368436008598032,0.983513014164853,0.99881363774454,0.902758094535511,0.999859155606275,0.10332601665728,0.99651051969426,NA
"Streptococcus pyogenes",0.0993909400638018,0.936406507125847,0.797666493941936,0.937053682123101,6.29661411186771e-06,0.000124248684788872,0.93082558763205,0.519982594426809,0.631484544267949,0.634856251566271,0.634226336607122,0.871605785960381,NA,0.754544741841471,0.555189890481685,0.585966909356466,0.983513014164853,0.99881363774454,0.788613508501073,0.999859155606275,0.181514953347634,0.99651051969426,NA
"Bacteroides faecis",0.793607203463344,0.969777524427684,0.246232454574877,0.252794756653239,0.610691478543884,0.225946636271564,0.744451296208695,0.222839796584576,0.602300679214551,0.232276699894018,0.771456156364332,0.722820031837295,NA,0.155440725723899,0.365942844674977,0.101535804732127,0.983513014164853,0.99881363774454,0.897987626474921,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Bacteroides caccae",0.397341387326835,0.927186524299144,0.0189617297698292,0.0610265807774009,0.673411165100619,0.861562141960971,0.744451296208695,0.145639661037678,0.643552196998497,0.465466722958075,0.996175812284058,0.750548718702589,NA,0.00951408100019354,0.325258770241995,0.00574704751337995,0.983513014164853,0.99881363774454,0.789841288924504,0.999859155606275,0.116119446768072,0.99651051969426,NA
"Actinomyces sp. oral taxon 169",0.475478636233013,0.927186524299144,0.863805051502669,0.52603557203576,0.000897136524259752,0.000441973956643614,0.794166006499153,0.446300073197288,0.922710192136707,0.504494790342949,0.996175812284058,0.940219969549725,NA,0.601858331523615,0.986318133713684,0.281955244584004,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.232788689647869,0.99651051969426,NA
"Anaerobutyricum hallii",0.0690366081708922,0.927186524299144,0.221902276764438,0.304629144340946,2.21733481752227e-11,8.6109884822439e-08,0.819016680703399,0.313221525845331,0.466298535738325,0.425896020210761,0.996175812284058,0.600785719586591,NA,0.00125017664940897,0.212420666656799,0.338894514635962,0.983513014164853,0.99881363774454,0.897987626474921,0.999859155606275,0.119922242586943,0.99651051969426,NA
"Escherichia coli",0.000656250484579957,0.927186524299144,0.351769810708948,0.999869836126725,0.0773271416001378,0.0238000268260577,0.794913895213846,0.358046149966435,0.530824115914541,0.80456520936272,0.996175812284058,0.961253884147121,NA,0.512975120946068,0.281658987613755,0.342161895085241,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.267023411094032,0.99651051969426,NA
"Peptacetobacter hiranonis",0.015993402537471,0.927186524299144,0.426604198622741,0.876739053420627,2.66374670421687e-08,2.60773963506359e-06,0.962398560927063,0.190331765849863,0.99396044084671,0.992630940514962,0.996175812284058,0.746578314958877,NA,0.0201277363019759,0.412827069292478,0.451639673624736,0.983513014164853,0.99881363774454,0.95894415228187,0.999859155606275,0.181514953347634,0.99651051969426,NA
"Paraprevotella xylaniphila",0.123851808229607,0.996073155558381,0.219157518233834,0.578779260095716,0.647564847042492,0.782858844688538,0.748656893053638,0.319780307174022,0.643552196998497,0.337585218632169,0.996175812284058,0.600785719586591,NA,0.359336807872601,0.325258770241995,0.186267413702697,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.203768621641094,0.99651051969426,NA
"Streptococcus thermophilus",0.964727996693073,0.927186524299144,0.808439498214925,0.668838400890992,0.308047319215919,0.401400224959934,0.862766464054168,0.165738092625509,0.552719214647024,0.608657569188659,0.994544126776376,0.812191838733512,NA,0.109245415900556,0.734714681229403,0.833753038093867,0.983513014164853,0.99881363774454,0.851746594276597,0.999859155606275,0.868008812794636,0.99651051969426,NA
"Alistipes communis",0.0644345759380952,0.936406507125847,0.0465724385616426,0.266055521752166,0.342506138708676,0.931159767426795,0.744451296208695,0.478559258953218,0.560190806636071,0.337585218632169,0.939585436593641,0.710301031073111,NA,0.00634455711055936,0.230608951570815,0.154582433232874,0.983513014164853,0.99881363774454,0.866830249479764,0.999859155606275,0.220204776257393,0.99651051969426,NA
"Enterococcus faecalis",0.0473438639407566,0.927186524299144,0.415575583697661,0.384435715351257,0.0106470432993542,0.00287055138795637,0.557707189860422,0.942163860662282,0.00134348249594961,0.343697484697763,0.996175812284058,0.550953005215473,NA,0.14214219506782,0.0214198372270314,0.30912000356638,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.564614457438551,0.99651051969426,NA
"Blautia liquoris",0.000911935736189694,0.927186524299144,0.507918518320204,0.418808135943675,6.06332986177414e-12,7.13368391005033e-09,0.881749651133209,0.0685536446070693,0.396493882601324,0.337585218632169,0.937385535071446,5.72247247875166e-08,NA,0.00424810945476396,0.230608951570815,0.589500694534898,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.109393280482427,0.99651051969426,NA
"Fusobacterium nucleatum",0.501179087375961,0.927186524299144,0.642966479699355,0.70234895012956,4.34586381274333e-05,0.000108440651399146,0.819016680703399,0.062440050908511,0.643552196998497,0.337585218632169,0.777953378207972,0.771709881993594,NA,0.161913997898191,0.406129464442719,0.582371517718353,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.249488414122664,0.99651051969426,NA
"Clostridium sp. BJN0001",0.23983967254679,0.927186524299144,0.602541333716407,0.955260486507669,6.30798547015281e-07,0.000229593627426559,0.819016680703399,0.128848784083854,0.816004345036658,0.337585218632169,0.996175812284058,0.701714068063596,NA,0.28855620798887,0.756417527865939,0.462093593345307,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.205405580831175,0.99651051969426,NA
"Campylobacter concisus",0.397341387326835,0.927186524299144,0.910193077085292,0.984326784365998,0.000372635738112554,0.000134514556384782,0.819016680703399,0.662927325140787,0.997294413489532,0.693332437971463,0.996175812284058,0.828139483505496,NA,0.0963229005684402,0.454358694749492,0.484062133716191,0.983513014164853,0.99881363774454,0.848392206252994,0.999859155606275,0.769523008569718,0.99651051969426,NA
"Phocaeicola vulgatus",0.635655701578649,0.996073155558381,0.0465724385616426,0.612771185012804,0.868200724345125,0.350498218405227,0.701983092229587,0.361586169790891,0.596833472053608,0.331295216643999,0.996175812284058,0.780291017252558,NA,0.111081157868392,0.875347503848168,0.00277668362318483,0.983513014164853,0.99881363774454,0.821713885949209,0.999859155606275,0.148819591495507,0.99651051969426,NA
"Anaerostipes caccae",0.000114075743319415,0.969777524427684,0.484590349562012,0.737481996253544,6.39730697054122e-11,9.17258814802071e-08,0.847665910805851,0.0186928406256746,0.614635498323679,0.337585218632169,0.939585436593641,0.00279201851976895,NA,0.0023026084063958,0.0683842651450894,0.484062133716191,0.983513014164853,0.99881363774454,0.809853094111649,0.999859155606275,0.10332601665728,0.99651051969426,NA
"Prevotella melaninogenica",0.584676318412936,0.998868449304599,0.743889949807824,0.750540911512393,0.586956888280635,0.511950555540268,0.744451296208695,0.495325918600301,0.501533394568716,0.331295216643999,0.748734206231779,0.780291017252558,NA,0.528779840522216,0.939697507912983,0.328333404570772,0.317640764124416,0.99881363774454,0.771010274707925,0.999859155606275,0.181514953347634,0.99651051969426,NA
"Geosporobacter ferrireducens",0.462447917153543,0.927186524299144,0.642966479699355,0.712163540585868,4.68812503477681e-06,4.08282293166445e-05,0.819016680703399,0.0341256706887953,0.499376218642938,0.252183812485484,0.937385535071446,0.654748367769668,NA,0.0864141650771195,0.372101507378769,0.357059811089997,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.104399286699034,0.99651051969426,NA
"Streptococcus mitis",0.676125124795565,0.927186524299144,0.995843976834743,0.772710681327282,0.0107833299173483,0.00863736731379332,0.875831458005558,0.0685536446070693,0.367689669785279,0.992630940514962,0.996175812284058,0.771709881993594,NA,0.812702127902047,0.0125692701589597,0.293862166661311,0.983513014164853,0.99881363774454,0.902758094535511,0.999859155606275,0.665879997645548,0.99651051969426,NA
"Eubacterium maltosivorans",0.0023791489288695,0.994168239478878,0.339255880704844,0.69365089050623,4.66459278584076e-10,9.32988707717466e-07,0.983118779489506,0.0479803005876631,0.603792075882765,0.608186068160587,0.996175812284058,0.70695425675665,NA,0.000579083033867162,0.412827069292478,0.358303285633168,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.152916969714064,0.99651051969426,NA
"Bacteroides thetaiotaomicron",0.259596902180387,0.998868449304599,0.0465724385616426,0.0610265807774009,0.729309733774393,0.335441205380878,0.744451296208695,0.0979101310842445,0.686814868593295,0.337585218632169,0.996175812284058,0.780291017252558,NA,0.00780086903440472,0.00218467001577543,0.00147068809211902,0.983513014164853,0.99881363774454,0.968088827553242,0.999859155606275,0.613261736438784,0.99651051969426,NA
"Fusobacterium ulcerans",0.114686372678459,0.927186524299144,0.445925007483007,0.737481996253544,0.001504007104558,8.57566020245325e-05,0.819016680703399,0.375841127537403,0.652188022857435,0.337585218632169,0.996175812284058,0.524510213875907,NA,0.766194161406855,0.643772253125602,0.375247189895004,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.24509714932615,0.99651051969426,NA
"Anaerostipes hadrus",0.000114075743319415,0.943423213316488,0.382977367652326,0.266055521752166,1.87545649624928e-12,1.62258331447075e-08,0.885660385970371,0.176293932210807,0.677959759270274,0.337585218632169,0.996175812284058,0.512953625090104,NA,0.0013365189763409,0.212462204608142,0.366238514762418,0.983513014164853,0.99881363774454,0.833016718892187,0.999859155606275,0.107797549104586,0.99651051969426,NA
"Streptococcus parasanguinis",0.0202289243583489,0.969777524427684,0.642966479699355,0.218369703512373,8.33384606443134e-07,2.25493171351743e-05,0.794166006499153,0.715024706155882,0.449408011121763,0.80456520936272,0.634226336607122,0.961253884147121,NA,0.528779840522216,0.228103181851606,0.36483788077052,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.140458191040438,0.99651051969426,NA
"Parabacteroides sp. CT06",0.325646259287693,0.969777524427684,0.206631245917592,0.58311318063047,0.747199684349749,0.843489270497859,1.83975546550475e-51,0.130635768914591,0.449408011121763,0.337585218632169,0.996175812284058,0.28957525342364,NA,0.0250594674450998,0.000633676110157619,1.14249805481231e-51,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.353438932573638,0.99651051969426,NA
"Enterococcus durans",0.736907071438386,0.969777524427684,0.621276962275835,0.682696956919811,0.63407268274046,0.408728652044899,0.819016680703399,0.910071517781722,0.341438146136868,0.66897558100211,0.996175812284058,0.89299130708983,NA,0.87007660615897,0.000987007755349911,0.328333404570772,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.157366163711665,0.99651051969426,NA
"Faecalibacterium sp. IP118",0.000246308655474527,0.927186524299144,0.685468727648042,0.418808135943675,1.57240794531253e-06,0.00113696871766183,0.841622475409318,0.214104922229348,0.308420417254451,0.835356105882074,0.996175812284058,0.512953625090104,NA,0.0290492316673564,0.350713405856503,0.604671133358742,0.983513014164853,0.99881363774454,0.975283614707808,0.999859155606275,0.137225835546852,0.99651051969426,NA
"Romboutsia hominis",0.00124810434949431,0.927186524299144,0.607035659989712,0.861042317924605,9.06751869676077e-09,8.89173735442172e-06,0.744451296208695,0.0505142514410275,0.499376218642938,0.425896020210761,0.937385535071446,0.740312766772639,NA,0.0729749922215581,0.440446107943598,0.769533110101006,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.169216283341751,0.99651051969426,NA
"Lachnoclostridium phocaeense",0.00124810434949431,0.927186524299144,0.462401046430299,0.579522746481828,4.61151895816506e-12,1.17945653245799e-08,0.907197098375392,0.0502146044223406,0.603894757805428,0.489759529487829,0.996175812284058,0.600785719586591,NA,0.000435818868717097,0.25685089502668,0.350198343983134,0.983513014164853,0.99881363774454,0.780380643640534,0.999859155606275,0.125374673816284,0.99651051969426,NA
"Wansuia hejianensis",0.0106372697740162,0.927186524299144,0.484590349562012,0.584752695929035,5.39438718631519e-08,3.98059304614287e-07,0.819016680703399,0.0152914539282303,0.608267560500913,0.401469662275692,0.939585436593641,0.245291433496665,NA,0.000322662616766096,0.238809860826715,0.328333404570772,0.317640764124416,0.99881363774454,0.902879447186493,0.999859155606275,0.10332601665728,0.99651051969426,NA
"Anaerostipes rhamnosivorans",0.000472320948028273,0.927186524299144,0.618709646536132,0.530623611044908,6.48542017930495e-13,5.0008587023165e-09,0.819016680703399,0.0152914539282303,0.466298535738325,0.337585218632169,0.80378835628267,0.0493819701730905,NA,0.00174172570998299,0.273600148757812,0.366238514762418,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Bacteroides cellulosilyticus",0.297277124275694,0.969777524427684,0.306205591938091,0.266055521752166,0.930102737569945,0.242985772422174,0.744451296208695,0.137792747391118,0.909081210092775,0.232276699894018,0.996175812284058,0.566770188183444,NA,0.0013365189763409,0.82760546170741,0.0935757802246276,0.983513014164853,0.99881363774454,0.924124028931322,0.999859155606275,0.500798730727947,0.99651051969426,NA
"Bacteroides fragilis",0.500598338957687,0.936406507125847,0.0808149011700036,0.402932982138806,0.68801992681766,0.798132581985535,0.464743802135383,0.11818073698756,0.335427419217588,0.274287913304853,0.996175812284058,1.25288011626143e-15,NA,0.00569409951370127,0.230608951570815,0.00743219223688268,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.689059168213214,0.99651051969426,NA
"Eggerthella lenta",2.65827403797705e-05,0.927186524299144,0.187820466528196,0.304853624978858,1.77744707115164e-05,0.000147411083233984,0.970686783777967,0.0685536446070693,0.320294110417556,0.337585218632169,0.996175812284058,0.0380536425335457,NA,0.000160213093153243,0.164108325602082,0.3336463512911,0.983513014164853,0.99881363774454,0.94352172038979,0.999859155606275,0.104399286699034,0.99651051969426,NA
"Adlercreutzia hattorii",0.0473438639407566,0.927186524299144,0.438629353160085,0.410461102813135,0.0687237348337382,0.242683687455912,0.819016680703399,0.089596988800286,0.648631075843798,0.66897558100211,0.996175812284058,0.746578314958877,NA,0.00791093244375652,0.359485297475232,0.346630423613395,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.12540511458565,0.99651051969426,NA
"Plasmodium malariae",0.525420568256259,0.927186524299144,0.56235150953968,0.737481996253544,2.28942954303641e-05,0.00164604380503347,0.79714354998246,0.0553864883674579,0.922710192136707,0.53461780026354,0.994544126776376,0.30798090446277,NA,0.116840194484331,0.365942844674977,0.594436656547668,0.983513014164853,0.99881363774454,0.902758094535511,0.999859155606275,0.139283923878064,0.99651051969426,NA
"Faecalibacterium sp. I2392",0.000923226464424856,0.945040552498599,0.570420205079478,0.70234895012956,1.47074455835958e-06,0.000277834321111698,0.758909504645784,0.133576587400114,0.631484544267949,0.909059757039206,0.996175812284058,0.151416622188192,NA,0.0296494485738147,0.228103181851606,0.88950997330157,0.983513014164853,0.99881363774454,0.924124028931322,0.999859155606275,0.170135008991786,0.74398019835994,NA
"Aminipila luticellarii",0.00419992341493942,0.996073155558381,0.642966479699355,0.673510873010331,2.34371076106323e-10,3.30120575768308e-08,0.862953132439096,0.0832957663579366,0.396493882601324,0.337585218632169,0.996175812284058,0.0832559291022046,NA,0.00565584662134741,0.332209371406252,0.364626788800889,0.983513014164853,0.99881363774454,0.771010274707925,0.999859155606275,0.10332601665728,0.99651051969426,NA
