"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"Croceicoccus sp. Ery15",0.00668897532692267,2.15763582809325e-12,2.06329178563419e-12,0.609456061479043,1.98141889806872e-05,1.79609370925469e-08,0.618018520725132,2.15763582809325e-12,0.701248293127835,0.781035520350932,NA,0.0171308190979431,0.649494674602144,NA,NA,NA,4.76848791585142e-06,NA,0.939561034815944,0.962357513706795,2.06329178563417e-12,0.187348945133566,NA,NA,0.316553017027421,2.09462806876683e-12,1.87780641837727e-12,0.595498648180929,NA,NA
"Agromyces laixinhei",0.147457399070203,0.711309859507577,0.430458349855695,0.189883748834291,0.618324161962484,0.0454733183404336,1.17316219296787e-16,1.17316219296787e-16,0.787978931625996,0.799777278905223,NA,0.311139768212768,1.17316219296787e-16,NA,NA,NA,0.484418376019488,NA,1.13864617479454e-16,0.650000064052749,1.07145471113712e-16,1.17316219296787e-16,NA,NA,0.701668132819962,0.585521329149631,0.00560499130037645,0.521212896504618,NA,NA
"Serratia grimesii",0.468292222436942,6.36764589315246e-12,6.11360568069274e-12,0.0983121935278095,0.126581385073798,0.0965602970192218,6.36764589315246e-12,6.36764589315246e-12,6.36764589315246e-12,0.00663508338593423,NA,0.357423383796925,0.665962180164182,NA,NA,NA,0.004877567338294,NA,6.28277343149798e-12,0.013739910693661,0.884070682572825,6.36764589315246e-12,NA,NA,5.94525530492687e-12,6.19809099700382e-12,5.61124398737459e-12,0.72717369303626,NA,NA
"Paenibacillus uliginis",0.00552218218728885,0.617534094696863,0.479258012089408,0.0302864983404555,4.03767205112374e-07,1.4408322462585e-05,3.6988294255765e-33,0.892866901952425,0.0668576071489133,0.0547159502165171,NA,0.0280624784860544,0.976428729863791,NA,NA,NA,0.0613062704674836,NA,3.17608504232452e-33,0.00318726178189015,0.262560688649901,0.719054443030828,NA,NA,0.510587356557647,0.153647948452997,0.0310579071030269,0.77555327195044,NA,NA
"Babesia bovis",0.148647221042831,0.243815204143246,0.144292196122729,0.109916435596728,1.0872144117577e-07,1.92842863980666e-05,0.939126752535767,0.227836839267437,0.194551334069255,0.994193158220503,NA,0.284892650036748,0.945966516703068,NA,NA,NA,0.130879229988378,NA,5.83045352670925e-25,0.871476655690046,0.927021410778686,6.29909303581458e-25,NA,NA,0.0875837609064184,0.637101917061131,0.00793953328476726,0.448639689990843,NA,NA
"Paenibacillus sp. FSL H7-0737",0.215078638852203,1.34404577831313e-57,0.214410482280808,0.429817270824223,4.95252853636105e-07,1.48438744016093e-06,0.342877638305802,0.0351093243592446,0.306407536736463,0.396566728315156,NA,0.165425007570705,0.790731890986469,NA,NA,NA,0.112174338139624,NA,0.219116187467338,0.496532261661015,0.142545544301496,0.151753899593529,NA,NA,0.155163449289398,0.136645553237556,0.0142893721235401,0.553039941936535,NA,NA
"Nitratireductor kimnyeongensis",0.00110363821060296,6.5472627814333e-16,0.425598330380523,5.23513359135532e-16,0.00212708509054244,0.0402177527987787,0.0297701305529755,0.672134634153904,0.0171682122913144,0.303002339695348,NA,0.0794412359313106,0.77069649897933,NA,NA,NA,0.00979103530305677,NA,6.37421243134627e-16,0.2444502863941,6.03583909486692e-16,0.683137840580176,NA,NA,0.647014957547475,6.20373652276171e-16,0.879850320391216,0.033525622408645,NA,NA
"Geomonas sp. RF6",0.00161833030156027,2.31885407602494e-29,0.0721256943552326,0.0137160823887533,2.85129511091389e-06,0.000597300457994646,2.31885407602494e-29,5.98668835964375e-12,0.00547239761874872,0.829678397452753,NA,0.121359988279413,0.944617589938261,NA,NA,NA,7.8082437314619e-06,NA,0.501946026230824,0.17804319560531,1.63899095593386e-29,0.941641776175893,NA,NA,0.0722693356371086,0.179070009423869,0.00709485214495778,0.377783011820065,NA,NA
"Massilia oculi",0.404755270616258,6.2017522602741e-14,5.844808484648e-14,0.707275540771,0.00314837516566366,0.00172496116118722,0.706530705385048,0.673880221412781,0.734421449465314,0.419052051256576,NA,0.477275945518147,0.624191858206575,NA,NA,NA,0.189580772863001,NA,6.08180644176243e-14,0.0199498019017299,0.51839093852495,6.2017522602741e-14,NA,NA,5.61174435945866e-14,5.96282139721191e-14,0.181771953257524,0.545031206263081,NA,NA
"Enterococcus raffinosus",0.00189061778824549,0.883199600482762,0.900342005408995,0.70331587192271,0.181337901844199,0.11169627090169,0.101393276554688,0.375770449746594,0.651868020420368,0.723470693944317,NA,0.00304156379761905,0.25636614208398,NA,NA,NA,0.626114747148548,NA,0.0110986568697515,0.922515531717546,0.0403522424944692,0.6110901435726,NA,NA,0.0177697711918251,0.753652924141264,0.704664290829092,0.62486580222349,NA,NA
"Rubinisphaera brasiliensis",0.686035034397619,2.44441113071913e-28,0.701277303389719,0.320055171030328,3.22112060946513e-06,4.75517029645121e-05,0.84409949587502,7.37038883657254e-53,0.853520915095941,0.245644706098453,NA,0.676954077178225,2.77720654587381e-29,NA,NA,NA,0.000822935530448394,NA,0.358932857540008,0.470514537938875,0.0807526198527945,0.923125217104961,NA,NA,0.663649253263868,0.427000432365032,0.00145526233522094,0.385301297071739,NA,NA
"Paracholeplasma brassicae",0.18956304519499,4.8731102009836e-34,2.97139417042174e-34,0.0774967298292033,2.16791471163741e-10,3.94467367346127e-07,0.781539389639562,0.317297077985986,0.8540536833502,0.142599061796459,NA,0.253607149557911,0.922705240785389,NA,NA,NA,0.128375407759428,NA,4.14319630856781e-34,0.556289679107324,0.733155708550176,0.857453773675663,NA,NA,0.351229103955744,3.51341648350064e-34,0.0776186697617915,0.466194067811101,NA,NA
"Dietzia sp. oral taxon 368",0.152991973416168,0.734252993073595,2.98638109602693e-15,0.355940118241841,0.0813206184460218,0.0722459701417111,3.21312655191904e-15,0.0548028654025523,0.716802994066498,0.362897291599414,NA,0.309183880227335,3.21312655191904e-15,NA,NA,NA,0.901786432810829,NA,3.13659886968582e-15,0.226734345502101,2.9863810960269e-15,3.21312655191904e-15,NA,NA,0.550103013306567,3.06101550888173e-15,2.55874228205401e-15,0.441102198348474,NA,NA
"Pedobacter sp. D749",0.604631407836064,4.87106436005175e-31,0.187853763267043,0.0357730788715417,0.0852168492374353,0.0255641943616165,0.827361806517959,4.87106436005175e-31,0.755242985351422,0.683494893894509,NA,0.947014523554979,4.87106436005175e-31,NA,NA,NA,0.0530812799820334,NA,4.2768896944831e-31,0.0688875511286619,3.27731560813611e-31,0.18095307113151,NA,NA,0.200221193042332,0.0107136780004442,0.43119814910254,0.493301531897241,NA,NA
"Bradyrhizobium sp. 41S5",0.539041709087514,0.829446859439161,2.01891722435166e-14,0.0541024133530157,0.139247102294716,0.000196343449826411,0.675736118302348,0.636017531205213,2.15248636769864e-14,0.183784455956597,NA,0.083968165964256,2.15248636769864e-14,NA,NA,NA,0.652642657847669,NA,2.10753499225657e-14,0.633513940400862,0.874136752250913,5.87922421184366e-13,NA,NA,0.75088093252211,2.06301064019164e-14,0.0992753507513763,0.255779334159118,NA,NA
"Asticcacaulis sp. AND118",0.954526108482698,4.5402429096887e-14,0.545286317843218,0.897306851130146,0.444914651949417,0.441410213144036,0.68724103591432,0.650990376874395,0.719337311355883,0.983893717051905,NA,0.478507182073271,4.5402429096887e-14,NA,NA,NA,0.118155993264946,NA,4.45039744037786e-14,0.985779093045227,0.644936492083742,4.5402429096887e-14,NA,NA,4.09868396249955e-14,0.891946513535602,0.0835130624610634,0.0967914287902856,NA,NA
"Paracoccus sanguinis",0.504090029472235,5.91849765864317e-15,5.51737948389121e-15,4.88019584659371e-15,0.12294299959308,0.219767536265191,0.0929884979777487,2.66477605915782e-33,0.0389791454756437,0.648435585277945,NA,0.694643887239492,5.91849765864317e-15,NA,NA,NA,0.762580001846355,NA,5.78324590382743e-15,0.17382797779972,5.51737948389121e-15,0.73924929593704,NA,NA,0.971038955075193,0.642577988279677,0.354029626428363,0.723253457499115,NA,NA
"Methylobacterium radiodurans",0.0969037790839337,0.960621829301781,0.242166757133837,0.299653578185579,0.00182175761115282,0.0686261493675256,0.760403361201338,0.942106502133351,0.993185117130019,0.944268439562862,NA,0.881980952353618,0.747271521997855,NA,NA,NA,0.13514705003528,NA,0.954954279329049,0.504561502335458,0.509656479908561,3.371664525928e-23,NA,NA,0.452142303869408,0.581484414344644,0.680060328003718,0.899209794963833,NA,NA
"Nostoc linckia",0.020575756468652,2.75807772971165e-47,0.226561420001847,0.81489690523286,1.10495258381139e-06,1.66061797730852e-06,0.974319001895682,0.180946638877389,0.110182025128843,0.496931297056118,NA,0.265021964719446,0.0239364743517204,NA,NA,NA,0.00358253322496342,NA,0.153668415940604,0.281483639445824,0.631633612979574,0.207420165915001,NA,NA,0.152821611893542,0.340613092855883,0.0232612422432168,0.354046961616101,NA,NA
"Mesorhizobium amorphae",0.417729604922643,2.49212487240432e-23,2.03819167150348e-23,0.00318374730246774,0.00186452912941438,0.00116571809126658,0.969448224375389,2.49212487240432e-23,0.976527282376589,0.324019400922734,NA,0.604503392963509,0.926826733019428,NA,NA,NA,0.444579488303352,NA,2.33266586042147e-23,0.281343751820897,0.232314524651878,2.49212487240432e-23,NA,NA,0.074255651395394,0.46483859966057,0.35789470044083,0.511356627358005,NA,NA
"Exiguobacterium sibiricum",0.193101244369921,5.16709284826292e-40,0.0361941553068283,0.0473187585080331,3.28907518248109e-09,6.51213707925255e-09,0.304329327423043,0.690669205128111,0.780509584224339,0.480107680145019,NA,0.0138783099871943,0.000122044825657322,NA,NA,NA,0.0600814719535173,NA,0.451614092707881,0.920795590303834,0.573242453343665,0.856771901465774,NA,NA,0.373626338222765,0.650865249669991,0.00740384619144914,0.972301469809452,NA,NA
"Clostridium sp. BNL1100",0.0210900281913756,0.345618165260662,0.218631787534005,0.471620450392997,6.31195816316522e-10,1.92777975033476e-07,0.821646361739812,0.136251691916763,0.000848811260839462,0.727759498602317,NA,0.130781392846286,0.126268103132588,NA,NA,NA,0.00475241991966207,NA,0.222372162574743,0.447518830333126,0.527076390596648,0.302764992307191,NA,NA,0.892519719438792,0.396771030688133,0.0189357687003956,0.73343707780392,NA,NA
"Brevibacterium casei",0.56878232074728,0.800562267978221,8.41129942754292e-29,0.208502533094603,0.0894870448481319,0.0979967124602501,0.931572698606691,1.16711166865339e-28,0.98248888840049,0.839184600430502,NA,0.446166736626655,0.854483280324794,NA,NA,NA,0.891352175204411,NA,0.552030308818141,0.317755982948124,0.509866487851244,1.16711166865339e-28,NA,NA,0.185905784049536,0.161486599242868,8.51550340307569e-06,0.374428269371613,NA,NA
"Micromonospora echinaurantiaca",0.0321812896578824,0.817919539025109,2.20521991297557e-21,0.627111028053209,0.00812848566224567,0.00264335048871575,0.814489798757991,2.59405573913686e-21,0.858501927269511,0.386888302807995,NA,0.723554224656649,0.876696163041019,NA,NA,NA,0.126855105695103,NA,0.761718130404129,0.359039211192458,2.20521991297557e-21,2.59405573913686e-21,NA,NA,0.0801011044918914,2.32953322957724e-21,0.0250940573349682,0.388725478724374,NA,NA
"Leucobacter sp. H25R-14",0.499751203421389,0.636843163287146,1.42285930762268e-13,0.620066282095993,0.0425488199841081,0.00309206405090333,1.50395561569497e-13,0.166420665897067,0.129377716605435,0.797318710023388,NA,0.718624032688835,1.50395561569497e-13,NA,NA,NA,0.96185893657334,NA,1.47673720348699e-13,0.849274625638688,1.42285930762266e-13,1.50395561569497e-13,NA,NA,0.305313429987668,1.44970421435523e-13,0.016248424827926,0.0885778513584808,NA,NA
"Halothiobacillus neapolitanus",0.735531845203252,2.20113993536847e-13,2.08580691126567e-13,0.360941516313799,0.014639795246842,0.00665981057323597,2.20113993536847e-13,0.022436127246232,7.0875973566374e-07,0.848259750361167,NA,0.767854395170637,2.20113993536847e-13,NA,NA,NA,0.583763304833639,NA,2.16245014837037e-13,0.794230223826941,2.08580691126567e-13,2.20113993536847e-13,NA,NA,2.01017083806994e-13,0.863351757740871,0.0461194653697326,0.0352901266932995,NA,NA
"Sphingomonas sp. S8-45",0.868861022186291,3.16506792922649e-16,2.90652346134287e-16,0.838313365985123,0.000116546501614402,0.00625269956491234,3.16506792922649e-16,0.674977244938218,3.16506792922649e-16,0.957512372624818,NA,0.959270517587803,0.68725929508498,NA,NA,NA,0.0139762836064092,NA,0.343682755518678,0.243793633542798,0.443897486665856,0.736550020726158,NA,NA,0.292786768770948,2.99129592844995e-16,2.42744574240839e-16,0.571958552413916,NA,NA
"Streptomyces sp. HP-A2021",0.151389436648389,0.674645245148881,4.00087476844833e-16,0.466362261354825,0.0420662269661051,0.0226867490366346,4.34931653349248e-16,0.791662033386998,0.0661449220120259,0.682669220276056,NA,0.803696642957924,0.669502431204835,NA,NA,NA,0.812112118001965,NA,4.231333820217e-16,0.100135757451401,4.00087476844827e-16,4.34931653349248e-16,NA,NA,0.743220216807385,4.11518612021844e-16,0.10364397905053,0.766609702089724,NA,NA
"Mycobacterium intracellulare",0.74951265358096,0.807826718277362,0.504940087279144,0.685460642926165,0.00533714509220374,0.0140153241635414,0.752138389972458,0.128455001409852,0.00157793908646378,0.462461857873816,NA,0.618548328536172,1.4609133048193e-22,NA,NA,NA,0.792042033023575,NA,1.37431676541156e-22,0.621124574295266,0.494647119770305,0.149006527340421,NA,NA,0.49330139748579,0.355424544968046,0.00043799056512788,0.366170769540619,NA,NA
"Bifidobacterium catenulatum",0.241784622652579,0.746328787157007,0.0501477868098067,0.210376856925327,3.84266539844458e-05,4.66471309309459e-05,0.591120785045041,0.716576025465263,0.478083708851767,0.691660114754524,NA,0.544776717094414,0.793472756469378,NA,NA,NA,0.101899437849618,NA,0.267493381422922,0.591621906558526,0.121458356416548,1.84867120367028e-06,NA,NA,0.286696238981092,0.831083055928386,0.1642786485969,0.338103465031238,NA,NA
"Aquirufa sp. 9H-EGSE",0.662802382799425,1.57924119784801e-13,0.74431085950925,0.272732345152836,0.0690173867925519,0.0565131930329321,1.57924119784801e-13,1.57924119784801e-13,0.771054176617403,0.709715368430067,NA,0.249339052421157,1.57924119784803e-13,NA,NA,NA,0.0522591284453934,NA,1.55076645930131e-13,0.440873054815388,1.49439618167612e-13,1.57924119784803e-13,NA,NA,0.30023779664854,0.754843093927796,0.0222685989527655,0.0691930221882492,NA,NA
"Gemmatimonas aurantiaca",0.200826484442861,0.674240635641936,4.18367731220981e-12,0.198376626071824,0.115866990245225,0.000864728114345943,4.3635087377358e-12,4.3635087377358e-12,4.3635087377358e-12,0.1559325783682,NA,0.930220319229912,0.641322767558906,NA,NA,NA,0.249436127143575,NA,4.30340302486357e-12,0.903484840558574,4.1836773122098e-12,0.654649915270593,NA,NA,4.06463427353001e-12,0.996241070825438,3.82876975461002e-12,0.398513579345146,NA,NA
"Curvibacter sp. AEP1-3",0.239492028017414,9.67906555401182e-16,0.571886892084185,0.0173085454168818,2.00405019049541e-05,0.000234174958833333,9.67906555401182e-16,0.726334481146072,0.0929300936243974,0.151389624149856,NA,0.0172974082761758,0.651769079379963,NA,NA,NA,0.00294811991099616,NA,9.42958704147137e-16,0.0607753621502737,8.94129587171385e-16,0.734273319706732,NA,NA,0.713245838992527,9.18366099910034e-16,0.117247076105076,0.69706371142095,NA,NA
"Massilia sp. YMA4",0.996844983462628,4.70767525429877e-23,3.87173557405173e-23,0.510404465164743,1.67540053172505e-06,0.0013974335528155,4.70767525429877e-23,0.19288386279788,0.136943958718844,0.390649554622893,NA,0.549567320431419,0.745343399138678,NA,NA,NA,0.0333791938415781,NA,0.884507973144129,0.00861746039805515,3.87173557405173e-23,4.70767525429877e-23,NA,NA,0.855137858797447,4.13606169331465e-23,0.00582379378766412,0.675799390726224,NA,NA
"Colletotrichum higginsianum",0.979069734623061,0.466599731110147,0.345080947851065,0.257056496984345,9.48035206734439e-08,1.84595965663496e-06,0.851034900339423,8.30562982413201e-09,0.040759960496932,0.676204015357745,NA,0.927077810082446,9.33678156001014e-20,NA,NA,NA,0.0228530860719289,NA,0.187614612059669,0.424696249801932,0.123824922169517,0.65130566071767,NA,NA,0.40547402022314,0.154398025501428,0.00038437500242115,0.510371789693721,NA,NA
"Methanothermococcus okinawensis",0.331688021036114,9.67043537990037e-29,0.25211135325663,0.40870458546085,1.65361168959596e-13,1.81316674146392e-10,0.826965835247666,0.0975637438510426,0.988100340001612,0.411076723352131,NA,0.651615827344302,0.0425347613108337,NA,NA,NA,3.1330959572983e-05,NA,0.65848573173935,0.731867197764089,0.280280932222221,0.942257951949286,NA,NA,0.600782922085929,7.77450441945295e-29,6.90878242201143e-05,0.522401131012752,NA,NA
"Gordonia bronchialis",0.0811953163794917,3.45168573017628e-18,3.08694859066328e-18,0.421859572388568,5.63582523408882e-05,6.95861934048623e-07,0.996342280460304,0.65883880313509,0.65883880313509,0.18693880446927,NA,0.0518736417877897,0.685618925634461,NA,NA,NA,0.121912220135875,NA,0.853052057157363,0.22421611221462,3.08694859066328e-18,0.825252005794858,NA,NA,0.173932908536066,0.67778680293429,0.0116062552958355,0.64371853561332,NA,NA
"Sphingomonas sp. MM-1",0.144723646055347,2.43772547312753e-15,2.26257311920267e-15,1.98592102260914e-15,3.23694398058302e-05,0.00558143386065947,0.691209378672623,2.43772547312753e-15,0.762781774500576,0.0462463023302713,NA,0.678006490048201,0.769072979121019,NA,NA,NA,0.506913436964177,NA,2.3785850781872e-15,0.488538075069573,2.26257311920265e-15,0.713464233128696,NA,NA,0.436832127211189,2.32019987488194e-15,0.453588356560339,0.823694549826488,NA,NA
"Nanosynbacter sp. HMT-352",0.0421500741287369,0.387270325284231,0.10192083608165,0.377899741262347,0.00858899509233107,0.00153137558475095,0.852848041705812,0.125320971609208,0.000537426709756558,0.933519901388052,NA,0.0976580364277935,0.462040887568051,NA,NA,NA,0.841845123589397,NA,0.950602955205057,0.143866888663769,0.300361248970397,3.10700408085426e-39,NA,NA,0.0454391541897405,0.320507816486884,0.475432457069484,0.810362680782364,NA,NA
"Bythopirellula goksoeyrii",0.892254371655905,3.00817778776423e-14,0.6626509099627,2.53331700921938e-14,0.0273194549083963,0.171665747002795,3.00817778776423e-14,3.00817778776423e-14,3.00817778776423e-14,0.851602954056304,NA,0.950696152404551,3.00817778776423e-14,NA,NA,NA,0.741404034819248,NA,2.94684529830497e-14,0.647072815302564,2.82584577999262e-14,3.00817778776423e-14,NA,NA,0.328639517529049,0.843614238756784,0.269206140118868,0.617254978224658,NA,NA
"Tessaracoccus defluvii",0.0633777409457754,0.808685090877144,8.73830612691243e-25,0.409851060764953,0.000319285802976903,4.02098677131716e-05,1.09958869507893e-24,3.9550139781007e-05,1.16308042163222e-05,0.896115568044617,NA,0.222653979514223,0.857359019220302,NA,NA,NA,0.188281626607984,NA,0.693703459418622,0.527632729354626,0.157000685755534,1.09958869507893e-24,NA,NA,0.595398097378936,9.44397327622883e-25,5.35507953733734e-25,0.837151754379899,NA,NA
"Pseudonocardia sp. CGMCC 4.1532",0.193995429588279,0.704579736012531,0.228428190434164,0.711079899492354,0.038272774709196,3.33969468918681e-05,1.2188926655019e-21,0.00529173270913847,0.238104816055179,0.209030875805111,NA,0.871410305095521,0.803440553065053,NA,NA,NA,0.693200292908672,NA,1.15321895333639e-21,0.417980670845978,0.243835241468311,0.155647662484339,NA,NA,0.472562497819641,0.464594993767044,0.104644325787491,0.664017178859989,NA,NA
"Brucella sp. BTU1",0.0272031853556375,9.20632971396078e-15,0.59057398106124,7.63589838602108e-15,3.43538284108399e-06,1.17578018294023e-05,9.20632971396078e-15,9.20632971396078e-15,9.20632971396064e-15,0.800830690818487,NA,0.0598427914287288,9.20632971396064e-15,NA,NA,NA,0.0889386816190105,NA,9.00224471856615e-15,0.814823368095065,0.56196660221616,0.665258051947952,NA,NA,0.479117338434407,8.80035198730337e-15,0.21905579416012,0.77606467243943,NA,NA
"Ustilaginoidea virens",0.0980878580834808,0.821047656529905,0.0736804899757023,0.9377833567672,1.92784042440169e-08,4.65269062553784e-08,0.695854775776179,0.320609770859095,0.183818966397157,0.638300305436053,NA,0.136713602347582,0.733121554848082,NA,NA,NA,0.404895499950212,NA,0.209128813087,0.590545379825255,0.674197356904378,0.618967780818106,NA,NA,0.148885599812635,0.743197431993296,0.188409362988431,0.744027466367817,NA,NA
"Euzebya pacifica",0.51829561160133,0.854429904351975,7.09113269144295e-24,0.284847433463119,0.000568003745504922,0.00136530790947241,0.766766317944846,0.178925711465204,0.163235560234811,0.844610215783406,NA,0.248279258303468,0.956382192446159,NA,NA,NA,0.0055414254569068,NA,8.16697183427343e-24,0.373043262346444,7.09113269144295e-24,0.839147581511619,NA,NA,0.675310278274813,0.967196605992472,0.00073330424667935,0.476430662908305,NA,NA
"Dyella terrae",0.0738270133423466,1.09441731986862e-17,0.596227981117046,8.20782311555955e-18,0.00477064352769712,0.00685240968132083,0.856063529016465,1.09441731986862e-17,0.800623461566951,0.113281350709837,NA,0.627146925850573,0.828697879380977,NA,NA,NA,0.0534968550756741,NA,1.05739120764957e-17,0.464877541443285,9.85787074331885e-18,1.09441731986859e-17,NA,NA,0.5526779024022,1.02118299254857e-17,0.261421395702962,0.197827397550722,NA,NA
"Faecalibaculum rodentium",0.406542398480671,5.34556273408245e-59,0.122827534363518,0.12895119214539,6.04243295062589e-06,8.97494429293069e-06,0.350805077016668,0.277995211434583,0.161263544603852,0.948352993807275,NA,0.24050474319488,0.573783341167645,NA,NA,NA,0.00274565634717643,NA,0.175069532899394,0.706057936514907,0.186087765063345,0.247653254046013,NA,NA,0.522284738542632,0.65580129916838,0.0332350447021028,0.951876547131506,NA,NA
"Burkholderia ubonensis",0.149933432222775,0.592645893510383,0.170450172739759,0.705906391960435,9.68119698735377e-05,0.00752514649545893,0.199759447937567,0.21357431895825,0.00173063249783902,0.508390837429625,NA,0.34118995994723,0.903465148750404,NA,NA,NA,0.158602830073829,NA,1.29776713882035e-49,0.0980365448359779,0.080260867195433,0.939572324215834,NA,NA,0.271770750880602,0.27253014836603,0.00295663681258343,0.759397508199813,NA,NA
"Staphylococcus agnetis",0.680777436418586,0.510013938623571,0.142483464991517,0.678821380918123,0.00330316617198389,4.65649265136111e-05,0.729321493599928,0.390190811402446,0.346512210967839,0.125532623689084,NA,0.0327746727474389,0.599913256545652,NA,NA,NA,0.520803407701383,NA,0.325937665392678,0.542209678540426,0.179275396605531,0.712694121435245,NA,NA,0.0659967119162309,0.191102361261207,0.0722445829708298,0.0284099954128316,NA,NA
"Mycoplasma sp. NEAQ87857",0.022428025846595,5.9917477309073e-21,5.12665211585628e-21,0.524905056652611,5.28991991291553e-10,7.16309488505732e-07,5.9917477309073e-21,0.00367424857589532,0.0843323197350783,0.834483092457194,NA,0.031097929518095,0.856534640044538,NA,NA,NA,0.121835019059116,NA,0.673243515510255,0.545258366017042,0.957101134100351,0.99898876408288,NA,NA,0.379831342245942,5.40382138680833e-21,0.173141983162213,0.385175586666397,NA,NA
"Shewanella algae",0.0868618619055541,2.1485087961217e-47,0.215865493879138,0.136180408136795,2.89879860030742e-05,0.000173390223386677,0.5451734863091,0.53684220818268,0.0329443630206803,0.185275297080685,NA,0.0488037610104706,0.989120502219556,NA,NA,NA,0.00119397130196186,NA,0.732460270282897,0.722905237090267,0.775970204770345,0.492662278933012,NA,NA,0.268079730640618,0.282759829733399,0.000268499966472907,0.99004962722966,NA,NA
"Streptomyces ficellus",0.78050620512592,4.71427803877706e-20,4.09576553987832e-20,0.959504797158763,9.91891703516894e-05,0.000218464696839218,0.739075411871874,0.713715363810884,0.83966685120178,0.751251853081617,NA,0.2429428239685,0.788175483970159,NA,NA,NA,0.453017476695489,NA,4.50106039565286e-20,0.572940437270588,4.09576553987832e-20,0.814221229692457,NA,NA,0.483418650095703,4.29493391588628e-20,0.0105533682693747,0.577847938094151,NA,NA
"Ehrlichia canis",0.0173017885143414,0.260729079962329,0.559085284451491,0.220345517486063,0.00010808678695207,0.00291821353262453,0.70148522957283,3.59845370397705e-16,3.59845370397705e-16,0.725495820561774,NA,0.939282202975607,3.59845370397705e-16,NA,NA,NA,0.108250728115429,NA,0.910777625474271,0.394701268802272,0.611931571805932,3.59845370397692e-16,NA,NA,0.729420873697161,3.40244904842256e-16,0.162983464738721,0.173354261083794,NA,NA
"Pyruvatibacter mobilis",0.865280248431632,6.7087805739188e-25,5.3060885466516e-25,0.179527897102927,0.00646188383655656,0.00110931507605939,0.975932577320773,0.980849525429545,0.978629433591564,0.160681901996913,NA,0.989470053790427,0.8688774415565,NA,NA,NA,0.00798230562751033,NA,6.21090528510543e-25,0.0179229868154012,5.3060885466516e-25,0.90940575996482,NA,NA,0.141509431715905,0.319060943266696,0.0129888095941258,0.835788244267463,NA,NA
"Xanthomonas oryzae",0.000336503940393519,1.20678098876379e-34,0.123361832011372,0.437098762496472,0.0107423914944085,0.026146490771244,0.837842477934517,0.00290345692878289,1.78081626737823e-12,0.817783051301481,NA,0.100215702578128,0.822532693153552,NA,NA,NA,0.394965595796455,NA,0.435810813923129,0.730929364388631,0.12477143552043,0.85971693336872,NA,NA,0.956732706927671,0.55290557360554,0.371065360665078,0.942590186143602,NA,NA
"Abyssicoccus albus",0.00295851606441753,0.596366693138522,0.132857541463647,0.490655266008461,5.53409043176493e-05,7.40236449170725e-05,0.857117745341973,0.292362170528212,2.22751140563322e-07,0.935530323437402,NA,0.0157761196257607,0.745004121445372,NA,NA,NA,0.970481533710726,NA,0.324039419565695,0.90560885092751,0.63861763623281,0.505498241132017,NA,NA,0.896498006542377,0.651222020187025,0.176314045351051,0.6411169271576,NA,NA
"Carnobacterium maltaromaticum",0.000518519061996371,0.880970765108617,0.513899638444041,0.00307903081378233,0.0135981154914669,0.00297613489206556,0.674947563087916,0.190438554944328,0.378067970698109,0.200947900216608,NA,0.00183851010851849,0.651331938250902,NA,NA,NA,0.856521595058391,NA,0.306048592108348,0.393640528392928,0.0284919736058708,2.39905876785705e-12,NA,NA,0.107558498662769,0.328858612471774,0.990625212537144,0.504263988562264,NA,NA
"Microbacterium aurum",0.0672004013842323,0.601985977140987,0.770355424166905,0.766438427832236,0.0909412834865211,0.00799169293607206,1.19910296738733e-12,1.19910296738733e-12,1.19910296738733e-12,0.873878176761817,NA,0.934160170076436,0.642120368029702,NA,NA,NA,0.774016642031158,NA,1.18068694894479e-12,0.863842680862097,0.839679460309588,0.692109210255676,NA,NA,0.850304161511307,1.16234791344654e-12,1.03627853577165e-12,0.707508530314496,NA,NA
"Pseudocnuella soli",0.0902047854742664,3.72662309012375e-32,0.315804314993475,0.183811448666244,4.13363393034393e-06,1.32236484576311e-06,3.72662309012375e-32,1.70472420579327e-15,0.0375117938327361,0.115613834079441,NA,0.255348786697673,0.181612287460879,NA,NA,NA,0.0471321858597035,NA,0.56796303386735,0.00964102338472826,2.42096209475757e-32,0.9019608125937,NA,NA,0.0423500784939863,0.479830813235326,1.70961161013642e-06,0.738032459378485,NA,NA
"Entomomonas moraniae",0.000166914246392761,1.33927503920148e-30,9.13140683976826e-31,0.318092904907293,1.45265638396449e-10,1.6497539345418e-05,0.782763025618648,0.185700897881443,0.232127632496413,0.273118945633961,NA,0.17642432422441,1.33927503920148e-30,NA,NA,NA,0.034569207333733,NA,0.683912555535824,0.6608975796116,0.903348481174232,1.33927503920148e-30,NA,NA,0.40452577536074,1.03950268869962e-30,0.285958446325578,0.801704399789762,NA,NA
