"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"msrC",0.918961949926116,0.263825454912791,0.681647973254232,0.791282222958663,0.00016648419391294,0.000336126325816347,0.371303527445565,0.759368493938541,0.689147572262795,0.574744451794974,0.937716721699196,0.966907156140157,NA,0.086511856831637,0.108918347207099,0.471909629238667,0.974648316606713,0.124768852706408,0.819857176606342,0.269590753739261,0.260332035968666,1.20322048510426e-08
"Erm(35)",0.654821933323276,0.88246780542291,0.265484325928115,0.857082355461693,0.81381466998438,0.658129755304236,0.192340936984167,0.952851028703416,0.580156218907668,0.738511202651924,0.679496163176666,0.527362385670529,NA,0.195750147668191,2.14794576640118e-19,0.568963966849771,0.357984507485898,0.37055453642118,0.793347032849794,0.96650758410038,0.481228717110168,0.949325480594262
"CfxA3",0.432085207468088,0.785201870514422,0.00666802969168458,0.967466353640412,0.343269606515909,0.557797261269061,0.55113966273547,0.647127340089568,0.277008774511199,0.932505706872108,0.833216534012925,0.899009134351252,NA,0.527422342609706,1.58821916220306e-14,4.39392596557367e-14,3.97649204696877e-14,0.756862360813508,2.42388126716392e-13,0.451439333380258,0.0826076916104029,0.0275195096326429
"tet(A)",0.208214957222773,0.297672767148198,0.494280635073346,0.787829517215376,0.97881718752851,0.330125146550425,0.788735586580478,0.820618947112053,0.78340707935489,0.508874304705955,0.161249354213969,1.50725923412087e-21,NA,0.239083733828486,0.874517830182099,0.924681154463158,0.037165420705528,1.10860214300279e-06,0.982946316268484,0.444221165240895,0.0803662255823309,5.34833921784838e-22
"tet37",0.733062425471373,0.156868905820324,0.935519089522426,0.932908229803444,0.0316110325133336,0.0106521272882015,0.262371349473699,0.554885082759986,7.60788454810865e-07,0.250703198881127,0.925626540511194,0.2692989429641,NA,0.110616033890675,0.487925441574446,0.973732536560838,0.862079209243531,0.0340709847197097,0.913986031524553,0.205549333363715,0.396404977221159,0.771136551309338
"tetW",0.440769467838199,0.214972671001614,0.15928717364737,0.769789527984688,0.000100254075580356,0.00246686317151009,0.204910006982732,0.377797323488225,0.500116532038691,0.805004415030142,0.745643430271258,0.624988540932601,NA,5.76138613347397e-05,0.406026800080451,0.512608794573898,0.956516984962773,0.826271459226405,0.94615611857088,0.0408681531911889,0.00594759463085343,0.785754809213367
"Kpne_acrA",0.0428619695429721,0.477297529392182,0.82981830988138,0.769789527984688,0.914169133272725,0.871595972235081,0.204910006982732,0.952851028703416,0.710700072111611,0.91853231533381,0.732922172887276,0.899009134351252,NA,0.973502503305728,3.92008947767171e-16,0.623060707705525,0.85098215434166,0.415412209079049,0.793347032849794,0.542135361728917,0.542382468450457,1.2275133187658e-16
"OCH-1",0.226614257678916,0.15808797067659,0.84093901927527,0.790490269279812,0.0540246052130175,0.0105846887872473,0.756245338622465,0.45596961574694,0.752741958947962,0.792763606057256,0.172983361529976,4.13086030621073e-17,NA,0.269548926687341,0.24086648721643,0.623060707705525,0.62173879480414,0.37055453642118,0.913986031524553,0.325006835406851,0.999557903977457,0.927387310636065
"qacJ",0.698909677442949,0.114822212987126,0.749049893509232,0.895445215941791,0.395714223539865,0.239558527978902,0.349299213000604,0.789083084883294,0.542044972066874,0.250703198881127,0.260200107674271,0.372245106693331,NA,0.213536715840952,0.620418544167064,0.39959554361498,0.85098215434166,0.0566411000483221,0.913986031524553,0.0678527482306138,0.731430346953284,0.331022298213361
"OKP-B-12",0.800104974855289,0.861258389452197,0.957157545518544,0.769789527984688,0.581915141864643,0.851011710374902,0.924439906697912,0.932451598483537,0.752741958947962,0.62404490251036,0.766141832804472,0.966907156140157,NA,0.709238257140738,6.92467891759514e-14,0.564498452275758,0.968724368339554,0.0641539621495378,0.960693790642203,0.905400700339777,1.64461124292885e-13,2.33802766102424e-14
"SHV-12",0.305580340738971,0.15808797067659,0.766114166242514,0.967466353640412,0.65869528214677,0.604139440242602,0.678591618047695,0.349927656439816,0.920786986667783,0.979112036794794,0.700881497089914,0.927774428581398,NA,0.973502503305728,0.134424870603963,0.96754165874321,0.945892005051849,0.955542619381475,0.988643759331024,0.639150846967781,2.4139832980928e-13,0.916618130101165
"ykkC",0.0823513758864311,0.380395316542226,0.784596582291298,0.834139117921745,0.669135462693891,0.88328284543185,0.948784953906273,0.668000188072732,0.730428544709442,0.401921871818122,0.931595609293658,0.743302512866416,NA,0.809398151897192,0.271299492499536,0.795770767796165,0.139606382871401,0.196171218947938,0.960883692052621,0.0614531603728954,0.91282063167343,0.451879647988571
"ykkD",0.0328898211953508,0.205318281391876,0.995129058447223,0.857082355461693,0.843104719904,0.789727358236359,0.350599845994743,0.7063545892334,0.710700072111611,0.173861291812581,0.669643233799486,0.597785597265163,NA,0.427118326403048,0.412869880560584,0.968958867367933,0.805243250657096,0.0398325728110265,0.988643759331024,0.104146557644216,0.446698009013612,0.174320972687418
"tet(40)",0.0334893133369352,0.205318281391876,0.062998393547075,0.967466353640412,1.5272331408939e-11,1.49356738644404e-06,0.931134836396227,0.000997058822286378,0.9391541979943,0.0291013454165203,0.669643233799486,1.77211167414906e-06,NA,3.70933656784786e-05,0.411249495122186,0.727545233723572,0.85098215434166,0.865122588446069,0.960693790642203,0.0430247691036374,0.0342432626706551,0.878323428708358
"rmtB",0.181036961209351,0.311783051931803,0.662275174892524,0.895445215941791,0.0097464868250587,0.0264156767419349,0.695970485367718,0.833486407548743,0.715152371857258,0.652208508727285,0.67300413548749,2.34139353312232e-16,NA,0.289215095952409,0.911709341528044,0.628083634118077,0.505759064045497,0.640310353550959,0.926942146556929,0.0116832723864133,0.739434127695243,0.916618130101165
"rpoB2",0.749722087725432,0.0651500826279148,0.867470649287845,0.968191925563745,0.000214862625984624,0.00579112842911691,0.886698860449262,0.815639090815145,0.891185772441462,0.1985428850747,0.732922172887276,0.597785597265163,NA,0.0286233009371467,0.448759182053187,0.770141457149125,0.415181895760908,0.000779181708107272,0.913986031524553,0.0678527482306138,0.0127987738881761,0.984499694470417
"Kpne_KpnE",0.496280012026353,0.585809049576426,0.947865442416015,0.967466353640412,0.803251609098345,0.987088506047806,0.509053408952511,0.377797323488225,0.787354223693912,0.574744451794974,0.745643430271258,0.832338115274524,NA,0.801277430002404,0.63231814826036,0.923603950296775,0.788178895840097,0.559617370984658,0.768167330995782,0.444555465387168,0.186002017044366,0.185371715104989
"Kpne_KpnF",0.473036424571935,0.604833642394092,0.947865442416015,0.769789527984688,0.99302826725436,0.93505690005068,0.695970485367718,0.609013831235522,0.787354223693912,0.401921871818122,0.833216534012925,0.565343835942273,NA,0.414552766183512,0.302045391042618,0.913988210663851,0.846143106571686,0.426462055064975,0.960693790642203,0.238190120956443,0.856082180885066,0.922437949006996
"marA",0.000105966368518739,0.278999594152699,0.416058083777545,0.790490269279812,0.735694939423511,0.62809228220831,0.00803544216190407,0.696943793201156,0.710700072111611,0.822803536585152,0.817257910301893,0.959781222998788,NA,0.195388471876199,0.283104632974136,0.139723375109798,0.70402041307003,0.287844458195483,0.793347032849794,0.383611797644009,0.0241972784606867,0.756553722455801
"baeS",0.000151126450072301,0.205318281391876,0.838389694368183,0.790490269279812,0.322534671488087,0.113273179036559,0.391404358430772,0.696943793201156,0.689147572262795,0.863844905097516,0.925786199892614,0.966907156140157,NA,0.44303118755755,8.57434310862397e-10,0.298530929933107,0.770495499746697,0.514432510456126,0.819857176606342,0.270913876082347,0.186002017044366,2.39435963056407e-30
"baeR",0.000158380208450697,0.235444691900748,0.3255581857666,0.931154769256883,0.313032635838133,0.104165604647681,0.0729630134511018,0.757394516194151,0.710700072111611,0.90064643307528,0.927023593674043,0.597785597265163,NA,0.288167705179066,3.91535744072747e-22,0.4844884298815,0.0078237820621978,0.103732887301006,0.913986031524553,0.405278372513331,0.422468029032398,8.04440232566202e-23
"acrD",0.000245044848244191,0.255399069378989,0.761066557884881,0.895445215941791,0.428973829105804,0.248540057436647,0.108819028888085,0.696943793201156,0.39054506662997,0.91853231533381,0.890330758775442,0.756815758385417,NA,0.876852162385911,0.0424753218023502,0.623060707705525,0.667147965311944,0.3562602657123,0.988643759331024,0.325006835406851,0.207603874080842,0.360620233795415
"emrA",5.1468377498929e-06,0.174757462185194,0.784596582291298,0.895401198735667,0.343269606515909,0.084196008714507,0.24769957099104,0.952851028703416,0.715152371857258,0.863844905097516,0.669643233799486,0.870633286243628,NA,0.484217443778534,1.26769179809141e-09,0.625199318016118,0.64498201060262,0.426462055064975,0.971694920586046,0.27766375201467,0.142836172420759,1.23463795912079e-29
"gadX",0.000759960309043145,0.214972671001614,0.615225654769969,0.983844462442492,0.368691886975104,0.106016027199707,0.196204254757016,0.996518774433243,0.607041341290557,0.952284226213294,0.160144301021406,2.88267475279778e-22,NA,0.44303118755755,0.000847856479293152,0.923603950296775,0.0562648841844788,0.0162416891411894,0.913986031524553,0.480870151201572,0.456626640613887,0.664350590486059
"mdtE",0.000759960309043145,0.205318281391876,0.681647973254232,0.97703291630239,0.405323366771301,0.177202349755628,0.124513554366276,0.609013831235522,0.710700072111611,0.817576351524766,0.564437713515778,0.922276868950303,NA,0.453379951402608,0.00180231146964866,0.826802410017674,0.726424534697707,0.00120370509526271,0.960693790642203,0.272648673816723,0.0978738902809348,1.64873524281696e-25
"CRP",5.1468377498929e-06,0.214972671001614,0.724625501655115,0.8668798372829,0.594027922009245,0.498438378024256,0.00328316111873917,0.7063545892334,0.00151744068360328,0.822803536585152,0.679496163176666,0.959781222998788,NA,0.527422342609706,2.07216333556537e-10,0.410103117216277,0.842898307086872,0.789732882720284,0.630173669401823,0.205319982167855,0.179098143165552,8.8934141341136e-30
"mdtP",0.000947378838033092,0.291178283669672,0.388674162824711,0.903329081155794,0.151992974028756,0.0507176389169824,0.24769957099104,0.865228058923065,0.710700072111611,0.965231259419388,0.530428689746004,0.75709926285052,NA,0.672204388770932,0.116989728535847,0.982820250722351,0.403253101451796,0.0108511832622864,0.768167330995782,0.477506727063562,0.317984815791499,1.60426092218725e-27
"mdtO",0.00273930047600239,0.324749637900872,0.524680851114034,0.967466353640412,0.240013316160662,0.107812677455107,0.391810048996648,0.658592628454768,0.689147572262795,0.652547082128021,0.485808056549231,0.519814386858425,NA,0.747932223655707,2.3800622303001e-09,0.795770767796165,0.289070127861478,0.000617797259696867,0.793347032849794,0.507068701415775,0.185653739253117,0.000162566437457325
"mdtN",0.00147411968030821,0.295112434995751,0.935519089522426,0.967466353640412,0.314280323099555,0.113273179036559,0.24769957099104,0.816438191230959,0.710700072111611,0.955759370170483,0.270640599265822,0.932159152268757,NA,0.269548926687341,0.00770654539664302,0.923603950296775,0.0505837633276847,9.10654143560816e-05,0.849326965262546,0.288636974225239,0.0803662255823309,3.69699579418312e-24
"sul2",0.0368136380803016,0.298282217754552,0.285013645636216,0.769789527984688,0.856902843331371,0.928872872378092,0.761106615440411,0.377797323488225,0.797239326653649,0.704774934913984,0.530428689746004,0.597785597265163,NA,0.256940621470238,0.540226522154076,0.924681154463158,0.0235177012881754,0.86471670534012,0.960883692052621,0.510603097913917,0.419019997489871,1.31512875100815e-22
"vanR_in_vanD_cl",0.432085207468088,0.326691884103164,0.688660059674057,0.900776378627576,0.402308961758298,0.113273179036559,0.54978497854889,0.313930506376861,0.277008774511199,0.376326847149983,0.485808056549231,0.9321485182297,NA,0.0204807291166011,0.849789767948406,0.394002111393089,0.904422391249433,0.308396015750934,0.971694920586046,0.0614531603728954,0.901671176855005,0.165030690833856
"lsaA",0.017752890103663,0.239322397937012,0.681647973254232,0.769789527984688,0.0425793189974665,0.00822234081737042,0.937474341243828,0.878267259609167,0.308168923096393,0.192034123521656,0.890330758775442,0.60435034055417,NA,0.349510706744687,0.721225149094896,0.417524182397387,0.0858366734820576,0.644490207168307,0.849326965262546,0.361074296387229,0.260332035968666,0.927387310636065
"APH(2'')-If",0.111621574971789,0.679319309282803,0.0819887987795012,0.518177239082238,0.0807101915502769,0.0932030115515697,9.47544610683306e-07,0.985286506808195,3.97565854157285e-07,0.376326847149983,0.485808056549231,0.899009134351252,NA,0.876852162385911,0.0562899654011926,0.772753950052246,0.0382255200607945,0.716652441644527,0.768167330995782,0.00105690594223944,0.779386915987517,1.39514565101566e-07
"aad(6)",0.0670557061807082,0.804736061358485,0.829586160015849,0.895445215941791,0.716753394593076,0.670888940125859,0.571276235695083,0.952851028703416,0.87845082538633,0.681500542764213,0.983310489579999,5.505878198388e-05,NA,0.51932866855486,0.0214819904005038,0.15283846093289,0.956516984962773,0.489327602654465,0.768167330995782,0.361074296387229,0.456626640613887,0.916618130101165
"lnuC",0.0193550320004361,0.210276918779058,0.976669666498155,0.423813870476698,4.14598474819353e-05,0.00723449226120019,0.102879875536266,0.106909205458465,0.190929336764474,0.250703198881127,0.937716721699196,0.280418199624551,NA,5.66598239687194e-05,0.33259401784326,0.897615859340689,0.726424534697707,0.231863095749,0.977046235021826,0.00653392528365752,0.943346574595939,0.196436064389887
"dfrB5",0.111621574971789,0.944003913122391,0.957157545518544,0.790490269279812,0.111351330486675,0.239244663285058,0.278565958450158,0.161065787785209,0.872045427980201,0.955759370170483,0.708841940129763,0.899009134351252,NA,0.355170257765992,0.91749853680268,0.400291941416784,0.73355763458363,0.845517263625479,0.989852770928842,0.562497288180334,0.674144113402846,7.63272478918501e-33
"evgA",0.00512107714109005,0.217903387280313,0.671393485030128,0.967466353640412,0.558400114340864,0.113273179036559,0.313189425209352,0.952851028703416,0.710700072111611,0.870369720083724,0.161249354213969,5.11346894733941e-18,NA,0.403609593850478,9.40298046620038e-18,0.923603950296775,0.0394198213659051,0.0121464875385476,0.793347032849794,0.361263278345425,0.481228717110168,2.69129944596811e-18
"cpxA",0.000158581768064935,0.210276918779058,0.686838832680562,0.790490269279812,0.558400114340864,0.357163624232019,0.278565958450158,0.651678960429895,0.704802264393119,0.65744859862771,0.865259233426937,0.966907156140157,NA,0.479252178267331,0.16199903777271,0.417524182397387,0.657951131724632,0.361412414492134,0.926942146556929,0.433474996393633,0.0803662255823309,1.26985671116974e-33
"mecI",0.131471337112387,0.0248489043579947,0.524680851114034,0.895445215941791,0.708623571798236,0.438915159800464,0.501189996511325,0.878267259609167,0.607041341290557,0.185079154444202,0.160144301021406,0.718894908797673,NA,0.587960718910031,0.369171047098171,0.0338522554281319,0.971114559148639,0.0347784554316872,0.954688856906441,0.0136884789006987,0.901671176855005,0.784436449638741
"Cper_mprF",0.916980718656838,0.577149786986466,0.943811685156327,0.584090488068414,0.716753394593076,0.603914010643924,6.85034528312006e-06,0.943556098216117,1.34330016808553e-07,0.979112036794794,0.176302185436553,5.21700655028151e-08,NA,0.882596722138394,0.890634033442847,0.770141457149125,0.179335517508769,0.13816700644844,0.823950676251799,0.826603424401085,1.6801342352103e-07,4.31899722605269e-08
"mdtG",0.00227788378732446,0.257584108706315,0.625959855674992,0.941018481670318,0.233417324628409,0.0458800655701837,0.371060896156708,0.6675909388369,0.710700072111611,0.955759370170483,0.251345325471749,0.712906641983774,NA,0.444117515662954,4.02418148210815e-05,0.795770767796165,0.374975742737887,0.00760905971284774,0.793347032849794,0.448704166880133,0.260332035968666,2.63649879374339e-22
"abeS",0.181036961209351,0.107355900968035,0.784596582291298,0.895445215941791,0.92834756416329,0.586906735049272,0.253810729488652,0.875701279447311,0.693776782735756,0.269438722521468,0.353413717648586,0.583931721306817,NA,0.479252178267331,0.721225149094896,0.623060707705525,0.956516984962773,0.0227457852966292,0.960883692052621,0.118957911310374,0.39475776573476,0.878323428708358
"Bbif_ileS_MUP",0.824423262652836,0.269758617335371,0.678283997913579,0.790490269279812,0.00314858020404126,0.0871274665769478,5.3322457997788e-07,0.961675865085242,0.78340707935489,0.00131559685748081,0.990599809733317,0.870633286243628,NA,0.479252178267331,0.962466192982885,0.285558716553717,1.57909049058129e-05,4.14003941026199e-07,0.926942146556929,0.361074296387229,0.799586394027714,0.984499694470417
"APH(3')-IIIa",0.00609542206280654,0.577149786986466,0.724625501655115,0.790490269279812,0.0823276518118222,0.291006789970312,0.596595632083282,0.658592628454768,0.752741958947962,0.365062972702607,0.60752008605911,0.777776648083477,NA,0.194295445508561,0.0114171862610088,0.0069962088024175,0.968724368339554,0.756862360813508,0.793347032849794,0.390353740657676,0.578633405510419,0.927387310636065
"gadW",0.00336246469952978,0.214972671001614,0.444863182493889,0.932908229803444,0.337101433028453,0.0842648699879375,0.158879663813308,0.77320440992082,0.710700072111611,0.955759370170483,0.447210750126033,0.891109252950899,NA,0.361732738440108,0.226934816466308,0.877712074513867,0.0846846615869763,0.00244761126920258,0.913986031524553,0.486612676720943,0.158467789862462,0.679595414366508
"mphA",0.677184084720752,0.243405673652425,0.724625501655115,0.895445215941791,0.267020306839219,0.598850672376768,0.681018588629096,0.313930506376861,0.856574477177674,0.4283359056092,0.0704462013428352,1.24251719759094e-10,NA,0.0919580686865077,0.91749853680268,2.08145167162675e-09,0.485494163811883,0.00608821660337835,0.793347032849794,0.613567649956402,0.470095449306365,0.949325480594262
"emrY",0.00286316191508272,0.217903387280313,0.565733536572435,0.967466353640412,0.414165989823552,0.0808645332911041,0.034891378163975,0.865228058923065,0.710700072111611,0.979112036794794,0.399058410057404,0.846841635146207,NA,0.265727086389161,0.196139578250292,0.978775050031059,0.610653468883791,0.00120370509526271,0.854132315068965,0.44607101525235,0.150904154371154,9.53704757888611e-25
"emrK",0.00261969961949082,0.205318281391876,0.72183466067426,0.967466353640412,0.437310120701932,0.118162349401115,0.287095690621078,0.865228058923065,0.710700072111611,0.946177398309169,0.160144301021406,0.922276868950303,NA,0.376990114207829,0.0023436205417613,0.857491496380035,0.236008686511516,0.0187355558173971,0.793347032849794,0.444555465387168,0.0626208134350231,7.74155137574709e-22
"qacL",0.017752890103663,0.158101271605249,0.867470649287845,0.790490269279812,0.840047926922295,0.917261009130503,0.853951125446436,0.601584208368801,0.0698044614482699,0.371862985222261,0.934607027222285,0.949656836480322,NA,0.597533716920684,0.588997359393504,0.795770767796165,0.732090252314371,0.00341278975786648,0.960693790642203,0.361074296387229,0.225023837246311,0.771136551309338
"vanU_in_vanG_cl",0.365840701138441,0.205318281391876,0.662275174892524,0.895445215941791,0.868152291012762,0.382268510022769,0.237336084852404,0.996518774433243,0.710700072111611,0.522980940611569,0.865259233426937,0.974826025824035,NA,0.876852162385911,0.45578863515992,0.968958867367933,0.971114559148639,0.0603076756387854,0.954688856906441,0.194637616031225,0.0826076916104029,0.27691652301841
"dfrA17",0.279888100676731,0.235664901833979,0.681647973254232,0.790490269279812,0.210928369877248,0.829240369374039,0.606439433720895,0.283570357566375,0.856574477177674,0.295809809968523,0.620409612763902,1.96714848455718e-13,NA,0.179288933312743,0.612822947585103,8.83298109167219e-13,0.904422391249433,0.103732887301006,0.317134083246213,0.381454869342645,0.549941450868302,1.34428590793265e-13
"dfrB2",0.142597866324452,0.289116233615062,0.972856112900875,0.8668798372829,0.80414580037974,0.851011710374902,0.658148006992502,0.792461033972629,0.710700072111611,0.173861291812581,0.738981882398343,0.931201742397277,NA,0.221852382985944,0.197821528272799,0.795770767796165,0.818126163980873,0.0156116188435337,0.960883692052621,0.0810567093003899,0.706324963178399,0.548787480671278
"vanL",0.123759458713129,0.760172304614518,0.761066557884881,0.932908229803444,0.210928369877248,0.196952599049471,0.617854263389536,0.418697021287803,1.2608420139151e-15,0.979112036794794,0.67953902146337,3.92893391377954e-16,NA,0.278009313257416,7.51058821402602e-16,0.795770767796165,0.975138125461011,0.0347784554316872,0.913986031524553,0.621613854404818,5.66768029742125e-15,0.949325480594262
