"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"Hymenobacter swuensis",0.192673899988531,5.30381194051966e-28,2.21393312187123e-27,0.532557412004998,0.000112607015437233,0.0164009378314203,0.872905916884258,0.299687436145754,0.370927736269225,0.604192033225587,NA,0.681802331407988,0.999918319291581,NA,NA,NA,0.122765641971519,NA,9.51774043008921e-28,0.838951881769863,0.522029230275936,2.07691327390443e-27,NA,NA,0.674310102144406,0.970896420629235,0.0628111816333095,0.999994515808782,NA,NA
"Campylobacter sp. RM6914",0.074968246421417,2.87350588708953e-23,0.795868170153192,0.456063733690704,0.000366583596978648,7.53042519685479e-06,8.58491670337544e-23,0.153968133313401,0.984507132014541,0.998028694704712,NA,0.768411184218067,1.34362269734265e-22,NA,NA,NA,0.0917238603285763,NA,0.832659018342772,0.838951881769863,1.03654383723004e-22,0.00664864415232622,NA,NA,0.982614419649273,0.452744751606816,0.0968273218705329,0.999994515808782,NA,NA
"Pelistega ratti",0.245875581930716,1.21043123376487e-36,0.139005076315287,0.535947042917122,0.00291372094651361,0.0566947587725182,0.99912194136074,1.52021956647418e-35,1.66098063744404e-35,0.998028694704712,NA,0.767832920229219,0.999918319291581,NA,NA,NA,0.506130331691634,NA,2.89808448790297e-36,0.970118167989009,0.402592744622155,0.999640773265629,NA,NA,0.38928941872258,0.8532966001967,0.116575470606204,0.999994515808782,NA,NA
"Arthrobacter sp. YN",0.760097465296819,0.851439084977403,0.914993315382929,0.914747110237351,0.86010431185743,0.413907505309776,5.61574614778241e-13,7.94494841645848e-13,1.22180422944996e-12,0.998028694704712,NA,0.798051446112974,0.999918319291581,NA,NA,NA,0.289161303538527,NA,3.43053984361661e-13,0.888333016360467,0.865058308882348,5.87100733631798e-13,NA,NA,0.792459634886681,6.06135270236661e-13,0.131533517537817,0.999994515808782,NA,NA
"Malaciobacter molluscorum",0.0754780280770198,0.619952671315296,0.194247313437991,0.879538350116634,8.22178924363244e-08,0.000237568486877883,0.99912194136074,0.150039205386076,0.976056530863706,0.998028694704712,NA,0.623519984151933,1.12091845411967e-11,NA,NA,NA,0.0467047144651983,NA,0.374034228427579,0.993091876077185,0.752482463818064,0.999640773265629,NA,NA,0.868825101721657,0.614822959160083,0.0654920605934457,0.999994515808782,NA,NA
"Corynebacterium singulare",0.0213768920982996,0.910254810908216,0.56777959719062,0.779689017192315,0.0845793251019865,0.000302420995084479,0.99912194136074,3.15475371103665e-15,0.966940133085553,0.998028694704712,NA,0.745044483581734,2.83824625038739e-15,NA,NA,NA,0.860172217806397,NA,0.994338374589009,0.943405527851854,0.783315159924675,0.365743807382162,NA,NA,0.75517699413841,0.867013580501039,0.0401119031334683,0.999994515808782,NA,NA
"Candidatus Pelagibacter sp. HIMB1321",0.160963928847871,2.10610855023959e-14,3.80306388466812e-14,0.831918718693898,5.52917860419846e-08,0.0218455084537983,4.39805020785339e-14,6.31197557468789e-14,0.966940133085553,0.998028694704712,NA,0.516180971411009,5.83139804718159e-14,NA,NA,NA,0.196050169860988,NA,0.99648146106838,0.899003116197109,0.883921999529664,4.58090131058685e-14,NA,NA,0.970139513607373,4.73709863521424e-14,0.112260860380634,0.999994515808782,NA,NA
"Fictibacillus phosphorivorans",0.819156958263,3.95715791423984e-55,0.184018326479665,0.532557412004998,4.05581212929007e-08,1.38729949921989e-06,0.99912194136074,0.101366893819948,0.445512340801945,0.998028694704712,NA,0.532115661645065,5.16579621819751e-14,NA,NA,NA,0.107305686828037,NA,2.08028784133279e-54,0.993091876077185,0.66547395685303,0.999640773265629,NA,NA,0.725782749704771,0.436318346634978,0.00567806450761966,0.999994515808782,NA,NA
"Proteus hauseri",0.140287638510441,1.93869335057307e-28,8.52944464639545e-28,0.967765001914468,6.26234928458952e-10,1.71311919067947e-06,0.99912194136074,0.137765981681226,7.30244836894963e-32,0.998028694704712,NA,0.290728096730627,1.34821799781664e-27,NA,NA,NA,0.00200781723400671,NA,0.674451701926339,0.967796633103135,0.28917236254592,0.999640773265629,NA,NA,0.955876578976821,1.06978927701078e-27,0.017594017178115,0.999994515808782,NA,NA
"Sulfitobacter sp. JL08",0.0479409566130867,3.47217755705612e-20,0.653645649675103,0.875306714369082,0.00790084567976502,0.0193478570193991,0.99912194136074,0.982884965217919,0.188113338157886,0.998028694704712,NA,0.907227093972362,0.999918319291581,NA,NA,NA,0.560373233943328,NA,4.87619621442333e-20,0.987590875291335,0.632981737480886,0.999640773265629,NA,NA,0.612734553045275,0.638132700306624,0.00385754176411128,0.999994515808782,NA,NA
"Moraxella osloensis",0.0890972196832964,1.6985322904249e-61,0.241470610859286,0.648741569632385,1.77125130153048e-07,0.000633228816027272,0.99912194136074,0.0987546183278655,0.203846185699971,0.998028694704712,NA,0.679483276750013,0.946247990495903,NA,NA,NA,0.111510500344062,NA,0.887481457549785,0.979915639106281,0.605717857291197,0.999640773265629,NA,NA,0.523405288089627,0.545412448298766,0.174283668549255,0.999994515808782,NA,NA
"Sebaldella termitidis",0.369330345086485,0.382375503987666,0.239417883007067,0.538290098369548,2.00508409948015e-08,1.19606792731644e-05,0.99912194136074,0.143795381272181,0.418288328182775,0.998028694704712,NA,0.79064386884866,0.899367711999199,NA,NA,NA,0.0120983871574423,NA,0.29122554326643,0.612275236403855,0.624174879089531,0.999640773265629,NA,NA,0.594030979018336,0.42682926247556,0.023710103957436,0.999994515808782,NA,NA
"Lactococcus sp. LG1267",0.630777554709675,0.0303610104594793,0.996055744932249,0.26303126398556,0.298127434932709,0.987233080548658,0.99912194136074,0.891653066876332,0.966940133085553,0.998028694704712,NA,0.679978790383543,1.85360111706857e-12,NA,NA,NA,0.0442806204985158,NA,8.81214284981414e-13,0.993091876077185,0.81552102399104,1.49330739993837e-12,NA,NA,0.884469567448959,0.973191015466903,0.497968322959556,0.999994515808782,NA,NA
"Sulfurospirillum cavolei",0.110933870841775,6.77218232622889e-15,0.63581423777764,7.97424863200184e-14,1.11996041632488e-07,6.44299846925071e-06,1.44860586445665e-14,2.09691127274668e-14,0.966940133085553,0.9196358010048,NA,0.674249408893229,0.999918319291581,NA,NA,NA,5.13879453262385e-13,NA,8.46035962051237e-15,0.532013786721046,1.58606700788565e-14,0.999640773265629,NA,NA,0.705534815895102,1.56292874415522e-14,3.77048542587337e-14,0.999994515808782,NA,NA
"Thioflavicoccus mobilis",0.605255263107461,2.14855867759179e-15,4.048795981362e-15,0.35341445684253,0.00370315635690766,0.013643424523285,4.70236260266778e-15,0.919378248654543,8.72088443911921e-43,0.998028694704712,NA,0.565396302852345,6.31249094934042e-15,NA,NA,NA,0.507591704843634,NA,2.72771308431575e-15,0.872046586254961,5.17430110377257e-15,4.90116167204886e-15,NA,NA,1.70123377685225e-14,5.15572575838107e-15,0.0426236353042897,0.999994515808782,NA,NA
"Bifidobacterium animalis",0.788047530341347,0.6337639482638,0.817103730524955,0.881401018137349,0.906301673636208,0.744357621505416,3.62797167529124e-21,0.577951464864442,0.000602084963297323,0.998028694704712,NA,0.933565555642368,0.999918319291581,NA,NA,NA,0.14085090530068,NA,0.237442428455311,0.999185423857796,0.418948179745167,0.999640773265629,NA,NA,0.651418922502337,0.87568386798214,0.296463703645867,0.999994515808782,NA,NA
"Alistipes senegalensis",0.476437939222416,0.390827083408843,0.251276117296941,0.220985337202555,0.771380801639933,0.236491980560103,0.678468045697078,0.974284571306242,0.940092142865636,0.998028694704712,NA,0.794063183399828,0.999918319291581,NA,NA,NA,0.00332361880340079,NA,0.210820158157822,0.628493937822048,0.0330678011551849,0.00557544706443158,NA,NA,0.64674261985198,0.87568386798214,0.214244796446794,0.999994515808782,NA,NA
"Flavobacterium nackdongense",0.299699891857573,9.08504130776173e-46,0.209284009570018,0.531175387576978,0.000259533557475858,0.00451391411337311,0.99912194136074,0.319753151173742,0.0474742078593028,0.998028694704712,NA,0.570598745596808,0.999918319291581,NA,NA,NA,0.00520624800909838,NA,3.29705282331587e-45,0.871738142765225,0.214123116152125,0.999640773265629,NA,NA,0.574916457058369,0.798222017264947,0.0232034538358659,0.999994515808782,NA,NA
"Streptococcus acidominimus",0.413354051305314,0.89248320579645,0.948040736952207,0.859324086926371,7.65124283510564e-06,2.449665083719e-05,0.99912194136074,0.00557459845934951,0.0599101375562722,0.993804819659152,NA,0.702079065983058,0.999918319291581,NA,NA,NA,0.420922684156601,NA,0.913457373031291,0.987590875291335,0.311567375223552,0.999640773265629,NA,NA,0.676720424618283,0.45806520034272,0.0682291417643459,0.999994515808782,NA,NA
"Mycobacterium sp. JS623",0.72749204885944,0.894459494449969,0.473608672655374,0.570927041972636,0.000503831429150807,0.000147183410813744,0.99912194136074,0.148221930952511,0.983868915911725,0.998028694704712,NA,0.439698218485684,0.00048105801976311,NA,NA,NA,0.342229252522628,NA,7.79845904791914e-24,0.962559600381759,0.624100123073612,1.62486382346887e-23,NA,NA,0.996137814757148,2.00999004194918e-23,0.00110527121761792,0.999994515808782,NA,NA
"Nocardioides sp. zg-1228",0.199222884692439,5.43383107755083e-14,9.63396634313253e-14,0.922424909232364,0.800310871568991,0.2971276234477,1.11714438148463e-13,0.908282026513368,4.98201337042894e-45,0.998028694704712,NA,0.52657413027745,0.999918319291581,NA,NA,NA,0.576519561271354,NA,0.948632396899989,0.999185423857796,1.221005429415e-13,1.16602546264415e-13,NA,NA,3.8062201431893e-13,0.999158225420768,0.0823703178093597,0.999994515808782,NA,NA
"Janthinobacterium agaricidamnosum",0.371277833085622,2.27259747786633e-34,0.109923955813584,0.459189553112138,0.00104521508502476,0.00136860316270747,1.08012217206456e-33,0.302164563913761,0.151512222252505,0.998040248911242,NA,0.929636915924265,0.999918319291581,NA,NA,NA,0.173602443955916,NA,0.730190140450941,0.784044505358272,0.298997934274819,0.999640773265629,NA,NA,0.711292922095443,0.868974270119027,0.425635735649321,0.999994515808782,NA,NA
"Bradyrhizobium sp. CCBAU 051011",0.684493777437196,0.883431636222048,0.529233815534899,0.903234875912079,0.502696306522986,0.501276078476006,2.14801602278556e-20,3.66277260489142e-20,5.79483427042523e-20,0.998028694704712,NA,0.940299003022268,3.18894370528534e-20,NA,NA,NA,0.829525978729166,NA,0.867632880128351,0.0919357983090969,2.41427854362187e-20,0.999640773265629,NA,NA,1.19299369513626e-19,2.56891154465758e-20,7.6721063539716e-20,0.999994515808782,NA,NA
"Nocardioides ungokensis",0.370844266777203,0.944177614442733,1.25135775179583e-19,1.22544120694452e-18,0.016998229676685,0.00216249316240847,1.48017967573093e-19,0.893991587856743,0.387525763853873,0.998028694704712,NA,0.915674778116709,0.999918319291581,NA,NA,NA,0.844723509878577,NA,7.70191725343142e-20,0.998831617127115,1.61600499475545e-19,0.999640773265629,NA,NA,0.53621693679918,0.874831465613113,0.378479864481553,0.999994515808782,NA,NA
"Ottowia oryzae",0.136283746828764,0.843899615522457,0.813927313493302,0.490473240238839,0.000726723792818405,0.00482247048188446,0.99912194136074,0.902907423882598,0.966940133085553,0.998028694704712,NA,0.449583640459234,4.34278054675006e-13,NA,NA,NA,0.00460160070658965,NA,2.01302519978533e-13,0.999185423857796,3.68470632404309e-13,3.46670697440301e-13,NA,NA,0.944024653581562,3.57734208856704e-13,8.27527458006627e-13,0.999994515808782,NA,NA
"Marinobacter fonticola",0.179720197673835,2.23888722916787e-20,0.622366767721944,0.0444349010077573,0.0567920586430271,0.0884898646040961,6.09852769688791e-20,0.954473306105856,0.000840474315138288,0.998028694704712,NA,0.712138048887198,0.999918319291581,NA,NA,NA,0.174962942190029,NA,3.175744127186e-20,0.437062692702152,6.73255080341175e-20,6.38531876423801e-20,NA,NA,0.795872988894784,0.714955684283837,0.00972192422056845,0.999994515808782,NA,NA
"Cereibacter sphaeroides",0.118185515645992,3.7799415443429e-36,0.149547146809068,0.494545464784312,0.00154939415313994,0.00489675013542777,0.99912194136074,0.0955715689382566,0.288814295263623,0.998028694704712,NA,0.555454212182959,0.999918319291581,NA,NA,NA,0.508372799827411,NA,8.87754754320716e-36,0.959966405996324,2.62475363767998e-35,0.790987511792438,NA,NA,0.997723919080211,0.26782371455194,0.00722550288876551,0.999994515808782,NA,NA
"Paraburkholderia aromaticivorans",0.301648880490643,0.886852953189143,0.366216685095482,0.913514670074056,2.80022828675359e-05,0.0006422502662592,0.611389462016125,0.0198173188223992,0.182530437198759,0.998028694704712,NA,0.813639075952753,0.708813780060254,NA,NA,NA,0.474438382975049,NA,3.90372669206676e-40,0.975980561781185,0.681149639987872,0.999640773265629,NA,NA,0.748120209099178,0.522561949431789,0.0610646180141922,0.999994515808782,NA,NA
"Pantoea sp. At-9b",0.151305996849588,3.55745946104746e-35,0.170462362000059,0.446510528501265,7.48834836511932e-07,6.62012868522488e-05,1.77433780526318e-34,0.895940446419783,0.00215656630130628,0.998028694704712,NA,0.207185439078428,0.0022160466237518,NA,NA,NA,0.655667193416184,NA,0.401274569229149,0.962559600381759,0.479605316054493,0.999640773265629,NA,NA,0.269432989504406,0.965930554803057,0.798416976256761,0.999994515808782,NA,NA
"Bacillus velezensis",0.580091648132717,0.712964018260507,0.804588935620567,0.789852466688423,0.000771457316469853,0.00346384013007018,0.99912194136074,0.433390751840393,0.276023377254851,0.998028694704712,NA,0.101493077491867,0.533341904470529,NA,NA,NA,0.264693599739543,NA,0.328273224555632,0.946429619762238,0.709724742906839,0.999640773265629,NA,NA,0.711736756815865,0.324261895287139,0.266260194985187,0.999994515808782,NA,NA
"Legionella sainthelensi",0.395200848958498,0.486645053613807,0.149539011034481,0.714475182121712,2.05481845299666e-05,0.000475230357805651,0.99912194136074,7.28957781972948e-38,0.969083376599701,0.998028694704712,NA,0.652207792487182,6.43198042917279e-38,NA,NA,NA,0.344342841373351,NA,1.39544845529891e-38,0.999513384725623,0.776817500092062,3.12410477988393e-38,NA,NA,0.743061763463726,0.704073561505074,0.00361571815902391,0.999994515808782,NA,NA
"Bacteroides salyersiae",0.81205103125756,0.434348517787732,0.377818600604404,0.198280277889801,0.768924501575957,0.162493276293238,0.697567917176257,0.307421884512842,0.0279151224084221,0.998028694704712,NA,0.636636695157442,0.999918319291581,NA,NA,NA,0.072128845496844,NA,0.180691943911984,0.999185423857796,0.0300200331490539,0.999640773265629,NA,NA,0.98062352173108,0.540914780224711,0.342038090378617,0.999994515808782,NA,NA
"Neisseria weaveri",0.0711276758557907,1.18472763610975e-11,1.98376156838826e-11,0.729956626840989,1.40335299741635e-05,0.0017762193103948,0.441739432234324,2.99782383753677e-11,4.50815293087683e-11,0.998028694704712,NA,0.623007752916118,0.999918319291581,NA,NA,NA,4.43949673859902e-10,NA,1.41956727443215e-11,0.999185423857796,2.49807012315554e-11,2.35531128111189e-11,NA,NA,0.871162930914276,2.40825669748075e-11,5.3525204120234e-11,0.999994515808782,NA,NA
"Aromatoleum aromaticum",0.312225440573901,5.25459608336742e-12,8.82826440710329e-12,0.847245104753902,0.0746143008728398,0.50959770546338,1.00874185680699e-11,0.884313379996382,0.966940133085553,0.998028694704712,NA,0.788120287667089,1.28164510701964e-11,NA,NA,NA,0.473015490404878,NA,6.31294846357382e-12,0.872046586254961,0.923869828827077,0.999640773265629,NA,NA,0.742405335079455,0.958901321881836,0.101669186567316,0.999994515808782,NA,NA
"Gemella sp. oral taxon 928",0.928005307834605,0.844577148077183,0.500511152751899,0.476913094608518,0.0438873046110118,0.260265377017036,8.45314435961197e-15,1.24344244039828e-14,1.99663875734204e-14,0.998028694704712,NA,0.940724783075572,1.12994363752217e-14,NA,NA,NA,0.540197117548841,NA,4.92823237044585e-15,0.949653664309353,0.993035973916491,0.999640773265629,NA,NA,0.81306115059204,9.22181548177799e-15,2.21705069180356e-14,0.999994515808782,NA,NA
"Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2",0.362543310707758,1.91793293083671e-14,3.47163639562382e-14,0.826477367036563,0.0337834804440141,0.0153733933212028,4.01525058727207e-14,5.77319144095135e-14,9.16482557801105e-14,0.998028694704712,NA,0.942979945389747,0.999918319291581,NA,NA,NA,0.794989886180027,NA,0.928353346437292,0.980756703707256,4.38807988492913e-14,4.17985822481763e-14,NA,NA,0.708996920716534,4.32236980640122e-14,0.648551521129932,0.999994515808782,NA,NA
"Streptomyces sp. A2-16",0.606493703479071,7.11143157282418e-20,1.60293042472928e-19,0.934148903421752,0.109696542042868,0.00191588775704864,0.99912194136074,0.108165119416023,0.344967477710034,0.998028694704712,NA,0.947711585516975,0.999918319291581,NA,NA,NA,0.283032642356904,NA,9.89309949963166e-20,0.993091876077185,0.710290298551004,0.999640773265629,NA,NA,0.931057452074163,0.92815975791231,0.0676948495616008,0.999994515808782,NA,NA
"Oenococcus sp. UCMA 16435",0.861111556694768,4.19973498970194e-41,0.366216685095482,0.63579819123897,8.65943405813655e-08,8.98229904411662e-07,0.99912194136074,0.0503128800967135,0.44418751304881,0.998028694704712,NA,0.726686899625506,0.000352090366845864,NA,NA,NA,0.00227773621753999,NA,0.434716509904694,0.871738142765225,0.472596533171747,2.966395093992e-40,NA,NA,0.971280556095944,5.20176998153942e-40,0.0066817255173112,0.999994515808782,NA,NA
"Reinekea forsetii",0.729453166533572,1.455284559182e-21,0.489843782124821,0.732403329495811,5.52917860419846e-08,3.16075926348298e-06,0.99912194136074,0.118435689992941,0.978238979012409,0.998028694704712,NA,0.947623426411092,2.82334319916638e-33,NA,NA,NA,0.000579741630399708,NA,2.1301738501072e-21,0.994068997025945,4.64547430208932e-21,0.999640773265629,NA,NA,0.794716552380301,5.08227196036981e-21,0.000377391352408434,0.999994515808782,NA,NA
"Actinomyces sp. oral taxon 897",0.327822684484639,0.915410742229118,7.28778227581359e-26,0.452705600002967,0.0704435716051769,0.029851564493585,7.23078516088571e-26,1.44615703217714e-25,0.971056663319587,0.998028694704712,NA,0.96960356075615,1.28051790073841e-25,NA,NA,NA,0.915729299339953,NA,0.800897072123062,0.946429619762238,9.34331061001742e-26,7.55006658357417e-26,NA,NA,0.482417677233657,0.690261256146875,0.00733514562478232,0.999994515808782,NA,NA
"Sporisorium graminicola",0.632679213980272,0.981456297651458,0.470691727267666,0.651031965751982,4.84263153738688e-06,9.22325545208099e-06,0.99912194136074,8.97916728308283e-12,0.308813085578631,0.998028694704712,NA,0.821277340815691,2.35799285409288e-24,NA,NA,NA,0.294065171318227,NA,1.13364911956276e-39,0.993091876077185,0.622109932131024,0.999640773265629,NA,NA,0.933966279166545,0.327421252723197,0.000158976090374923,0.999994515808782,NA,NA
"Tenacibaculum mesophilum",0.902651008087199,2.50981275468081e-24,0.829736512495463,0.852097612758021,0.000337004810395699,0.00489394112538655,0.99912194136074,0.24597370038579,0.990267176926323,0.998028694704712,NA,0.829322642145851,0.999918319291581,NA,NA,NA,0.0736914068271902,NA,0.868440330121123,0.979915639106281,0.373776849584466,8.49975464220197e-24,NA,NA,0.642690067204196,1.04649369484091e-23,0.342300023493588,0.999994515808782,NA,NA
"Massilia violaceinigra",0.730790749423209,7.4874824257095e-43,0.366450315099256,0.903234875912079,0.000293683116404164,0.000161228530356631,0.763268370939383,1.77164105367921e-05,0.188526644866988,0.998028694704712,NA,0.763043229632403,0.999918319291581,NA,NA,NA,0.125317250859568,NA,0.468284728256064,0.961261886257193,0.597046806958881,0.664854403439112,NA,NA,0.633740430772148,0.515161201854475,0.0494047631242203,0.999994515808782,NA,NA
"Corynebacterium kroppenstedtii",0.71588639857274,0.896235749038262,4.46403794636016e-24,0.421276313485057,0.020580068376762,0.00352400663309948,4.79165975272185e-24,0.913108472892177,0.470537380779603,0.998028694704712,NA,0.961075800941032,0.999918319291581,NA,NA,NA,0.29002350840826,NA,0.931968576870039,0.959966405996324,0.730383341239476,5.07537644860669e-24,NA,NA,0.617323323159979,0.450297509892397,0.0601253675313851,0.999994515808782,NA,NA
"Burkholderia gladioli",0.250168341342438,0.759917885220079,0.447922881119965,0.990705660706693,1.4498946662602e-05,0.000196094536346082,0.472456241330425,0.137381968602699,5.76749784879734e-17,0.998040248911242,NA,0.887754923957328,0.787505690778063,NA,NA,NA,0.093073796071565,NA,0.260011475983439,0.621582459664593,0.479948169539379,0.981916631333536,NA,NA,0.626639822541996,0.49296711578019,0.00272925718520001,0.999994515808782,NA,NA
"Mammaliicoccus lentus",0.0382123463366902,4.47375581133012e-48,0.0748253466180249,0.871418616209953,4.32814420667918e-05,3.30008777552734e-05,0.99912194136074,0.327171666560778,0.966940133085553,0.999476490006003,NA,0.281979684411165,0.0174902072345114,NA,NA,NA,0.282475316752931,NA,0.649468579116368,0.97746973832613,0.997226379561448,0.841108103309101,NA,NA,0.633940498028756,0.564358928857626,0.451337078791291,0.999994515808782,NA,NA
"Exiguobacterium sp. Helios",0.351028852736515,1.21538540131977e-29,0.729392177526011,0.898572575401139,0.000494540412058765,0.000705193227802119,0.99912194136074,0.977700034491917,1.38889226614018e-28,0.998028694704712,NA,0.942353861426884,0.999918319291581,NA,NA,NA,0.0214511586710705,NA,0.569667236132936,0.979689984809115,0.798035299438475,0.999640773265629,NA,NA,0.711427337520991,0.950473415986621,0.0499829990624813,0.999994515808782,NA,NA
"Photobacterium sp. GJ3",0.392047436161606,2.56156268401826e-35,0.803168960339921,0.886261490009555,2.27450754760003e-05,4.94428096330363e-05,0.99912194136074,7.12812415681678e-07,0.515197342974935,0.998028694704712,NA,0.287151736981284,0.263808829992701,NA,NA,NA,3.19949044423153e-05,NA,0.394320437277569,0.899053815358291,0.1595469963737,7.01360213975648e-09,NA,NA,0.678080293045057,0.840817587552204,0.0140976214816443,0.999994515808782,NA,NA
"Erysipelatoclostridium ramosum",0.688977800087295,0.0549136674948904,0.529911249534555,0.275979850683141,3.22920970081665e-06,0.00110422683013775,0.99912194136074,0.307421884512842,0.216476303042461,0.277681135930745,NA,0.99228013668972,0.999918319291581,NA,NA,NA,0.0499297433671276,NA,0.114122917257076,0.993091876077185,0.0415289705275441,0.01342326420952,NA,NA,0.927499690107549,0.566230163650668,0.0569789230397074,0.999994515808782,NA,NA
"Saccharopolyspora gregorii",0.219866940461624,0.979563046935647,2.7398979941923e-28,0.95955529984866,9.71105503178434e-10,1.30111224161362e-06,0.99912194136074,0.137765981681226,0.31773609593085,0.998028694704712,NA,0.995077660134416,4.43314519840384e-28,NA,NA,NA,0.0335713817066577,NA,0.798018984722563,0.902837101017176,3.22354948144325e-28,0.999640773265629,NA,NA,0.309487372794843,3.42207646138633e-28,0.00206626495248661,0.999994515808782,NA,NA
"Schnuerera ultunensis",0.0406098394329342,0.353816264391512,0.271863666601595,0.989154223036359,4.70806036861711e-09,1.39593260326083e-06,0.99912194136074,0.000101604903641794,0.466507125355698,0.998028694704712,NA,0.619593628993828,0.069604086076163,NA,NA,NA,0.0539415762012988,NA,0.426208629109887,0.959966405996324,0.672349521866907,0.999640773265629,NA,NA,0.718160630252366,0.275591969761815,0.014831032599949,0.999994515808782,NA,NA
"Micromonospora coriariae",0.952812460043754,4.37290858394424e-12,7.37317384301927e-12,3.86387279382015e-11,0.00304135808999865,0.101839132977573,0.99912194136074,1.13815428897179e-11,0.966940133085553,0.998028694704712,NA,0.668462908633889,0.999918319291581,NA,NA,NA,0.281217233663094,NA,5.24740672935e-12,0.941626224954053,9.25102160911461e-12,8.76632318703941e-12,NA,NA,2.60519030452187e-11,0.71155535590978,0.0695980340111241,0.999994515808782,NA,NA
"Mycolicibacterium moriokaense",0.323933233454853,0.886596179772665,1.51432495451909e-16,1.17658687059455e-15,0.818630160700205,0.640513282014211,0.99912194136074,0.950094424466712,4.00601332338082e-05,0.998028694704712,NA,0.766312495832473,0.999918319291581,NA,NA,NA,0.0368496987939216,NA,9.88945358921383e-17,0.227268229905108,1.94651061631775e-16,0.999640773265629,NA,NA,7.31188078153448e-16,1.96192896789457e-16,5.07324917198047e-16,0.999994515808782,NA,NA
"Paenibacillus stellifer",0.165000712525127,0.575544885117236,0.309833083730078,0.404035902353439,5.35339761011776e-08,3.20990729667349e-06,0.0542275426576555,0.0467694904642349,0.00761665343940524,0.998028694704712,NA,0.52657413027745,0.999918319291581,NA,NA,NA,0.000699573656347408,NA,0.528792890634062,0.945287069141026,0.0709636451656522,0.999640773265629,NA,NA,0.574916457058369,0.380933898205639,0.00724436199620419,0.999994515808782,NA,NA
"Streptococcus sp. CNU G3",0.814061787958646,0.970477957844554,0.501063313863444,0.40024729529455,0.349812834279138,0.11530128545193,1.17756561749718e-29,0.0452750219885601,0.973988034685169,0.998028694704712,NA,0.466776300971677,0.999918319291581,NA,NA,NA,0.142403274177724,NA,0.0350297820106893,0.91838650663347,0.525454768723129,1.28883166009534e-29,NA,NA,0.944266418286118,0.788833490071405,0.526836792133299,0.999994515808782,NA,NA
"Streptococcus sp. CNU G2",0.840673179495617,2.35208423400497e-11,0.517825197815731,0.870015080617489,0.114103398226036,0.101837423351966,0.99912194136074,5.82194192464454e-11,8.78193976633223e-11,0.998028694704712,NA,0.949082034434045,5.59922334095002e-11,NA,NA,NA,0.391091241168748,NA,2.79874121907552e-11,0.854186060482991,4.91629178783924e-11,4.6530076843366e-11,NA,NA,0.837105278379959,4.71395376468303e-11,0.101218726640494,0.999994515808782,NA,NA
"Chondromyces crocatus",0.118185515645992,0.925348158416854,1.05602231553598e-34,0.54471753893283,2.39221152162623e-06,0.000103751784043159,0.99912194136074,0.975396011246244,0.205200745879592,0.998028694704712,NA,0.685895328545351,0.999918319291581,NA,NA,NA,0.105184013917683,NA,3.20436930413501e-35,0.999944170205047,0.745915230388254,0.999640773265629,NA,NA,0.275837685452936,0.42682926247556,0.0342424840154095,0.999994515808782,NA,NA
"Microbacterium sp. SSW1-36",0.658796033144544,0.867267587989816,0.686192286099571,0.87029688452754,0.665576830135918,0.191159575918785,0.99912194136074,6.55555491960648e-14,0.966940133085553,0.998028694704712,NA,0.632717603475564,0.999918319291581,NA,NA,NA,0.120782624400407,NA,2.7162569149943e-14,0.962559600381759,0.831639793588645,4.76507196632722e-14,NA,NA,1.59638190363868e-13,4.9198506828069e-14,0.242761232547568,0.999994515808782,NA,NA
"Lacticaseibacillus rhamnosus",0.318427888911804,0.293744394389131,0.316852535890946,0.299866007512201,0.0294521857325772,0.00276295335787138,0.00878500506730106,0.00101685204897756,0.0997079622333499,0.998028694704712,NA,0.653682402786904,0.86591533084163,NA,NA,NA,0.905968808857825,NA,0.682016929640858,0.962559600381759,0.174375245183676,0.251742105995794,NA,NA,0.896079891980168,0.508842715491401,0.441817477122638,0.999994515808782,NA,NA
"Kaistella daneshvariae",0.122999146720443,1.83452158319724e-24,0.200003624091246,0.136647678996695,7.33083275131651e-05,0.00684382067337187,0.99912194136074,0.950094424466712,0.976056530863706,0.998028694704712,NA,0.347560512640396,0.999918319291581,NA,NA,NA,0.00164087257623968,NA,0.894911267016872,0.993091876077185,0.0407964263520737,6.23256677610242e-24,NA,NA,0.697360360250457,0.990963001506353,0.225133376045163,0.999994515808782,NA,NA
"Geobacter sp. DSM 9736",0.203653992973521,4.85044323414916e-35,0.102151881435967,0.0040409183526381,1.55109749447514e-10,3.01341941217502e-07,0.99912194136074,0.998503716754991,0.0389839574044985,0.998028694704712,NA,0.389038715405977,0.999918319291581,NA,NA,NA,0.000481139746674556,NA,0.574439197964995,0.962559600381759,0.640185721464426,2.38406634114847e-34,NA,NA,0.42359794082973,0.511777960987652,0.0411426470966278,0.999994515808782,NA,NA
