"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"dfrF",0.185583311894662,0.322714783040627,0.00549087601201629,0.788572322180971,2.6304900726082e-05,0.00274470057102259,0.026227722654169,0.91297453139725,0.823385883651144,0.71934019145058,0.0115405236965229,4.99480562387825e-05,NA,0.00511106315654199,0.842377153793557,0.377117528949097,0.0854444139328813,0.934773140854711,0.290206017710534,0.6933547598737,0.908205892996456,0.018771223477094,0.562921799206986
"rsmA",0.30504179538011,0.673067601018128,0.566992422699782,0.520091501517846,0.781534886940262,0.410863576966637,0.149786433971416,0.0835948935581068,0.970007882483846,0.250326466707092,0.418584900542303,0.0749729556369478,NA,0.821142100576817,0.251061853874555,0.0986121999922743,0.948365354698616,0.378824255071146,0.0381245211860272,0.19776062111421,0.0864888016286208,0.358027834902662,0.214650448922965
"CfxA2",0.975225415752575,0.490401641387904,5.54593026367127e-05,0.643662743401869,0.00667386229531158,0.0245267945895852,0.381972455768388,0.108198461732607,3.04500995244448e-22,0.0364521292439958,0.889367698067061,0.691556787019612,NA,0.000133836034366345,0.10677805796962,0.000253914520037387,0.53737356405454,0.864657025233,0.316512297825236,0.00571735275933542,0.0145776928552599,0.0439742898899667,0.00363846085992588
"aadA5",0.00753087453113864,0.0148577687935009,0.592079217526632,0.595583957458888,0.0688413782217168,0.444391717611143,0.000178288984776204,0.00731257117718833,0.606582485330702,0.00871460126924976,0.00887248821366775,1.5608752478436e-08,NA,0.0228109950950869,0.882721056368389,1.51483647176745e-08,0.561613114037317,0.556895305584456,0.00400664110549696,0.906225245037413,0.380105939568386,0.577534444781553,1.55175568199446e-08
"vanT_in_vanC_cl",0.950190749320191,0.494422835056024,0.656733213487293,0.176971776216796,0.0413604221606897,0.0070405545948901,0.555942186388825,0.573031101076351,0.351221039088608,0.481017766614012,0.247842131213302,3.2787756658639e-16,NA,0.96080433907808,0.156371890809709,0.936392461472859,0.265525893920287,0.836044666955164,0.590409384334253,0.319603069064373,0.0243588579383901,0.670317040625027,3.18823868719241e-16
"vanS_in_vanC_cl",0.365125200458425,0.698012290207152,0.733292931017756,0.357540307660052,0.00583868176710889,0.00710327878861797,0.398092505612455,0.132089067157528,2.97826253537801e-15,0.040658908660335,0.954349463985758,3.05118547339385e-15,NA,0.870791917230847,0.0131046337069196,0.535352624573401,0.0365171820324923,0.719649476805949,0.776699605566827,0.74507959352901,0.0204891418275675,2.90624528268613e-15,0.723283982136568
"mel",0.0996003633026247,0.0228633878379024,0.353326087429637,0.699285442090622,9.90314211517397e-10,0.000352989326645415,0.690315324947052,0.189715630465682,0.856327337177328,0.0090713747962258,0.0262973640466938,0.67899184066025,NA,1.24538987717505e-05,0.000186472057878956,0.708183348131656,0.278654967487577,0.566300618938119,0.136573082594747,0.00392224263484441,0.000929586197757825,0.502655720500211,0.104750590892005
"ErmB",0.115191594884766,0.650840337166426,0.0502686711339551,0.0542443040326408,0.00956548288023084,0.0308434680550134,0.0143194579245352,0.227119435109764,0.68075382986105,0.823458336584993,0.0985910255414279,0.556254607169262,NA,0.0373473854384856,0.0293134955139251,0.00214546273732486,0.309036349868241,0.372255793734088,7.00026945886701e-08,0.411204845186069,0.796488102574571,6.51398471205e-09,0.219665950205467
"Mef(En2)",0.515590801795051,0.750722939693007,0.000450998419086559,0.0534534950003802,0.0375173251543873,0.403634648234212,0.638555955747958,0.00114718993790238,0.772903181873643,0.0139691401089298,0.27329180812454,0.143466232593619,NA,8.39538641000817e-07,0.0115604126954275,0.0013458977813056,0.71418073394434,0.930456621538696,0.0165917780698121,0.0323677875713835,0.150200114601436,0.297826524456423,0.0663920849444044
"APH(3'')-Ib",0.000753732665720984,0.0267718702991781,0.25928421350818,0.0311837579251038,0.672469761721433,0.161403288178885,0.130712763895859,0.532588184564164,0.539811264289079,0.0692380309633289,0.169598448490154,0.747998404089864,NA,0.0672210285375712,0.882625870465943,0.816440885546066,0.506221796568352,0.715040887129631,0.000201756776720159,0.64292710761846,0.260606742298039,3.79109049994732e-17,3.91536310435952e-17
"msrC",0.8257025021479,0.186201783067835,0.419185157723168,0.221635439090354,1.24434543349441e-05,1.66733302680804e-06,0.261282992576247,0.0659962096635901,0.255766057640399,0.00973010225474166,0.899403123614038,0.893692356159168,NA,0.0188027761945139,0.0608422717938476,0.169925342901206,0.995446079474726,0.369450078229007,0.0997668301853651,0.138761216389454,0.0849560222096213,0.093382507396557,9.79954921143596e-11
"Erm(35)",0.716630752794601,0.966188184039152,0.0406821082255517,0.257576304820256,0.939010965042261,0.770283540348253,0.597871908063944,0.706206011172942,0.184357029837829,0.57935611295225,0.324950909740673,0.23987051655917,NA,0.00966933392860186,4.76982742030634e-21,0.24737563776077,0.0416584400418457,0.0732948573493568,0.113463250402947,0.330339108325535,0.893610688959573,0.232477123304502,0.696781710986099
"CfxA3",0.381198511922697,0.257874368964397,0.00198968857377259,0.720963320904324,0.0858820271474008,0.129816691430719,0.0652685319992378,0.109363447549882,0.0574399465541616,0.867468302272929,0.694682494063891,0.637187940572162,NA,0.186685282839157,0.377960047460626,8.8172427402816e-16,0.145012175540023,0.780217273545203,0.358261152641568,1.13753451806942e-05,0.197492516327949,0.0174056340182454,0.000196641653800963
"tet(A)",0.0209327157455945,0.038108919139455,0.665208886521081,0.132038401965014,0.346277974555991,0.0657019440405313,0.602179206801093,0.851433316585585,0.535207798673576,0.116895766130175,0.0034669949995993,5.54510086131425e-23,NA,0.186245290551932,0.443847183986943,0.807687837781379,0.0408733766207215,0.825234351479172,2.68014258867773e-07,0.8942770254807,0.338724087938685,0.0161270017890965,5.20223903719847e-23
"tet37",0.425233032981799,0.00864481484679967,0.959396807454686,0.654022769934574,0.0106432778497564,0.0035500867144971,0.536602936533323,0.208960513150203,1.14499934670532e-07,0.00593602467685366,0.73607919706012,0.109881174052242,NA,0.0197377259213864,0.522383203356722,0.908599925419645,0.962180169828253,0.998269048219501,0.139494085433211,0.335096446144442,0.144709739297193,0.165721144323227,0.201241670155716
"tetW",0.966338338553042,0.0251759519715046,0.0222159420127842,0.0632414579121471,2.83380346432871e-06,0.000231231678474168,0.0782408755453421,0.0268824863584137,0.147539940114118,0.0479639481365683,0.562252416114958,0.31129106053777,NA,1.72489915867449e-07,0.43346455700167,0.205729282103236,0.625572393880272,0.582908790693157,0.946778714055504,0.340549859175593,0.0132067939011454,0.000735989971042063,0.215341085971754
"Kpne_acrA",0.00796704516520936,0.364233364915183,0.415877311523626,0.0575530958289435,0.855866403257129,0.953403429981936,0.385481349521684,0.191385672204319,0.40980558583011,0.618525813811361,0.301427002468048,0.618173863685599,NA,0.782444506769543,1.52008063538768e-17,0.316748663396061,0.569450189659685,0.145881615491447,0.281019210589847,0.479134125088476,0.337151422942569,0.286021001310407,1.62765491486473e-17
"OCH-1",0.0838311238781117,0.00961255566766718,0.749075377921286,0.123224248184927,0.00538600731886302,0.00187741122882412,0.723142907909267,0.217658706774283,0.500089223748827,0.225546343528562,0.017876417136192,3.3157407140153e-18,NA,0.152425071164481,0.0412089781145273,0.311139858709797,0.203967415310916,0.89549341274008,0.0756465896072636,0.211409054740329,0.0857904585126021,0.994970964770865,0.931424592081872
"qacJ",0.266119209618086,0.00638405643805541,0.775218132085254,0.616314006458082,0.556906197355173,0.375664045954965,0.494000049839263,0.685941201138416,0.166783068328269,0.104506609799755,0.0260470645626896,0.1606007316503,NA,0.103650178012699,0.654370829160262,0.116270275232452,0.360947969362663,0.794331360114,0.105354914089061,0.390771758037388,0.0482654387537531,0.464788514786368,0.0467251595621497
"OKP-B-12",0.895756010153867,0.77573993143463,0.875318958295345,0.0945471165524809,0.211827150426348,0.686556192245418,0.680020138005683,0.982253415176154,0.500988795420216,0.368080658956524,0.587980989456001,0.867216361441183,NA,0.931413793983568,0.896766357531698,0.243546154995227,0.381858965152306,0.479695219357357,0.129823709682076,0.887302893540322,0.988087545347901,4.4002976399434e-15,4.50626674217427e-15
"SHV-12",0.0173086179746878,0.0094417921408984,0.321415823328806,0.863051845083668,0.450932753645452,0.370027361353345,0.84274567661741,0.00262487499125142,0.819239263965038,0.885284810769685,0.471199893683866,0.707466788349695,NA,0.998684239693996,0.907125568127752,0.867962999538157,0.947312160426164,0.808236042283033,0.780170962974381,0.545170008337727,0.746757517139279,7.2661704624867e-15,0.952982909292575
"ykkC",0.00302559763446404,0.123484869010505,0.279224280267797,0.634878952881005,0.143005372187315,0.63134480678895,0.72303575122923,0.159531656987619,0.451352307512113,0.454258990960942,0.846638691810104,0.411309774177466,NA,0.901073932632394,0.176145388759925,0.534119196476572,0.26551054383722,0.472563822453409,0.0409482186862729,0.29040794411149,0.0328627440969889,0.826087465935216,0.258854086534057
