"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"dfrF",0.346808814103149,0.470691317703159,0.0761310353734046,0.922549923286264,0.000640695062310619,0.0234063268988897,0.243714628388653,0.954473373733488,0.920786986667783,0.923101790745594,0.196982004269029,0.000137013475370605,NA,0.0325150613575757,0.966811181969669,0.647706980378598,0.608282851569798,0.476767029095877,0.961297234530161,0.940836839710422,0.0863476279946322,0.741469682655897
"rsmA",0.495692917492679,0.778641105521628,0.936633891642181,0.827463715037189,0.860949914413439,0.633238193366105,0.587407407516861,0.333264975651653,0.9789208433658,0.570585707801028,0.711757822193489,0.188377426348297,NA,0.885638308745592,0.490637217702562,0.378013433303718,0.990713650049943,0.126658131495802,0.635811029173645,0.250289301062995,0.633433861750863,0.430658891544947
"CfxA2",0.988605583720684,0.642571924474618,0.00207279143604714,0.85617832471792,0.0332580804383027,0.101854327531749,0.884720666716687,0.375858285257642,2.27614493945225e-20,0.213709542038328,0.952442145685861,0.922276868950303,NA,0.00160067897102148,0.245589533330126,0.0019466779869533,0.879999427329213,0.508802027149169,0.0915544789412357,0.079249639340413,0.160345276550001,0.0118249977947591
"aadA5",0.0304288038487899,0.0725988511098129,0.958310556902458,0.839568954786958,0.205835720882933,0.664365617828659,0.00355389376320566,0.0950634253034482,0.8319640509811,0.103903591934563,0.176858265059111,4.66701699105236e-08,NA,0.0960632046962109,0.966811181969669,1.41542532830771e-07,0.879999427329213,0.0217815580098835,0.966378237883796,0.549041912709891,0.78301581664022,5.87310061919421e-08
"vanT_in_vanC_cl",0.983069321961028,0.642571924474618,0.958310556902458,0.628341017311313,0.138952429506137,0.039628547703686,0.96084805624427,0.776498245239481,0.710700072111611,0.789365709174486,0.61224611669889,3.06360601279158e-15,NA,0.973832194523207,0.338431056982992,0.982390687650473,0.873359616303563,0.735551691316423,0.754763578732734,0.107107331229098,0.852488367416944,4.3156616449454e-15
"vanS_in_vanC_cl",0.565660284648026,0.796586544931063,0.958310556902458,0.740022241221418,0.0306274710239572,0.039628547703686,0.884720666716687,0.415732958737903,8.09545907343659e-14,0.227733262239632,0.967496950434576,2.40080120143358e-14,NA,0.908657619914329,0.0473387937210258,0.795770767796165,0.376504738886731,0.879671144183641,0.966378237883796,0.0972421175625824,1.2413819136045e-13,0.867092370951656
"mel",0.214248263507085,0.0843969501670718,0.817676849722772,0.905135702099983,7.40259873109254e-08,0.00586354492594329,0.986371519395926,0.476680449657469,0.930540561855827,0.103903591934563,0.23126211323416,0.918636019716809,NA,0.000206873096264077,0.000978160443961543,0.901050302516447,0.873359616303563,0.283578831221037,0.0748805654324928,0.0117774082779007,0.747550400281049,0.256254916760416
"ErmB",0.23753301290031,0.76314219926573,0.278339493871344,0.567687562505102,0.0461303125998229,0.116736670233532,0.186152953018958,0.503027489613476,0.866150617567889,0.961647784873451,0.484424867126084,0.884681529487283,NA,0.143164977514195,0.0903580944192124,0.0136487948608539,0.873359616303563,2.32564507577915e-06,0.807516491736075,0.862862111122451,6.4922714296765e-08,0.434967676234666
"Mef(En2)",0.694421845660902,0.847042109313996,0.0122589570278983,0.567687562505102,0.128938853116802,0.625319999077873,0.986371519395926,0.0312726647468351,0.905907427621495,0.122846261546177,0.633443803327423,0.337766957051119,NA,2.09185044716037e-05,0.0432070424491604,0.00896726928740143,0.897227056509906,0.0679581046969017,0.263885615800717,0.330219369601687,0.549941450868302,0.174133626301552
"APH(3'')-Ib",0.00535180434862006,0.0879647166972994,0.738342665132817,0.567687562505102,0.820687586753913,0.35137070076762,0.578387495922143,0.750260240498442,0.78340707935489,0.291579876873737,0.49797351448135,0.935780430221211,NA,0.225490013647454,0.966811181969669,0.924681154463158,0.877875460337516,0.00172357932112364,0.95639405561154,0.45454367513873,5.66768029742125e-15,6.50385315668609e-16
"msrC",0.904798192871241,0.307593000758468,0.847503755179423,0.631133297981102,0.00037205928461483,9.97065150031208e-05,0.703816349372053,0.30493226194897,0.689147572262795,0.103903591934563,0.952442145685861,0.966907156140157,NA,0.0848414692937597,0.159577537424214,0.471909629238667,0.995446079474726,0.236341926877134,0.51986166245883,0.250289301062995,0.260332035968666,4.50779263726054e-10
"Erm(35)",0.843592894037739,0.985973607603094,0.252911959638035,0.676106988190353,0.971188763411961,0.902956354302557,0.986371519395926,0.846473320203245,0.580156218907668,0.840910086275353,0.67472445841987,0.527362385670529,NA,0.0525660153573083,2.85235679734319e-19,0.568963966849771,0.401802373306835,0.253175461720008,0.759044222705972,0.930974202086803,0.481228717110168,0.847823360403988
"CfxA3",0.578570330278612,0.407959980530977,0.0349951107975296,0.911755347576196,0.239988094552083,0.320786700312274,0.393322601044848,0.375858285257642,0.277008774511199,0.961647784873451,0.876413779430816,0.899009134351252,NA,0.383146215700946,0.639750191223227,4.39392596557367e-14,0.722644008107779,0.548997702092275,0.00170061410451378,0.40170246518406,0.0826076916104029,0.000668101145533587
"tet(A)",0.0658829685045552,0.105505248358306,0.958310556902458,0.567687562505102,0.595040887311732,0.19450377493187,0.986371519395926,0.934939605552472,0.78340707935489,0.379911239923069,0.112062732836334,1.50725923412087e-21,NA,0.383146215700946,0.702170941862941,0.924681154463158,0.401802373306835,7.28511485467855e-06,0.966378237883796,0.506392511468334,0.0803662255823309,1.55546947212234e-21
"tet37",0.623258219909598,0.0603084948134078,0.990305062569347,0.857687755308937,0.0474976130907039,0.0272173314778111,0.960558889448699,0.499833547455286,7.60788454810865e-07,0.0847375900926357,0.88578001163911,0.2692989429641,NA,0.0855301456593408,0.777077501510746,0.973732536560838,0.990713650049943,0.284300786787491,0.759044222705972,0.325324902630532,0.396404977221159,0.42304010317766
"tetW",0.988605583720684,0.0879647166972994,0.179528828697905,0.567687562505102,0.000121043890833469,0.00460921812425175,0.433222625704765,0.195224510089573,0.500116532038691,0.235101975292359,0.800540344849392,0.624988540932601,NA,7.36778354919531e-06,0.700445021622967,0.512608794573898,0.891545399831135,0.981127512137031,0.759883640996285,0.0786249112099975,0.00594759463085343,0.430658891544947
"Kpne_acrA",0.031761953391968,0.521080268467175,0.847503755179423,0.567687562505102,0.920518181920437,0.979613833555322,0.884720666716687,0.476869299909095,0.710700072111611,0.868259240984024,0.666861258871137,0.899009134351252,NA,0.860113630603285,5.05004566645462e-16,0.623060707705525,0.879999427329213,0.464225104786543,0.868249111523966,0.506392511468334,0.542382468450457,3.47620585388968e-16
"OCH-1",0.183738911735794,0.0624816118398367,0.958310556902458,0.567687562505102,0.0292802943334553,0.0175420611693254,0.986371519395926,0.501334218289725,0.752741958947962,0.551380581480647,0.222710363488393,4.13086030621073e-17,NA,0.35548089826512,0.119626062681977,0.623060707705525,0.847031349693943,0.196880599976794,0.63849805421574,0.250289301062995,0.999557903977457,0.973762073540139
"qacJ",0.452100248157998,0.0515900777021234,0.958310556902458,0.839568954786958,0.763488511459216,0.597465690109226,0.928968647182011,0.844018185762907,0.542044972066874,0.355755450200595,0.23126211323416,0.372245106693331,NA,0.297994261786511,0.865399349132019,0.39959554361498,0.873359616303563,0.242821457455158,0.792074217495615,0.17599227057771,0.731430346953284,0.131744882997963
"OKP-B-12",0.946399459491188,0.850194006425364,0.969701514471401,0.567687562505102,0.471020185222681,0.836647889623066,0.986371519395926,0.994840004560157,0.752741958947962,0.708764787241039,0.815365642554076,0.966907156140157,NA,0.957019671481398,0.966811181969669,0.564498452275758,0.873359616303563,0.271449574789796,0.966378237883796,0.991403275365847,1.64461124292885e-13,4.81204912825038e-14
"SHV-12",0.0581491772408052,0.0624816118398367,0.80639464402385,0.956794163795088,0.69499429556696,0.591648026976738,0.997357839354392,0.0461669189637749,0.920786986667783,0.961647784873451,0.72623076397668,0.927774428581398,NA,0.998684239693996,0.966811181969669,0.96754165874321,0.990713650049943,0.880268369544678,0.883483114674932,0.823913275367691,2.4139832980928e-13,0.979131519245129
"ykkC",0.0143595824238849,0.227913431074945,0.765945502752947,0.85617832471792,0.365458173367582,0.799881767923288,0.986371519395926,0.453991611709657,0.730428544709442,0.787574608149304,0.942727888677517,0.743302512866416,NA,0.929038296058917,0.368303994679844,0.795770767796165,0.873359616303563,0.133081710730387,0.73586419736725,0.134602198424653,0.91282063167343,0.479021436081638
"ykkD",0.0084510155600393,0.117132060545846,0.958310556902458,0.803541093382389,0.860949914413439,0.977647082807468,0.852300819954926,0.640393179209981,0.710700072111611,0.37134001134248,0.666861258871137,0.597785597265163,NA,0.474869873461876,0.755942842206024,0.968958867367933,0.879999427329213,0.153961597084147,0.665658935690528,0.247088121081059,0.446698009013612,0.425929896936307
"tet(40)",0.175422153685663,0.0725988511098129,0.136277943576962,0.922549923286264,2.6238148831629e-10,4.74303622940032e-05,0.997357839354392,0.00045714390521537,0.9391541979943,0.000596843828458967,0.592702162323651,1.77211167414906e-06,NA,4.82640728656239e-05,0.690421794436733,0.727545233723572,0.936016759853746,0.733516355093059,0.759044222705972,0.0647737768083583,0.0342432626706551,0.892668054752098
"rmtB",0.063819182521781,0.250212894009332,0.813447234359723,0.956794163795088,0.0194460511195065,0.039628547703686,0.999424075290664,0.882757928266798,0.715152371857258,0.326470582209854,0.61224611669889,2.34139353312232e-16,NA,0.321864968661454,0.752145820571645,0.628083634118077,0.0615812364688274,0.431594579223027,0.315682425841216,0.00358241300146915,0.739434127695243,0.636039585257648
"rpoB2",0.897889702735336,0.0245450800081595,0.958310556902458,0.999766985187242,0.0102022987726056,0.039628547703686,0.997357839354392,0.723212850627303,0.891185772441462,0.178301742697576,0.72623076397668,0.597785597265163,NA,0.0571329485376776,0.902463276408642,0.770141457149125,0.592894188018425,0.000439955806342762,0.621577223274028,0.0786249112099975,0.0127987738881761,0.671165182953009
"Kpne_KpnE",0.764251744667669,0.646840378595511,0.969701514471401,0.921173321850618,0.791939179960476,0.977647082807468,0.960558889448699,0.153419197308225,0.787354223693912,0.812464019644392,0.815365642554076,0.832338115274524,NA,0.733009578064498,0.685963755424251,0.923603950296775,0.873359616303563,0.567101165315762,0.966378237883796,0.585606873127398,0.186002017044366,0.497985364307089
"Kpne_KpnF",0.326812910615982,0.551505117099314,0.997151535705596,0.567687562505102,0.74243530691031,0.902956354302557,0.997357839354392,0.30493226194897,0.787354223693912,0.695304437010036,0.860934892785998,0.565343835942273,NA,0.51374580711033,0.515338561500809,0.913988210663851,0.873359616303563,0.539219377985358,0.7419413558767,0.312503279716218,0.856082180885066,0.872777965489146
"marA",0.000435199556987345,0.109870232984948,0.915193635119325,0.567687562505102,0.860949914413439,0.948085980200333,0.578387495922143,0.77116424247671,0.710700072111611,0.961647784873451,0.711757822193489,0.959781222998788,NA,0.106859548300845,0.149611638019885,0.139723375109798,0.897227056509906,0.138309299286479,0.875991987571424,0.463059755705431,0.0241972784606867,0.664234762636105
"baeS",0.000560691826371943,0.0697477443065782,0.958310556902458,0.567687562505102,0.647173354654344,0.320989541369625,0.997357839354392,0.622049178183794,0.689147572262795,0.953665697412056,0.952442145685861,0.966907156140157,NA,0.383146215700946,0.173557663154754,0.298530929933107,0.879999427329213,0.252258315390829,0.876766484967257,0.325739886916016,0.186002017044366,0.42174924789756
"baeR",0.000393015034607643,0.0796680964653722,0.80639464402385,0.740022241221418,0.466663051491315,0.176708735707949,0.916086187453591,0.575499610641689,0.710700072111611,0.961647784873451,0.8564629454484,0.597785597265163,NA,0.235360353578443,0.282915132434258,0.4844884298815,0.873359616303563,0.0280014931185623,0.966378237883796,0.463059755705431,0.422468029032398,2.33431968723707e-22
"acrD",0.000874246384144884,0.0946901664563252,0.958310556902458,0.677215970225703,0.728044585391482,0.368983322163069,0.986371519395926,0.590833656378624,0.39054506662997,0.982635931352239,0.89722206747949,0.756815758385417,NA,0.785055080616292,0.134454332985604,0.623060707705525,0.964725970446198,0.183814879804101,0.999862544330797,0.403399977718628,0.207603874080842,0.365139540129387
"emrA",0.000185364135148275,0.0584753521357404,0.975214220704909,0.676106988190353,0.579184583182058,0.188903411643008,0.997357839354392,0.747399182625394,0.715152371857258,0.749031745130501,0.681336834739875,0.870633286243628,NA,0.405443416449488,1.14021390339157e-14,0.625199318016118,0.873359616303563,0.262700666449132,0.966378237883796,0.338025308585091,0.142836172420759,0.512219928975408
"gadX",0.00425996358154861,0.0725988511098129,0.915193635119325,0.955225781994225,0.337580185117513,0.118727871625038,0.986371519395926,0.657456169621236,0.607041341290557,0.948015056752284,0.112062732836334,2.88267475279778e-22,NA,0.427704111080126,0.0597370398111754,0.923603950296775,0.879999427329213,0.00764655126062444,0.994234350673463,0.687950857812129,0.456626640613887,0.56529949057293
"mdtE",0.00221597547448598,0.0660194709006861,0.705543820056415,0.959510161064134,0.372349082165864,0.139145783382285,0.997357839354392,0.30493226194897,0.710700072111611,0.897754409804613,0.484424867126084,0.922276868950303,NA,0.474869873461876,0.134454332985604,0.826802410017674,0.897227056509906,0.00396356470629045,0.990057741535808,0.451594968641331,0.0978738902809348,0.270968932201912
"CRP",0.000185364135148275,0.0774065637459496,0.960305004568032,0.628341017311313,0.994048373164964,0.948085980200333,0.731819626604956,0.790942987239945,0.00151744068360328,0.96919252506397,0.611484832448378,0.959781222998788,NA,0.436197658477225,0.228018425640573,0.410103117216277,0.891545399831135,0.611379872412974,0.624490298747526,0.257920815351949,0.179098143165552,0.200532693497851
"mdtP",0.00434687381607323,0.109870232984948,0.714634341927411,0.839568954786958,0.145825774359122,0.0539949239338319,0.986371519395926,0.501334218289725,0.710700072111611,0.961647784873451,0.484424867126084,0.75709926285052,NA,0.62225113884591,0.0431410635361627,0.982820250722351,0.891545399831135,0.00131079300864685,0.876766484967257,0.620048568349909,0.317984815791499,0.42304010317766
"mdtO",0.00786864672245955,0.125093188390606,0.817676849722772,0.911755347576196,0.275597067993272,0.151118390086418,0.997357839354392,0.347029173450468,0.689147572262795,0.789365709174486,0.369621118235494,0.519814386858425,NA,0.711749617642315,0.0502442586764931,0.795770767796165,0.873359616303563,0.00011226650856877,0.844507986214294,0.650884126589957,0.185653739253117,0.745748475932134
"mdtN",0.000938804776341913,0.110470527066674,0.981642274108142,0.922549923286264,0.232762434926198,0.0721262655454156,0.986371519395926,0.495426968778877,0.710700072111611,0.998422827753277,0.224244522878471,0.932159152268757,NA,0.336830755911826,0.000684028221380368,0.923603950296775,0.879999427329213,2.1745024065247e-06,0.910161767004858,0.403675769351905,0.0803662255823309,0.297272860320927
"sul2",0.0295688474172544,0.10891273200476,0.847503755179423,0.567687562505102,0.920577415126467,0.907047808729842,0.731819626604956,0.463843476215036,0.797239326653649,0.749031745130501,0.484424867126084,0.597785597265163,NA,0.192880975632845,0.359791730177712,0.924681154463158,0.186764943633832,0.998239363920243,0.966378237883796,0.571321841532866,0.419019997489871,0.24823582296073
"vanR_in_vanD_cl",0.941932300526466,0.409685401050276,0.958310556902458,0.839568954786958,0.553115236350345,0.142654282481439,0.621483804087221,0.30493226194897,0.277008774511199,0.152227149514751,0.379675649316561,0.9321485182297,NA,0.00536551165641696,0.966811181969669,0.394002111393089,0.897227056509906,0.908369372784427,0.966378237883796,0.516305253632637,0.901671176855005,0.161710946539034
"lsaA",0.0735099147046982,0.22534890646487,0.668666359340284,0.567687562505102,0.0233248204110385,0.0168539585140282,0.928968647182011,0.501334218289725,0.308168923096393,0.643722292766274,0.88578001163911,0.60435034055417,NA,0.348460885408972,0.574543609896902,0.417524182397387,0.00159916456105411,0.416277856062306,0.966378237883796,0.403675769351905,0.260332035968666,0.658160252171558
"APH(2'')-If",0.063819182521781,0.52743298989721,0.0275477180774572,0.316089361426077,0.0643041034960664,0.0312633632500217,1.67875080032542e-06,0.91824892001091,3.97565854157285e-07,0.332547365414628,0.666861258871137,0.899009134351252,NA,0.636336417499963,0.0155396965178625,0.772753950052246,0.960243580991987,0.548997702092275,0.0748805654324928,0.000631668466663929,0.779386915987517,2.08248780749053e-07
"aad(6)",0.149890655390461,0.642571924474618,0.958310556902458,0.803541093382389,0.847002755644317,0.832224452652038,0.997357839354392,0.936106989615707,0.87845082538633,0.455291428717114,0.982508163939908,5.505878198388e-05,NA,0.68652525662587,0.01387579331083,0.15283846093289,0.873359616303563,0.377508644280724,0.145007297812595,0.298452798244341,0.456626640613887,0.716506412928226
"lnuC",0.0964380752307326,0.0820607077159883,0.958310556902458,0.247335805170033,0.000729839295810959,0.067920005842667,0.393322601044848,0.0312726647468351,0.190929336764474,0.0847375900926357,0.982508163939908,0.280418199624551,NA,0.000124083517712262,0.81367180277448,0.897615859340689,0.692453801478065,0.191239229533959,0.672747657880962,0.00138737022576251,0.943346574595939,0.0132151502491712
"dfrB5",0.266172131202137,0.898858760973895,0.958310556902458,0.676106988190353,0.099871071700583,0.397526385321782,0.986371519395926,0.0312726647468351,0.872045427980201,0.645321427820036,0.73846065094093,0.899009134351252,NA,0.464205892430109,0.865703153598867,0.400291941416784,0.873359616303563,0.693735967270854,0.730853789194565,0.810202831143498,0.674144113402846,1.92867001115193e-32
"evgA",0.00756032641884126,0.0762122096961972,0.958310556902458,0.921173321850618,0.579184583182058,0.142654282481439,0.997357839354392,0.626761347802014,0.710700072111611,0.831519303277718,0.112062732836334,5.11346894733941e-18,NA,0.352071740726166,1.1261255431543e-17,0.923603950296775,0.130797377934889,0.00155122678206656,0.966378237883796,0.453411122184191,0.481228717110168,0.500353211706236
"cpxA",0.00107545297007787,0.0714992599032606,0.998474041345849,0.567687562505102,0.860949914413439,0.679450979859648,0.986371519395926,0.660675667945606,0.704802264393119,0.948015056752284,0.73846065094093,0.966907156140157,NA,0.386218180556687,0.0733648485152037,0.417524182397387,0.873359616303563,0.168395508451021,0.961297234530161,0.506392511468334,0.0803662255823309,0.479021436081638
"mecI",0.0692680529201436,0.00686101513409467,0.574682475264762,0.827463715037189,0.986411462104154,0.683195843011193,0.928968647182011,0.936106989615707,0.607041341290557,0.227733262239632,0.112062732836334,0.718894908797673,NA,0.588801051439199,0.81367180277448,0.0338522554281319,0.897227056509906,0.170038188160794,0.457547104832165,0.0527445259717937,0.901671176855005,0.463994010015805
"Cper_mprF",0.85016914237768,0.411245108690456,0.958310556902458,0.567687562505102,0.661888619433454,0.732920061235105,3.59152786241299e-06,0.431183434290802,1.34330016808553e-07,0.961647784873451,0.196982004269029,5.21700655028151e-08,NA,0.460214100374531,0.608964257641879,0.770141457149125,0.885424008480849,0.0570809327598829,0.777797578922548,0.999387171953464,1.6801342352103e-07,6.54858831941692e-08
"mdtG",0.00314723377751499,0.0914117591071906,0.817676849722772,0.959510161064134,0.229453780213273,0.0539949239338319,0.997357839354392,0.33017605766846,0.710700072111611,0.961647784873451,0.213716492112893,0.712906641983774,NA,0.386218180556687,2.99117132227938e-07,0.795770767796165,0.891545399831135,0.000986423887043657,0.961297234530161,0.650402909269119,0.260332035968666,0.658160252171558
"abeS",0.156874620191383,0.047792056141739,0.969701514471401,0.839568954786958,0.889574641781809,0.818538917077189,0.897773205993947,0.668433588803756,0.693776782735756,0.551380581480647,0.364349718633792,0.583931721306817,NA,0.446327622838616,0.950251528326981,0.623060707705525,0.990713650049943,0.153961597084147,0.67226539300305,0.257920815351949,0.39475776573476,0.512219928975408
"Bbif_ileS_MUP",0.904798192871241,0.125093188390606,0.777605886482935,0.567687562505102,0.0531447278971147,0.207583389742036,1.90100335909219e-10,0.846473320203245,0.78340707935489,0.00147779314314496,0.967496950434576,0.870633286243628,NA,0.602692053935095,0.871437393334364,0.285558716553717,3.33622909197093e-05,2.92045177604892e-09,0.966378237883796,0.298583328173397,0.799586394027714,0.636039585257648
"APH(3')-IIIa",0.0479547201096389,0.291663403879514,0.921829152901281,0.628906098327459,0.232762434926198,0.406889285920384,0.986371519395926,0.575215964998457,0.752741958947962,0.202753295550771,0.484424867126084,0.777776648083477,NA,0.377483621658546,0.00754482754974619,0.0069962088024175,0.877875460337516,0.595955755488375,0.19004650643425,0.325324902630532,0.578633405510419,0.636039585257648
"gadW",0.0100233822448596,0.0725988511098129,0.668666359340284,0.955225781994225,0.165491541900273,0.039628547703686,0.986371519395926,0.383450059252447,0.710700072111611,0.961647784873451,0.353678910735236,0.891109252950899,NA,0.348460885408972,0.109239480708466,0.877712074513867,0.873359616303563,0.000158284662420341,0.966378237883796,0.627109342051281,0.158467789862462,0.781939269399507
"mphA",0.324612264052392,0.0847948403152761,0.921829152901281,0.803541093382389,0.649328839571542,0.92165364548965,0.986371519395926,0.383450059252447,0.856574477177674,0.202753295550771,0.0468730575605325,1.24251719759094e-10,NA,0.100658725449585,0.865399349132019,2.08145167162675e-09,0.891545399831135,0.0302155165481027,0.994234350673463,0.755020151447842,0.470095449306365,0.717916080038852
"emrY",0.00669732471150634,0.0762122096961972,0.777605886482935,0.911755347576196,0.471020185222681,0.114559693386987,0.928968647182011,0.688103709709598,0.710700072111611,0.968224127842689,0.303608226628547,0.846841635146207,NA,0.288429545206678,0.225486774519274,0.978775050031059,0.873359616303563,0.000574273431401083,0.966378237883796,0.653221224715813,0.150904154371154,0.596360305006832
"emrK",0.00535180434862006,0.0660194709006861,0.919372057205221,0.922549923286264,0.40953777581884,0.13541918387718,0.997357839354392,0.501334218289725,0.710700072111611,0.948373267044283,0.112062732836334,0.922276868950303,NA,0.354685634051139,0.00011493552127735,0.857491496380035,0.267083942427368,0.00263632499096182,0.883483114674932,0.645459967349281,0.0626208134350231,0.364427552991112
"qacL",0.0951229806458587,0.0774065637459496,0.832222054895082,0.628341017311313,0.942997989412467,0.986523319489839,0.997357839354392,0.453991611709657,0.0698044614482699,0.614159605948783,0.942727888677517,0.949656836480322,NA,0.610908541149147,0.731932940373176,0.795770767796165,0.873359616303563,0.00755669737953793,0.704401780960417,0.439950977334276,0.225023837246311,0.484893526034801
"vanU_in_vanG_cl",0.443575543780348,0.0843969501670718,0.958310556902458,0.803541093382389,0.767492133229863,0.752658605299888,0.928968647182011,0.804071432394613,0.710700072111611,0.7268787929797,0.801408481893533,0.974826025824035,NA,0.923161013570446,0.862880159871924,0.968958867367933,0.891545399831135,0.404701468641753,0.746377748059313,0.347017993921541,0.0826076916104029,0.293586179338447
"dfrA17",0.16008518505997,0.0774065637459496,0.919372057205221,0.628341017311313,0.295458660118709,0.828312242946722,0.960558889448699,0.213776565561028,0.856574477177674,0.157118265789238,0.681336834739875,1.96714848455718e-13,NA,0.225490013647454,0.490637217702562,8.83298109167219e-13,0.990713650049943,0.262421278128881,0.966378237883796,0.417935445542245,0.549941450868302,2.80915194101808e-13
"dfrB2",0.0581491772408052,0.21646524343114,0.96823727024123,0.813076368465999,0.847002755644317,0.989035288632703,0.997357839354392,0.622049178183794,0.710700072111611,0.293733337649658,0.724489731119905,0.931201742397277,NA,0.382094831422155,0.463967735595294,0.795770767796165,0.873359616303563,0.0259477680298026,0.516528453358606,0.138778433678638,0.706324963178399,0.333746409557287
"vanL",0.378172149192117,0.783511534409413,0.997151535705596,0.827463715037189,0.471020185222681,0.532573393662263,0.916086187453591,0.13454314907261,1.2608420139151e-15,0.789365709174486,0.715821213682842,3.92893391377954e-16,NA,0.383146215700946,0.966811181969669,0.795770767796165,0.877875460337516,0.661285060527027,0.677417197592625,0.789790997370207,5.66768029742125e-15,0.903714533900751
"dfrB4",0.653865452513182,0.525694264991162,0.714634341927411,0.959510161064134,0.849692229024391,0.740895392315332,0.916086187453591,0.463843476215036,0.920786986667783,0.961647784873451,0.537386466929375,0.838855665043023,NA,0.809184003186442,0.731695567623458,0.471909629238667,0.870628502143293,0.431594579223027,0.591381693869332,0.134935980213839,0.983328895844874,0.941987020254688
