"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"Novisyntrophococcus fermenticellae",0.169104681997104,0.0898271202336733,0.431620089563483,0.23969133720933,1.26056692231168e-11,6.81186453533421e-09,0.891694330964037,0.00390177113698649,0.0320492017017994,5.72578180602778e-05,0.44068999206762,0.00114652919300457,NA,0.00192429317568842,0.477456799268732,0.156839453887794,0.398867872715496,0.37383293606863,0.20750967985886,0.0305639182291781,0.293711824368773,0.165164932537807
"[Clostridium] innocuum",0.201503302335398,0.0434992023579444,0.519143315773588,0.019145638022947,0.0296865175390902,0.018135813667406,0.759186603067866,0.160396856466285,0.225893379931156,0.627555184669788,0.264437681478493,0.604944737151167,NA,8.41780389992809e-05,0.602048489128387,0.0484411020857723,0.988805190181661,0.587330813214955,0.815746482205518,0.569120983930887,0.0808781947669338,0.406111797024925
"Leuconostoc mesenteroides",0.159196000638418,0.551798095856261,0.175106329981519,0.0113519507374457,0.00169908642805914,0.0806050353837884,0.225790978683658,0.253963336095156,0.60055857048176,0.094370233161222,0.456856161963877,0.444331624488694,NA,0.319440315440233,0.204507468738886,0.743341524532778,0.0709365908222436,0.960218405728432,0.655146186924037,0.504413782598609,0.700108697163817,0.657803961549594
"Pauljensenia hongkongensis",0.777429820113347,0.509208727812696,0.0286132095751267,0.0155356436217194,0.000150616769212636,4.58654458413978e-06,0.725300291160222,0.388013237748889,0.34320858849343,0.053871090851597,0.434975955345576,0.104967246879103,NA,0.618705670602185,0.868356877563324,0.0880314677676695,0.165318452282708,0.0411350773238318,0.141548684658404,0.0133036482743147,0.15056899818843,0.466052230472061
"Bacteroides zhangwenhongii",0.182560826944099,0.129422739245378,6.27681185337212e-08,0.000848627692776125,0.106566501748,0.578344357674393,0.23574028292717,0.000606287585513034,0.144870302122781,0.0349692567176663,0.358554697819403,0.132646193501476,NA,9.37306042599898e-05,0.028129826074758,4.99763166168438e-06,0.216184139427923,0.156266952496812,0.0140317697795753,0.0145905437899978,0.0263549669799343,0.000520884982067265
"Ligilactobacillus salivarius",0.212318752719454,0.320114597722167,0.0752298132402182,0.439855553632638,0.0710537132842187,0.654345269834208,0.202275623337694,0.899781549144584,0.026542728064134,0.028253081183111,0.0309309227982422,0.819546834315455,NA,0.60126568326247,0.0513842334893927,0.859253009557654,0.285267269178701,0.161255249092158,0.574037597325118,0.448363934414332,0.442874917326872,0.114211411878416
"Clostridium gasigenes",0.566802855252982,0.429049013837774,0.389123469657056,0.881467479926311,1.60046242913494e-06,0.000300238748668144,0.0651854976976372,0.0549273487859564,0.961046596396185,0.00524681103763937,0.479702913334338,0.196577234513893,NA,0.232548665099605,0.670232769182342,0.487952938168563,0.221509283696888,0.182327070849437,0.546801470095121,0.133359820251472,0.694298123162872,0.130818102449818
"Enterococcus cecorum",0.0241102837200498,0.797555741472243,0.0210418632932806,0.000111846948341168,0.734226735657676,0.90384558951751,0.0129740411611143,0.723226539034414,0.131868936992949,0.671177139924701,0.00656916810467684,0.6197330976175,NA,0.021792400016985,0.360057096771263,0.034613996133194,0.425113014024818,0.0217620020820474,0.26560312776788,0.251673037868911,0.636481375681491,0.392690536334172
"Lawsonibacter asaccharolyticus",0.171338062757751,0.245547234916424,0.319479718374867,0.0324230648489377,1.22863505273658e-07,0.000110395430365718,0.541583530980464,0.000753633046918831,0.281897322993268,7.4890476284925e-05,0.878982223841309,0.252899603715873,NA,6.81752519255136e-07,0.868218140062458,0.0459340926291791,0.885287311722529,0.376615617514467,0.0909997732001255,0.0709031299566765,0.0569705086681632,0.0244706770446717
"Clostridium sp. SY8519",0.240942182380792,0.0364111429795,0.76018197389915,0.0710572932105056,2.29168876940967e-12,7.2349561720336e-09,0.440889523486811,0.00620735024265002,0.00131318142596844,0.000142415730961131,0.836404668790859,1.94546878119539e-12,NA,5.43111452402976e-05,0.502439284518141,0.0619845075971107,0.736181244772453,0.366051834002336,0.164179412558032,0.0338575761627496,0.516253767851872,9.05233084084665e-09
"Akkermansia muciniphila",0.985144912617008,0.000483883754295695,0.00486539597817366,0.223676649644677,0.199168196707728,0.12063095868428,0.0286482162911354,0.0733269170685137,0.890003429945516,0.144691259841153,0.0121665905609898,0.0545597281542111,NA,1.03349368049364e-05,0.465950741943202,0.00782252625559592,0.0680879126264177,0.645538817803946,0.773387819537226,0.00222050895756911,0.683779652331151,0.142885865238213
"Pseudomonas putida",0.0713217155332292,0.333838688702429,0.724362769710975,0.0870016923096872,0.000359465399710729,4.64510367201725e-05,0.270086779068619,0.0424187405695502,0.725270223379437,0.318853902259728,0.168702297885191,0.269345080227504,NA,0.57747581652882,0.175974094904874,0.328980405358914,0.779089499592777,0.425648383870864,0.164391981749583,0.0511950734189073,0.0125299421417321,0.00858422456557784
"Qiania dongpingensis",0.133522549092616,0.0913703330400633,0.79935262790761,0.247649816518402,6.06166483047272e-10,1.64823460598871e-08,0.983685915208485,0.0084586403304783,0.0680941958046825,0.00315103694603598,0.57210726474457,0.118944172486102,NA,0.00111269223828504,0.572748285026639,0.132936430388875,0.790714950528264,0.727009165742533,0.391351870633031,0.131949008259055,0.161856707720579,0.0396107866644193
"Cellulosilyticum sp. WCF-2",0.117110122289303,0.249365050171519,0.365229953727587,0.642869563176802,6.25302411224612e-09,1.3253219414504e-06,0.237098532536557,0.00890987857475447,0.0850356498375627,0.00442992742067798,0.313363065313263,0.00548007502634892,NA,0.0297213762516885,0.44259461608034,0.411502275304778,0.316498429681747,0.164968283010302,0.516883772592263,0.113783281371051,0.870873104106426,0.0260438766952191
"Gordonibacter pamelaeae",5.07048149557948e-05,0.918069151447586,0.0128609040001302,0.000501864665724974,0.000332134544863767,0.00967693082380068,0.318505695133868,0.000444987662396734,0.0670687645503565,1.6135740823134e-05,0.527705071468544,0.191281293232627,NA,0.000240468422175329,0.435166353521879,0.0927639843493026,0.0808752924877017,0.640908213385643,0.575387875011615,0.000280387294298323,0.661345149218023,0.00208803699783121
